hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,race21_t,race26_t,occ2012_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
43391370999891,5,1.0,6,4,2,9000,90001,1,1,33,17,44100,0,,1.0,,2,2,57,,1,39,1,,1,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,55.0,,57.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,1374.0,769.23,2.0,2.0,,,,12523.4528,3163.5165,0,0,0.0,0.0,0,0,18652,1,1.0,,,,,,3180.9569,8190.0,,-1,,,,,,,162305.0,2012,628,625,0,0,0,0,0,12.0,,1.0,3420.0,10.0,41.0,2012,1.0,6,8,2,9000,90001,1,33,17,44100,0,,1.0,,2,2,58,,1,39,1,,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,50.0,,51.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1433.0,730.83,2.0,2.0,,,,11408.2574,2938.4583,0,0,0.0,0.0,0,0,56467,1,1.0,,,,,,2912.008,8190.0,3220.0,-1,,,,,,,162653.0,2013,640,625,0,0,0,0,0,12.0,10.0,41.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
59411370991991,5,1.0,7,4,2,9000,90001,1,1,33,17,14060,113,,1.0,,2,2,49,,2,39,4,,1,0,0,5,2,207,207,207,5,0,16,1.0,1.0,,20.0,,20.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,825.0,165.0,2.0,2.0,,,,10958.3313,2768.9851,0,0,0.0,0.0,0,0,18556,1,1.0,,,,,,2736.5487,8980.0,,-1,,,,,,,162306.0,2012,628,625,0,0,0,0,0,12.0,,4.0,4520.0,15.0,48.0,2012,1.0,7,8,2,9000,90001,1,33,17,14060,113,,1.0,,2,2,50,,2,39,4,,0,0,5,2,207,207,207,5,0,16,1.0,1.0,,30.0,,30.0,,,18.0,,,7.0,4.0,0.0,1,2.0,,1.0,800.0,240.0,2.0,2.0,2.0,,,12043.6336,3030.3845,0,0,0.0,0.0,0,0,46101,1,1.0,,,,,,2998.6596,8990.0,4520.0,-1,,,,,,,162654.0,2013,640,625,0,0,0,0,0,12.0,15.0,48.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
65051370996391,5,2.0,1,4,2,9000,90001,1,1,33,17,19340,0,,1.0,,3,1,46,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,1.0,16.0,,,1.0,,,3.0,4.0,0.0,1,2.0,,1.0,1600.0,640.0,1.0,,,,,12251.0449,3056.86,3,1,0.0,0.0,0,0,3007,1,,,2.0,,,,3071.2024,770.0,,-1,,,,,,,162308.0,2012,628,625,0,0,1,0,0,13.0,,1.0,9130.0,22.0,4.0,2012,2.0,1,8,2,9000,90001,1,33,17,19340,0,,1.0,,3,1,47,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,900.0,500.0,1.0,,2.0,,,11240.6451,2838.7329,3,1,0.0,1.0,0,0,5004,1,,,4.0,,,,2789.8615,2570.0,9130.0,-1,,,,,,,162657.0,2013,640,625,0,0,1,0,0,15.0,22.0,5.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
65051370996391,5,2.0,1,4,2,9000,90001,1,1,33,17,19340,0,,1.0,,3,4,21,,1,35,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,8.0,,,,1.0,4.0,0.0,2,,,,,,,,1.0,1.0,1.0,12772.5039,3394.7492,0,0,,,0,0,3007,3,,,,,,,3278.5856,4570.0,,-1,,,,,2.0,1.0,162310.0,2012,628,625,0,0,0,0,0,9.0,,1.0,9620.0,22.0,21.0,2012,2.0,1,8,2,9000,90001,1,33,17,19340,0,,1.0,,3,4,22,,1,36,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,8.0,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,11153.1564,3147.8812,0,0,,,0,0,5004,3,,,,,,,3108.0248,,,-1,,,,,2.0,1.0,162660.0,2013,640,625,0,0,0,0,0,10.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
95011370995593,5,1.0,7,4,2,9000,90001,1,1,33,17,28100,91,,1.0,,2,2,68,,2,40,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10620.298,2632.891,0,0,,,0,0,54578,1,,,1.0,,,,2647.8182,,,-1,,,,,,,162313.0,2012,628,625,0,0,0,0,0,12.0,,1.0,,,,2012,1.0,7,8,2,9000,90001,1,33,17,28100,91,,1.0,,2,2,69,,2,40,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11044.7349,2704.1169,0,0,,,0,0,23535,1,,,1.0,,,,2767.0124,,,-1,,,,,,,162663.0,2013,640,625,0,0,0,0,0,12.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
108013003051741,5,1.0,1,4,2,9000,90001,1,1,33,17,44100,0,,1.0,,2,1,48,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,4.0,28.0,,,4.0,,,4.0,4.0,0.0,1,2.0,2.0,2.0,,1335.0,2.0,2.0,,,,10087.3355,2504.1587,4,1,1.0,,0,42,43038,1,,,,2.0,,,2519.0409,770.0,,-1,,,,,,,162315.0,2012,628,625,0,0,0,1,0,16.0,,1.0,6260.0,19.0,4.0,2012,1.0,1,8,2,9000,90001,1,33,17,44100,0,,1.0,,2,1,49,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,7.0,0.0,2,,,,,,,,2.0,,,10773.3268,2588.4423,0,0,,,0,0,46130,1,,,,2.0,,,2559.7444,770.0,220.0,-1,,,,,,,162665.0,2013,640,625,0,0,0,0,0,16.0,1.0,4.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
108013003051741,5,1.0,1,4,2,9000,90001,1,1,33,17,44100,0,,1.0,,2,3,63,1.0,1,42,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1846.0,2.0,2.0,,,,11927.0289,3184.3266,4,1,1.0,,0,42,43038,2,,,3.0,,,,3144.156,770.0,,-1,4.0,,,,,,162316.0,2012,628,625,0,0,0,1,0,14.0,,1.0,6260.0,19.0,4.0,2012,1.0,1,8,2,9000,90001,1,33,17,44100,0,,1.0,,2,3,64,1.0,1,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,14424.2259,3478.0928,0,0,,,0,0,46130,2,,,3.0,,,,3461.0008,770.0,220.0,-1,4.0,,,,,,162666.0,2013,640,625,0,0,0,0,0,14.0,1.0,4.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
108013003051741,5,1.0,1,4,2,9000,90001,1,1,33,17,44100,0,,1.0,,2,4,17,,2,38,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,11042.4227,2900.0265,0,0,,,0,0,43038,3,,,,,,,2901.2259,,,-1,,,,,1.0,1.0,162317.0,2012,628,625,0,0,0,0,0,12.0,,1.0,,,,2012,1.0,1,8,2,9000,90001,1,33,17,44100,0,,1.0,,2,4,18,,2,39,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,10359.4654,2683.8194,0,0,,,0,0,46130,3,1.0,,,,,,2707.3293,,,-1,,,,,1.0,1.0,162667.0,2013,640,625,0,0,0,0,0,12.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
310700033790910,5,1.0,1,4,2,9000,90001,1,1,33,17,19500,115,,1.0,,2,1,73,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12403.7566,3049.3728,0,0,,,0,0,18574,1,,,,1.0,1.0,,3090.24,,,-1,5.0,,,,,,162321.0,2012,628,625,0,0,0,0,0,18.0,,1.0,,,,2012,1.0,1,8,2,9000,90001,1,33,17,19500,115,,1.0,,2,1,74,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12728.6289,3139.4645,0,0,,,0,0,35564,1,,,,1.0,1.0,,3202.6864,,,-1,5.0,,,,,,162673.0,2013,640,625,0,0,0,0,0,18.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
310700033790910,5,1.0,1,4,2,9000,90001,1,1,33,17,19500,115,,1.0,,2,3,73,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10083.709,2499.8645,0,0,,,0,0,18574,2,,,2.0,,,,2514.0375,,,-1,,,,,,,162322.0,2012,628,625,0,0,0,0,0,13.0,,1.0,,,,2012,1.0,1,8,2,9000,90001,1,33,17,19500,115,,1.0,,2,3,74,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9919.5078,2428.624,0,0,,,0,0,35564,2,,,2.0,,,,2485.1118,,,-1,,,,,,,162674.0,2013,640,625,0,0,0,0,0,13.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
330109030700197,5,1.0,1,4,2,9000,90001,1,1,33,17,19500,115,,1.0,,2,1,36,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1361.53,2.0,2.0,,,,11804.6699,3005.1358,8,2,0.0,,0,0,18575,1,,,,2.0,,,3012.745,7870.0,,-1,,,,,,,162325.0,2012,628,625,0,1,1,0,1,16.0,,1.0,3730.0,12.0,40.0,2012,1.0,1,8,2,9000,90001,1,33,17,19500,115,,1.0,,2,1,38,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,58.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1365.38,2.0,2.0,2.0,,,10764.4701,2731.3837,8,2,0.0,,0,0,35565,1,,,,1.0,2.0,,2698.7584,7870.0,3730.0,-1,,,,,,,162676.0,2013,640,625,0,1,1,0,1,17.0,12.0,40.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
330109030700197,5,1.0,1,4,2,9000,90001,1,1,33,17,19500,115,,1.0,,2,3,35,1.0,2,46,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,55.0,,55.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,12400.2577,2993.4405,8,2,0.0,,0,0,18575,2,,,,,,,2973.2808,8180.0,,-1,,,,,,,162326.0,2012,628,625,0,1,1,0,1,18.0,,1.0,3060.0,10.0,42.0,2012,1.0,1,8,2,9000,90001,1,33,17,19500,115,,1.0,,2,3,36,1.0,2,46,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,53.0,,48.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,2.0,,,10787.6455,2696.3193,8,2,0.0,,0,0,35565,2,,,,,,,2631.6934,7970.0,3060.0,-1,,,,,,,162677.0,2013,640,625,0,1,1,0,1,18.0,10.0,42.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
350976091513609,5,1.0,6,4,2,9000,90001,1,1,33,17,19340,0,,1.0,,3,2,27,,1,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,48.0,,48.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,929.0,371.6,2.0,2.0,,,,14016.1449,3462.4612,0,0,0.0,0.0,0,0,3006,1,2.0,8.0,,,,,3452.1708,8680.0,,-1,,,,,,,162329.0,2012,628,625,0,0,0,0,0,12.0,,1.0,4020.0,13.0,46.0,2012,1.0,6,8,2,9000,90001,1,33,17,19340,0,,1.0,,3,2,28,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1100.0,440.0,2.0,2.0,2.0,,,12062.9981,3096.5763,0,0,0.0,0.0,0,0,53127,1,2.0,8.0,,,,,3032.2007,2890.0,9610.0,-1,,,,,,,162680.0,2013,640,625,0,0,0,0,0,12.0,22.0,6.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
350976091513609,5,1.0,6,4,2,9000,90001,1,1,33,17,19340,0,,1.0,,3,14,29,,2,40,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,55.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1000.0,400.0,2.0,2.0,,,,12789.5265,3157.1707,0,0,0.0,0.0,0,0,3006,2,,,3.0,,,,3161.4681,8680.0,,-1,,,,,,,162330.0,2012,628,625,0,0,0,0,0,14.0,,1.0,310.0,1.0,46.0,2012,1.0,6,8,2,9000,90001,1,33,17,19340,0,,1.0,,3,14,30,,2,40,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,400.0,2.0,2.0,2.0,,,11264.0161,2849.6682,0,0,0.0,,0,0,53127,2,,,4.0,,,,2827.2636,8680.0,310.0,-1,,,,,,,162681.0,2013,640,625,0,0,0,0,0,15.0,1.0,46.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
371145003001108,5,1.0,1,4,2,9000,90001,1,1,33,17,44100,0,,1.0,,2,3,46,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1307.0,2.0,2.0,,,,12036.8476,3003.4139,0,0,1.0,,0,42,63095,2,,,,2.0,,,3017.5055,8180.0,,-1,,,,,,,162332.0,2012,628,625,0,0,0,0,0,16.0,,1.0,350.0,1.0,42.0,2012,1.0,1,8,2,9000,90001,1,33,17,44100,0,,1.0,,2,3,47,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1365.38,2.0,2.0,2.0,,,11433.4145,2887.4152,0,0,0.0,,0,0,33319,2,,,,2.0,,,2837.7058,8090.0,350.0,-1,,,,,,,162685.0,2013,640,625,0,0,0,0,0,16.0,1.0,42.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
550979093113509,5,2.0,1,4,2,9000,90001,1,1,33,17,28100,91,,1.0,,2,1,51,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,42.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1200.0,480.0,2.0,2.0,,,,11638.9332,2928.1773,0,0,0.0,0.0,0,0,42966,1,2.0,8.0,,,,,2917.7527,6870.0,,-1,,,,,,,162335.0,2012,628,625,0,0,0,0,0,12.0,,1.0,4820.0,16.0,32.0,2012,1.0,1,8,2,9000,90001,1,33,17,28100,91,,1.0,,2,1,52,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1700.0,680.0,2.0,2.0,2.0,,,12772.4466,3220.9727,0,0,1.0,1.0,0,42,46065,1,2.0,7.0,,,,,3170.0456,6890.0,4820.0,-1,,,,,,,162691.0,2013,640,625,0,0,0,0,0,11.0,16.0,32.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
550979093113509,5,2.0,1,4,2,9000,90001,1,1,33,17,28100,91,,1.0,,2,3,48,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,75.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,,,,10047.5772,2494.2888,0,0,0.0,0.0,0,0,42966,2,1.0,,,,,,2509.1123,5470.0,,-1,,,,,,,162336.0,2012,628,625,0,0,0,0,0,12.0,,1.0,2630.0,9.0,22.0,2012,1.0,1,8,2,9000,90001,1,33,17,28100,91,,1.0,,2,3,49,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,4000.0,1600.0,2.0,2.0,2.0,,,10493.9354,2642.1041,0,0,1.0,1.0,0,42,46065,2,1.0,,,,,,2612.8112,5470.0,2630.0,-1,,,,,,,162692.0,2013,640,625,0,0,0,0,0,12.0,9.0,22.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
550979093113509,5,2.0,1,4,2,9000,90001,1,1,33,17,28100,91,,1.0,,2,4,20,,2,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,30.0,,30.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,825.0,247.5,2.0,2.0,1.0,2.0,2.0,13941.3663,3619.6491,0,0,0.0,0.0,0,0,42966,3,,,2.0,,,,3601.7018,8470.0,,-1,,,,,2.0,1.0,162337.0,2012,628,625,0,0,0,0,0,13.0,,1.0,2540.0,8.0,43.0,2012,1.0,1,8,2,9000,90001,1,33,17,28100,91,,1.0,,2,4,21,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,15.0,,,6.0,4.0,0.0,1,2.0,,1.0,750.0,150.0,2.0,2.0,2.0,,,13417.0399,3547.333,0,0,1.0,1.0,0,42,46065,3,,,3.0,,,,3523.3749,8590.0,4600.0,-1,,,,,2.0,1.0,162693.0,2013,640,625,0,0,0,0,0,14.0,15.0,44.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
830974091913939,5,1.0,3,4,2,9000,90001,1,1,33,17,44100,0,,1.0,,2,1,38,,1,40,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,17.0,3.0,11.0,4.0,0.0,2,,,,,,,,,,,11807.9365,2918.7505,10,2,,,0,0,50930,1,,,3.0,,,,2932.1634,770.0,,-1,,,,,,,162348.0,2012,628,625,0,0,1,1,0,14.0,,1.0,6355.0,19.0,4.0,2012,1.0,3,8,2,9000,90001,1,33,17,44100,0,,1.0,,2,1,39,,1,40,1,,1,1,7,2,57,57,57,1,0,0,1.0,3.0,,,,,22.0,,,22.0,1.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,11607.939,2746.3803,10,2,,,0,0,46131,1,,,1.0,,,,2850.3227,770.0,6355.0,-1,,,,,,,162707.0,2013,640,625,0,0,1,1,0,12.0,19.0,4.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
901057965139630,5,1.0,1,4,2,9000,90001,1,1,33,17,19340,0,,1.0,,3,1,45,2.0,2,41,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9497.4624,2548.7206,9,2,,,0,0,3008,1,,,3.0,,,,2507.1109,,,-1,,,,,,,162353.0,2012,628,625,0,1,0,1,1,14.0,,1.0,,,,2012,1.0,1,8,2,9000,90001,1,33,17,19340,0,,1.0,,3,1,46,2.0,2,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,10128.146,2544.8007,10,2,,,0,0,5005,1,,,3.0,,,,2603.4772,,,-1,,,,,,,162712.0,2013,640,625,0,0,1,1,0,14.0,,,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,0,recruitment
901057965139630,5,1.0,1,4,2,9000,90001,1,1,33,17,19340,0,,1.0,,3,3,45,1.0,1,42,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,2300.0,1192.3,2.0,2.0,,,,12251.0449,3056.86,9,2,0.0,0.0,0,0,3008,2,,,3.0,,,,3071.2024,8770.0,,-1,,,,,,,162354.0,2012,628,625,0,1,0,1,1,14.0,,1.0,7220.0,20.0,47.0,2012,1.0,1,8,2,9000,90001,1,33,17,19340,0,,1.0,,3,3,46,1.0,1,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,2400.0,1192.3,2.0,2.0,2.0,,,11240.6451,2838.7329,10,2,0.0,0.0,0,0,5005,2,,,3.0,,,,2789.8615,8770.0,7200.0,-1,,,,,,,162713.0,2013,640,625,0,0,1,1,0,14.0,20.0,47.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
901057965139630,5,1.0,1,4,2,9000,90001,1,1,33,17,19340,0,,1.0,,3,4,16,,1,36,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,39.0,5.0,11.0,4.0,0.0,2,,,,,,,,1.0,1.0,1.0,13393.2351,3091.7839,0,0,,,0,0,3008,3,,,,,,,3200.3395,4670.0,,-1,,,,,1.0,1.0,162355.0,2012,628,625,0,0,0,0,0,10.0,,1.0,4220.0,14.0,22.0,2012,1.0,1,8,2,9000,90001,1,33,17,19340,0,,1.0,,3,4,17,,1,37,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,22.0,,22.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,825.0,181.5,2.0,2.0,1.0,1.0,1.0,12106.5696,2647.253,0,0,0.0,0.0,0,0,5005,3,,,,,,,2628.9808,4970.0,5620.0,-1,,,,,1.0,1.0,162715.0,2013,640,625,0,0,0,0,0,11.0,17.0,22.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
903057951139950,5,1.0,1,4,2,9000,90001,1,1,33,17,28100,91,,1.0,,2,1,44,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1600.0,640.0,2.0,2.0,,,,11977.2883,3061.5049,8,3,1.0,1.0,0,42,54579,1,,,3.0,,,,3056.8,6170.0,,-1,,,,,,,162357.0,2012,628,625,0,1,1,0,1,14.0,,1.0,9000.0,22.0,23.0,2012,1.0,1,8,2,9000,90001,1,33,17,28100,91,,1.0,,2,1,45,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1538.0,1.0,,2.0,,,11670.4439,2947.275,8,3,1.0,,0,0,9427,1,,,3.0,,,,2896.5351,6170.0,5520.0,-1,,,,,,,162716.0,2013,640,625,0,1,1,0,1,14.0,17.0,23.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
903057951139950,5,1.0,1,4,2,9000,90001,1,1,33,17,28100,91,,1.0,,2,3,38,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1846.0,2.0,2.0,,,,11996.3319,2895.9322,8,3,1.0,,0,42,54579,2,,,,1.0,2.0,,2876.4292,8190.0,,-1,2.0,,,,,,162358.0,2012,628,625,0,1,1,0,1,17.0,,1.0,3300.0,10.0,41.0,2012,1.0,1,8,2,9000,90001,1,33,17,28100,91,,1.0,,2,3,39,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1150.0,460.0,2.0,2.0,2.0,,,11071.7444,2767.3285,8,3,1.0,1.0,0,0,9427,2,,,,1.0,2.0,,2701.0006,8190.0,3300.0,-1,2.0,,,,,,162717.0,2013,640,625,0,1,1,0,1,17.0,10.0,41.0,2013,MIS4_to_MIS8,illinois,1,2012-2013,0,0,1,recruitment
