hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ00_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,moved_to_nlf_unemp,switched_class94,same_state_t1,analytic_sample
393973809023698,5,1.0,1,4,2,8400,84001,1,1,21,36,35620,103,2.0,1.0,,7,1,51,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,43.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2950.0,1180.0,1.0,,,,,10664.3662,2632.3233,3.0,1.0,0.0,0.0,0,0,18550,1,,,2.0,,,,2627.3228,6180.0,7340.0,-1,,,,,,,175773.0,2008,580,577,0.0,0.0,1.0,0.0,0.0,13.0,20.0,23.0,2008,1.0,1,8,2,8400,84001,1,36,35620,103,2.0,1.0,,7,1,52,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2975.0,1153.84,1.0,,,,,12147.2436,3127.219,3.0,1.0,0.0,0.0,0,0,6501,1,,,3.0,,,,3062.2583,6180.0,7300.0,-1,,,,,,,175942.0,2009,592,577,0.0,0.0,1.0,0.0,0.0,14.0,20.0,23.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
397903404036668,5,2.0,1,4,2,8400,84001,1,1,21,36,35620,119,2.0,1.0,,7,1,61,2.0,1,40,1,,1,1,1,1,2,57,119,57,1,0,0,1.0,1.0,,5.0,,5.0,,,21.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,2600.0,130.0,2.0,2.0,,,,10286.2658,2508.8157,0.0,0.0,0.0,0.0,0,0,57065,1,,,3.0,,,,2493.7351,9470.0,3940.0,-1,,,,,,,175804.0,2008,580,577,0.0,0.0,0.0,0.0,0.0,14.0,12.0,51.0,2008,1.0,1,8,2,8400,84001,1,36,35620,119,2.0,1.0,,7,1,62,2.0,1,40,1,,1,1,1,2,57,119,57,1,0,0,1.0,1.0,,5.0,,5.0,,,21.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,3000.0,807.69,2.0,2.0,,,,11907.1505,2839.0067,0.0,0.0,0.0,0.0,0,0,15864,1,,,3.0,,,,2798.2896,9470.0,3940.0,-1,,,,,,,175980.0,2009,592,577,0.0,0.0,0.0,0.0,0.0,14.0,12.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
397903404036668,5,2.0,1,4,2,8400,84001,1,1,21,36,35620,119,2.0,1.0,,7,4,25,,1,37,1,,5,1,3,6,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1600.0,432.69,2.0,1.0,,,,16080.2688,3938.9125,,,0.0,1.0,0,0,57065,5,,,,,,,3979.0748,7860.0,4220.0,-1,,,,,2.0,1.0,175806.0,2008,580,577,,,,,,11.0,14.0,40.0,2008,1.0,1,8,2,8400,84001,1,36,35620,119,2.0,1.0,,7,4,26,,1,37,1,,1,3,6,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1100.0,490.38,2.0,2.0,,,,15117.0043,3785.3634,,,0.0,1.0,0,0,15864,5,,,,,,,3745.0206,7860.0,4220.0,-1,,,,,2.0,1.0,175982.0,2009,592,577,,,,,,11.0,14.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
397903404036668,5,2.0,1,4,2,8400,84001,1,1,21,36,35620,119,2.0,1.0,,7,4,27,,2,43,1,,4,1,3,6,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,528.84,1.0,,,,,16553.9865,4192.2507,,,0.0,,0,0,57065,4,,,,2.0,,,4182.0759,8470.0,2300.0,-1,,,,,2.0,1.0,175807.0,2008,580,577,,,,,,16.0,8.0,43.0,2008,1.0,1,8,2,8400,84001,1,36,35620,119,2.0,1.0,,7,4,28,,2,43,1,,1,3,6,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,12735.8426,3269.1774,,,0.0,,0,42,15864,4,,,,1.0,2.0,,3212.0517,8470.0,2300.0,-1,,,,,2.0,1.0,175983.0,2009,592,577,,,,,,17.0,8.0,43.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,0,1,0,1,0,1,1,retention
463063043908697,5,5.0,1,4,2,8400,84001,1,1,21,36,35620,119,2.0,1.0,,7,1,59,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,4000.0,1730.76,1.0,,,,,11495.4681,2838.9348,0.0,0.0,0.0,1.0,0,0,63356,1,,,,,,2.0,2839.3406,7860.0,2310.0,-1,,,,,,,175822.0,2008,580,577,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2008,2.0,1,8,2,8400,84001,1,36,35620,119,2.0,1.0,,7,1,60,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1988.75,1.0,,,,,12316.2994,3073.7442,0.0,0.0,0.0,,0,0,15865,1,,,,,,3.0,3005.6359,7860.0,2310.0,-1,,,,,,,176000.0,2009,592,577,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
663155083905193,5,1.0,1,4,2,8400,84001,1,1,21,36,35620,59,2.0,1.0,,7,1,42,2.0,1,39,1,,1,1,1,1,2,57,57,120,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,2.0,,1.0,2360.0,944.0,1.0,,,,,14093.1362,3523.5098,15.0,4.0,0.0,0.0,0,0,1391,1,1.0,,,,,,3515.8454,9470.0,3850.0,-1,,,,,,,175881.0,2008,580,577,1.0,1.0,1.0,1.0,1.0,12.0,12.0,51.0,2008,2.0,1,8,2,8400,84001,1,36,35620,59,2.0,1.0,,7,1,43,2.0,1,40,1,,1,1,1,2,57,57,120,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,,,,13601.6535,3471.6085,13.0,4.0,0.0,,0,0,15513,1,,,1.0,,,,3409.9749,9470.0,3850.0,-1,,,,,,,176067.0,2009,592,577,1.0,0.0,1.0,1.0,1.0,12.0,12.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
720964095533529,5,2.0,1,4,2,8400,84001,1,1,21,36,10580,0,2.0,1.0,,4,1,54,2.0,1,41,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,673.0,1.0,,,,,10774.3045,2659.4598,3.0,1.0,1.0,,0,42,40360,1,,,3.0,,,,2654.4077,9470.0,4220.0,-1,,,,,,,175937.0,2008,580,577,0.0,0.0,1.0,0.0,0.0,14.0,14.0,51.0,2008,2.0,1,8,2,8400,84001,1,36,10580,0,2.0,1.0,,4,1,55,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1446.0,578.4,1.0,,,,,11544.4652,2844.1472,3.0,1.0,1.0,1.0,0,42,51205,1,,,3.0,,,,2803.3937,9470.0,4220.0,-1,,,,,,,176137.0,2009,592,577,0.0,0.0,1.0,0.0,0.0,14.0,14.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
720964095533529,5,2.0,1,4,2,8400,84001,1,1,21,36,10580,0,2.0,1.0,,4,3,47,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,1453.0,589.64,1.0,,,,,12106.643,2910.9932,3.0,1.0,1.0,1.0,0,42,40360,2,1.0,,,,,,2929.0863,8270.0,4020.0,-1,3.0,,,,,,175938.0,2008,580,577,0.0,0.0,1.0,0.0,0.0,12.0,13.0,42.0,2008,2.0,1,8,2,8400,84001,1,36,10580,0,2.0,1.0,,4,3,48,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,850.0,323.0,1.0,,,,,11908.879,2970.1588,3.0,1.0,1.0,1.0,0,42,51205,2,1.0,,,,,,2944.1802,8270.0,4120.0,-1,3.0,,,,,,176138.0,2009,592,577,0.0,0.0,1.0,0.0,0.0,12.0,13.0,42.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
763264053906092,5,2.0,3,4,2,8400,84001,1,1,21,36,10580,0,2.0,1.0,,4,1,46,,1,39,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.53,1.0,,,,,11553.3858,2828.6685,3.0,1.0,0.0,,0,0,61434,1,1.0,,,,,,2846.3458,7860.0,7210.0,-1,,,,,,,175974.0,2008,580,577,0.0,0.0,1.0,0.0,0.0,12.0,20.0,40.0,2008,1.0,3,8,2,8400,84001,1,36,10580,0,2.0,1.0,,4,1,47,,1,39,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2500.0,997.44,1.0,,,,,11224.61,2864.2406,4.0,1.0,0.0,0.0,0,0,43053,1,1.0,,,,,,2829.667,7860.0,7210.0,-1,,,,,,,176179.0,2009,592,577,0.0,0.0,0.0,1.0,0.0,12.0,20.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
850969093433199,5,1.0,1,4,2,8400,84001,1,1,21,36,45060,0,2.0,1.0,,4,1,48,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,4.0,32.0,,,4.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,11553.3858,2828.6685,10.0,2.0,0.0,,0,0,28641,1,,,,,,2.0,2846.3458,9490.0,1640.0,-1,,,,,,,175999.0,2008,580,577,0.0,0.0,1.0,1.0,0.0,18.0,5.0,51.0,2008,1.0,1,8,2,8400,84001,1,36,45060,0,2.0,1.0,,4,1,49,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,1.0,2.0,2.0,,1192.3,1.0,,,,,11224.61,2864.2406,10.0,2.0,0.0,,0,0,42916,1,,,,,,2.0,2829.667,9490.0,1640.0,-1,,,,,,,176203.0,2009,592,577,0.0,0.0,1.0,1.0,0.0,18.0,5.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
944006433339760,5,1.0,6,4,2,8400,84001,1,1,21,36,35620,59,2.0,1.0,,7,2,67,,1,46,1,,1,0,0,5,2,57,117,117,1,0,0,1.0,1.0,,20.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,400.0,1.0,,,,,10960.7754,2518.0205,,,1.0,,0,0,28672,1,,,,,,,2487.527,7870.0,2200.0,1820,,,,,,,176058.0,2008,580,577,,,,,,18.0,8.0,40.0,2008,1.0,6,8,2,8400,84001,1,36,35620,59,2.0,1.0,,7,2,68,,1,46,1,,0,0,5,2,57,117,117,1,0,0,1.0,1.0,,20.0,,10.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,11824.1391,2864.6661,,,0.0,,0,0,62213,1,,,,,,,2822.5318,7870.0,2200.0,1820,,,,,,,176254.0,2009,592,577,,,,,,18.0,8.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
990967094133749,5,1.0,7,4,2,8400,84001,1,1,21,36,45060,0,2.0,1.0,,4,2,66,,2,39,1,,1,0,0,3,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,730.76,1.0,,,,,10526.4445,2595.4846,,,0.0,,0,0,4639,1,1.0,,,,,,2534.531,7860.0,5820.0,-1,,,,,,,176117.0,2008,580,577,,,,,,12.0,17.0,40.0,2008,1.0,7,8,2,8400,84001,1,36,45060,0,2.0,1.0,,4,2,67,,2,39,1,,0,0,3,2,57,57,57,1,0,0,1.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,692.3,1.0,,,,,13211.5502,2978.338,,,0.0,,0,0,2133,1,1.0,,,,,,2885.6134,7860.0,5820.0,-1,,,,,,,176321.0,2009,592,577,,,,,,12.0,17.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
11743360994895,5,1.0,3,4,2,8400,84001,1,1,21,36,0,13,3.0,2.0,,0,1,53,,1,44,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,70.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1673.07,1.0,,,,,10604.9513,2617.6577,0.0,0.0,0.0,,0,0,28542,1,,,,,,3.0,2612.685,7870.0,230.0,2040,,,,,2.0,,176134.0,2008,580,577,0.0,0.0,0.0,0.0,0.0,18.0,1.0,40.0,2008,1.0,3,8,2,8400,84001,1,36,0,13,3.0,2.0,,0,1,54,,1,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,56.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1788.46,1.0,,,,,11381.6616,2930.1255,0.0,0.0,0.0,,0,0,65851,1,,,,,,2.0,2869.2589,7870.0,230.0,-1,,,,,2.0,,176338.0,2009,592,577,0.0,0.0,0.0,0.0,0.0,18.0,1.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
699100535320633,5,3.0,1,4,2,8400,84001,1,1,21,36,0,0,3.0,2.0,,0,1,58,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1096.15,1.0,,,,,11431.4229,2823.1181,0.0,0.0,0.0,,0,0,18564,1,,,,,,1.0,2823.5217,7860.0,2310.0,-1,,,,,,,176193.0,2008,580,577,0.0,0.0,0.0,0.0,0.0,17.0,8.0,40.0,2008,2.0,1,8,2,8400,84001,1,36,0,0,3.0,2.0,,0,1,59,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1173.07,1.0,,,,,11616.7393,2912.2275,0.0,0.0,0.0,,0,0,6516,1,,,,,,1.0,2892.0563,7860.0,2310.0,-1,,,,,,,176392.0,2009,592,577,0.0,0.0,0.0,0.0,0.0,17.0,8.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
699100535320633,5,3.0,1,4,2,8400,84001,1,1,21,36,0,0,3.0,2.0,,0,7,53,,1,43,1,,3,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,923.07,1.0,,,,,10604.9513,2617.6577,,,0.0,,0,0,18564,3,,,,2.0,,,2612.685,7860.0,1000.0,-1,,,,,,,176195.0,2008,580,577,,,,,,16.0,3.0,40.0,2008,2.0,1,8,2,8400,84001,1,36,0,0,3.0,2.0,,0,7,54,,1,43,1,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,961.53,1.0,,,,,11381.6616,2930.1255,,,0.0,,0,42,6516,3,,,,1.0,1.0,,2869.2589,7890.0,1040.0,-1,,,,,,,176394.0,2009,592,577,,,,,,18.0,3.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,1,1,retention
699890510670633,5,1.0,4,4,2,8400,84001,1,1,21,36,0,0,3.0,2.0,,0,1,45,,2,42,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,653.84,2.0,2.0,,,,11916.3477,2865.2375,0.0,0.0,0.0,,0,0,40714,1,,,3.0,,,,2883.0462,9370.0,430.0,-1,,,,,,,176217.0,2008,580,577,0.0,0.0,0.0,0.0,0.0,14.0,1.0,51.0,2008,1.0,4,8,2,8400,84001,1,36,0,0,3.0,2.0,,0,1,46,,2,42,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,689.51,2.0,2.0,,,,11705.5654,2919.4509,0.0,0.0,0.0,,0,0,43112,1,,,3.0,,,,2893.9158,9370.0,430.0,-1,,,,,,,176410.0,2009,592,577,0.0,0.0,0.0,0.0,0.0,14.0,1.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
699890510670633,5,1.0,4,4,2,8400,84001,1,1,21,36,0,0,3.0,2.0,,0,14,50,,1,42,1,,2,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,36.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,,,,10604.9513,2617.6577,,,0.0,,0,0,40714,2,,,2.0,,,,2612.685,9570.0,3850.0,-1,,,,,,,176219.0,2008,580,577,,,,,,13.0,12.0,51.0,2008,1.0,4,8,2,8400,84001,1,36,0,0,3.0,2.0,,0,14,51,,1,42,1,,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,807.69,2.0,2.0,,,,11381.6616,2930.1255,,,0.0,,0,0,43112,2,,,3.0,,,,2869.2589,9570.0,6660.0,-1,,,,,,,176412.0,2009,592,577,,,,,,14.0,19.0,51.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
936219030536305,5,2.0,1,4,2,8400,84001,1,1,21,36,0,0,3.0,2.0,,0,1,58,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,9749.6961,2589.5327,0.0,0.0,,,0,0,28942,1,,,,,,2.0,2530.0721,7860.0,2430.0,-1,,,,,,,176257.0,2008,580,577,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2008,2.0,1,8,2,8400,84001,1,36,0,0,3.0,2.0,,0,1,59,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11174.353,2795.5907,0.0,0.0,,,0,0,15880,1,,,,,,3.0,2836.3404,,,-1,,,,,,,176456.0,2009,592,577,0.0,0.0,0.0,0.0,0.0,18.0,,,2009,MIS4_to_MIS8,new_york,0,2008-2009,0,1,0,0,1,1,1,retention
936219030536305,5,2.0,1,4,2,8400,84001,1,1,21,36,0,0,3.0,2.0,,0,3,53,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,10374.4364,2735.4523,0.0,0.0,,,0,0,28942,2,,,3.0,,,,2678.0521,7860.0,3130.0,-1,,,,,,,176258.0,2008,580,577,0.0,0.0,0.0,0.0,0.0,14.0,10.0,40.0,2008,2.0,1,8,2,8400,84001,1,36,0,0,3.0,2.0,,0,3,54,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11139.7336,2866.9287,0.0,0.0,,,0,0,15880,2,,,3.0,,,,2867.7098,,,-1,,,,,,,176457.0,2009,592,577,0.0,0.0,0.0,0.0,0.0,14.0,,,2009,MIS4_to_MIS8,new_york,0,2008-2009,0,1,0,0,1,1,1,retention
986079430279308,5,1.0,1,4,2,8400,84001,1,1,21,36,0,0,3.0,2.0,,0,1,37,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1513.0,605.2,1.0,,,,,14813.1961,3703.7639,8.0,2.0,0.0,0.0,0,0,28532,1,,,3.0,,,,3695.4803,770.0,8140.0,-1,,,,,,,176293.0,2008,580,577,0.0,1.0,1.0,0.0,1.0,14.0,21.0,4.0,2008,1.0,1,8,2,8400,84001,1,36,0,0,3.0,2.0,,0,1,38,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1600.0,400.0,1.0,,,,,13959.4065,3559.8054,3.0,2.0,0.0,0.0,0,0,1918,1,,,2.0,,,,3499.6647,770.0,8140.0,-1,,,,,,,176483.0,2009,592,577,0.0,0.0,1.0,0.0,0.0,13.0,21.0,4.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
986079430279308,5,1.0,1,4,2,8400,84001,1,1,21,36,0,0,3.0,2.0,,0,3,34,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,13677.3835,3465.7604,8.0,2.0,,,0,0,28532,2,1.0,,,,,,3530.6733,7860.0,4230.0,-1,,,,,,,176294.0,2008,580,577,0.0,1.0,1.0,0.0,1.0,12.0,14.0,40.0,2008,1.0,1,8,2,8400,84001,1,36,0,0,3.0,2.0,,0,3,35,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11804.7705,2937.3205,3.0,2.0,,,0,0,1918,2,1.0,,,,,,3038.9108,,,-1,,,,,,,176484.0,2009,592,577,0.0,0.0,1.0,0.0,0.0,12.0,,,2009,MIS4_to_MIS8,new_york,0,2008-2009,0,1,0,0,1,1,1,retention
986459130719304,5,1.0,1,4,2,8400,84001,1,1,21,36,0,13,3.0,2.0,,0,1,27,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,788.46,1.0,,,,,15990.6801,3916.9674,0.0,0.0,0.0,,0,0,49344,1,,,,,,2.0,3956.906,7870.0,2000.0,-1,,,,,,,176301.0,2008,580,577,0.0,0.0,0.0,0.0,0.0,18.0,6.0,40.0,2008,2.0,1,8,2,8400,84001,1,36,0,13,3.0,2.0,,0,1,28,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,788.46,1.0,,,,,14164.2526,3546.7903,0.0,0.0,0.0,,0,0,42842,1,,,,,,2.0,3508.9901,7870.0,2000.0,-1,,,,,,,176489.0,2009,592,577,0.0,0.0,0.0,0.0,0.0,18.0,6.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
986459130719304,5,1.0,1,4,2,8400,84001,1,1,21,36,0,13,3.0,2.0,,0,3,27,1.0,2,44,1,,2,1,2,1,2,57,134,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,634.61,2.0,2.0,,,,16461.7585,4168.8942,0.0,0.0,0.0,,0,0,49344,2,,,,,,2.0,4158.7762,7870.0,2000.0,-1,,,,,,,176302.0,2008,580,577,0.0,0.0,0.0,0.0,0.0,18.0,6.0,40.0,2008,2.0,1,8,2,8400,84001,1,36,0,13,3.0,2.0,,0,3,28,1.0,2,44,1,,1,2,1,2,57,134,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,795.45,1.0,,,,,11933.1641,3063.137,0.0,0.0,0.0,,0,0,42842,2,,,,,,2.0,3009.6116,7870.0,2000.0,-1,,,,,,,176490.0,2009,592,577,0.0,0.0,0.0,0.0,0.0,18.0,6.0,40.0,2009,MIS4_to_MIS8,new_york,0,2008-2009,1,0,0,0,0,0,1,retention
