hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
560227092443899,5,1.0,4,4,2,9300,93001,1,1,,42,37980,101,1.0,1.0,,7,1,40,,2,40,2,,1,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1970.0,728.9,1.0,,2.0,,,14230.1327,3507.6929,4,2,1.0,1.0,0,42,2801,1,,,3.0,,,,3549.83,9480.0,5700.0,-1,,,,,,,178037.0,2014,652,649,0,0,0,1,0,14.0,17.0,51.0,2014,1.0,4,8,2,9300,93001,1,37980,101,1.0,1.0,,7,1,41,,2,40,2,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,865.0,2.0,1.0,2.0,,,12060.448,2988.8476,4,2,1.0,,0,42,55684,1,,,3.0,,,,3004.9051,9480.0,5700.0,-1,,,,,,,180995.0,2015,664,649,0,0,0,1,0,14.0,17.0,51.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
782879030559409,5,1.0,7,4,2,9300,93001,1,1,,42,37980,101,1.0,1.0,,7,14,59,,1,39,1,,2,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,723.0,1.0,,,,,14026.7881,3427.02,0,0,1.0,,0,0,72328,2,1.0,,,,,,3443.5678,9470.0,8730.0,-1,4.0,,,,,,178067.0,2014,652,649,0,0,0,0,0,12.0,21.0,51.0,2014,1.0,1,8,2,9300,93001,1,37980,101,1.0,1.0,,7,3,59,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,2300.0,920.0,1.0,,,,,15762.3334,3735.4334,0,0,1.0,1.0,0,42,41365,2,,,1.0,,,,3785.9409,9470.0,3740.0,-1,4.0,,,,,,181015.0,2015,664,649,0,0,0,0,0,12.0,12.0,51.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
203905934590242,5,1.0,4,4,2,9300,93001,1,1,,42,38300,3,2.0,1.0,,5,1,40,,2,46,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,50.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,1.0,2.0,2.0,13400.3824,3278.3814,4,1,1.0,,0,42,42892,1,,,,,,,3337.4325,7860.0,230.0,710,,,,,,,178223.0,2014,652,649,0,0,0,1,0,18.0,1.0,40.0,2014,1.0,4,8,2,9300,93001,1,38300,3,2.0,1.0,,5,1,41,,2,46,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,70.0,,70.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2000.0,2.0,2.0,2.0,,,13371.7787,3397.8507,4,1,1.0,,0,42,27866,1,,,,,,,3389.4995,7860.0,10.0,-1,,,,,,,181203.0,2015,664,649,0,0,0,1,0,18.0,1.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
236408570200141,5,1.0,1,4,2,9300,93001,1,1,,42,37980,91,2.0,1.0,,7,1,34,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,30.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1826.92,2.0,1.0,2.0,,,12755.7129,3133.399,6,3,0.0,,0,0,6327,1,,,,,,3.0,3214.5733,7860.0,230.0,-1,,,,,,,178250.0,2014,652,649,1,0,1,0,1,18.0,1.0,40.0,2014,1.0,1,8,2,9300,93001,1,37980,91,2.0,1.0,,7,1,35,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1942.3,2.0,2.0,1.0,2.0,2.0,11725.2764,2985.3876,8,3,0.0,,0,0,28092,1,,,,,,,2972.1415,7860.0,230.0,-1,,,,,,,181225.0,2015,664,649,0,1,1,0,1,,1.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
340209965427489,5,1.0,7,4,2,9300,93001,1,1,,42,10900,0,2.0,1.0,,4,2,73,,2,42,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,11452.2369,2937.3656,0,0,,,0,0,57674,1,,,3.0,,,,2888.4013,9470.0,5820.0,-1,,,,,,,178330.0,2014,652,649,0,0,0,0,0,14.0,17.0,51.0,2014,1.0,7,8,2,9300,93001,1,10900,0,2.0,1.0,,4,2,74,,2,42,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,4.0,,,,1.0,,,2,,,,,,,,,,,13105.7567,3303.6196,0,0,,,0,0,28053,1,,,3.0,,,,3259.4825,,,-1,,,,,,,181282.0,2015,664,649,0,0,0,0,0,14.0,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,1,0,0,retention
340209983714081,5,1.0,1,4,2,9300,93001,1,1,,42,37980,45,2.0,1.0,,7,3,52,1.0,1,36,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,711.53,2.0,2.0,2.0,,,12795.6168,3377.252,0,0,0.0,,0,0,34528,2,,,,,,,3336.9914,7860.0,4220.0,-1,,,,,,,178333.0,2014,652,649,0,0,0,0,0,10.0,14.0,40.0,2014,2.0,1,8,2,9300,93001,1,37980,45,2.0,1.0,,7,3,53,1.0,1,36,2,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,2.0,,,13522.9819,3635.7572,0,0,0.0,,0,0,47777,2,,,,,,,3659.3748,7860.0,4220.0,-1,,,,,,,181288.0,2015,664,649,0,0,0,0,0,10.0,14.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
340209991316980,5,1.0,1,4,2,9300,93001,1,1,,42,37980,91,2.0,1.0,,7,3,56,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1700.0,680.0,2.0,2.0,,,,11960.8952,2990.4275,0,0,1.0,1.0,0,42,17133,2,,,,1.0,1.0,,3034.5318,9480.0,3255.0,-1,,,,,,,178339.0,2014,652,649,0,0,0,0,0,18.0,10.0,51.0,2014,1.0,1,8,2,9300,93001,1,37980,91,2.0,1.0,,7,3,57,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1826.0,2.0,2.0,,,,14220.7338,3508.0351,0,0,1.0,,0,42,41364,2,,,,,,,3494.1648,9480.0,3255.0,-1,,,,,,,181294.0,2015,664,649,0,0,0,0,0,,10.0,51.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
498923501077246,5,2.0,1,4,2,9300,93001,1,1,,42,37980,45,2.0,1.0,,7,1,43,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,53.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,2.0,,,9889.3077,2486.2006,3,1,0.0,,0,0,32375,1,,,,,,3.0,2508.0599,7860.0,2310.0,2320,,,,,,,178407.0,2014,652,649,0,0,1,0,0,18.0,8.0,40.0,2014,2.0,1,8,2,9300,93001,1,37980,45,2.0,1.0,,7,1,44,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,55.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1538.46,1.0,,2.0,,,12935.3584,3212.7001,3,1,0.0,,0,0,27967,1,,,,,,,3229.8403,7860.0,2310.0,2720,,,,,,,181358.0,2015,664,649,0,0,1,0,0,,8.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
733490599200828,5,1.0,1,4,2,9300,93001,1,1,,42,42540,0,2.0,1.0,,4,1,31,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,46.0,,46.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,4200.0,1200.0,1.0,,2.0,,,11625.9774,2884.1251,6,2,0.0,0.0,0,0,20634,1,,,,1.0,1.0,,2921.436,9470.0,3850.0,-1,1.0,,,,,,178467.0,2014,652,649,1,0,1,0,1,18.0,12.0,51.0,2014,1.0,1,8,2,9300,93001,1,42540,0,2.0,1.0,,4,1,33,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,48.0,,48.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2250.0,1.0,,2.0,,,13263.6414,3317.9916,8,2,0.0,,0,0,39268,1,,,,,,,3363.579,9470.0,3820.0,-1,1.0,,,,,,181436.0,2015,664,649,0,1,1,0,1,,12.0,51.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
340200042960412,5,1.0,1,4,2,9300,93001,1,1,,42,25420,43,,1.0,,4,1,32,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,3700.0,1200.0,1.0,,2.0,,,11625.9774,2884.1251,1,1,0.0,0.0,0,0,20608,1,,,,2.0,,,2921.436,9470.0,3850.0,-1,,,,,,,178886.0,2014,652,649,1,0,0,0,1,16.0,12.0,51.0,2014,1.0,1,8,2,9300,93001,1,25420,43,,1.0,,4,1,33,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1500.0,600.0,2.0,2.0,2.0,,,13263.6414,3317.9916,1,1,1.0,1.0,0,42,39218,1,,,,,,,3363.579,9470.0,3850.0,-1,,,,,,,181785.0,2015,664,649,1,0,0,0,1,,12.0,51.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
942139530679402,5,1.0,1,4,2,9300,93001,1,1,,42,39740,11,,1.0,,3,3,40,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,2.0,,,10295.5792,2588.3384,3,2,0.0,,0,0,57634,2,,,,,,3.0,2611.0957,7860.0,2310.0,4250,,,,,,,179000.0,2014,652,649,0,0,1,0,0,18.0,8.0,40.0,2014,1.0,1,8,2,9300,93001,1,39740,11,,1.0,,3,3,42,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1875.0,1.0,,2.0,,,13286.2175,3299.8415,3,2,0.0,,0,0,62767,2,,,,,,,3317.4465,7860.0,2310.0,4250,,,,,,,181942.0,2015,664,649,0,0,1,0,0,,8.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,0,0,retention
450678093614849,6,1.0,6,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,2,58,,1,40,1,,1,0,0,3,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,15394.978,3770.3168,0,0,,,0,0,20500,1,,,3.0,,,,4100.5293,9470.0,3740.0,-1,3.0,,,,,,199041.0,2014,653,650,0,0,0,0,0,14.0,12.0,51.0,2014,1.0,6,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,2,59,,1,40,1,,0,0,3,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12916.9601,3308.4586,0,0,,,0,0,20307,1,,,3.0,,,,3335.0667,9470.0,3740.0,-1,3.0,,,,,,201887.0,2015,665,650,0,0,0,0,0,14.0,12.0,51.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
604900911299037,6,1.0,4,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,4,32,,1,40,1,2.0,2,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1074.0,429.6,1.0,,2.0,,,16230.0957,4040.7155,0,0,1.0,1.0,0,0,6956,2,,,3.0,,,,4026.7565,7860.0,5120.0,-1,,,,,1.0,,199056.0,2014,653,650,0,0,0,0,0,14.0,17.0,40.0,2014,1.0,4,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,4,33,,1,40,1,2.0,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1200.0,480.0,2.0,1.0,2.0,,,12612.127,3146.4121,0,0,1.0,1.0,0,42,7583,2,,,2.0,,,,3105.5678,7860.0,2310.0,-1,,,,,1.0,,201905.0,2015,665,650,0,0,0,0,0,13.0,8.0,40.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
746192039700913,6,1.0,7,4,2,9300,93001,1,1,,17,40420,0,1.0,1.0,,3,2,38,,2,43,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,42.0,,42.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1384.61,1.0,,2.0,,,13354.3609,3487.471,0,0,0.0,,0,0,20904,1,,,,2.0,,,3438.8074,9470.0,3850.0,-1,,,,,,,199080.0,2014,653,650,0,0,0,0,0,16.0,12.0,51.0,2014,1.0,7,8,2,9300,93001,1,40420,0,1.0,1.0,,3,2,39,,2,43,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,42.0,,42.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1423.07,1.0,,2.0,,,12334.7083,3176.8232,0,0,0.0,,0,0,49956,1,,,,,,,3120.3948,9470.0,3850.0,-1,,,,,,,201929.0,2015,665,650,0,0,0,0,0,,12.0,51.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
904067007149880,6,3.0,4,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,1,40,,2,39,2,,1,1,1,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,2.0,,,12359.8854,3170.0866,0,0,0.0,0.0,0,0,20494,1,1.0,,,,,,3143.1008,6180.0,9120.0,-1,,,,,,,199124.0,2014,653,650,0,0,0,0,0,12.0,22.0,23.0,2014,4.0,4,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,1,41,,2,39,2,,1,1,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1470.0,588.0,1.0,,2.0,,,25151.0035,6308.5429,0,0,1.0,1.0,0,0,20303,1,1.0,,,,,,6070.365,6180.0,9120.0,-1,,,,,,,201956.0,2015,665,650,0,0,0,0,0,12.0,22.0,23.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
410709981846295,6,1.0,6,4,2,9300,93001,1,1,,17,41180,0,2.0,1.0,,6,2,48,,1,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1547.0,405.5,1.0,,2.0,,,15300.2917,3961.991,0,0,0.0,0.0,0,0,60061,1,2.0,7.0,,,,,3876.2963,770.0,6730.0,-1,,,,,,,199382.0,2014,653,650,0,0,0,0,0,11.0,19.0,4.0,2014,1.0,6,8,2,9300,93001,1,41180,0,2.0,1.0,,6,2,49,,1,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1597.0,638.8,2.0,1.0,2.0,,,12078.1297,3036.2174,0,0,0.0,0.0,0,0,20260,1,2.0,7.0,,,,,2986.1702,770.0,6730.0,-1,,,,,,,202325.0,2015,665,650,0,0,0,0,0,11.0,19.0,4.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
845194619700928,6,2.0,1,4,2,9300,93001,1,1,,17,41180,0,2.0,1.0,,6,3,40,1.0,2,43,1,1.0,2,1,2,1,2,57,57,303,1,0,0,1.0,1.0,,18.0,,14.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,876.0,157.68,2.0,2.0,2.0,,,12103.6193,3145.743,3,2,0.0,0.0,0,0,56243,2,,,,2.0,,,3116.7359,6770.0,2430.0,-1,,,,,,,199554.0,2014,653,650,0,0,1,0,0,16.0,8.0,31.0,2014,2.0,1,8,2,9300,93001,1,41180,0,2.0,1.0,,6,3,41,1.0,2,43,1,1.0,1,2,1,2,57,57,303,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,500.0,2.0,2.0,2.0,,,13766.5129,3485.6619,10,2,0.0,,0,0,42213,2,,,,,,,3482.6081,6770.0,2430.0,-1,,,,,,,202469.0,2015,665,650,0,0,1,1,0,,8.0,31.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
848103570700288,6,1.0,1,4,2,9300,93001,1,1,,17,16980,0,2.0,1.0,,7,3,41,1.0,2,44,1,,2,1,2,1,2,57,301,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,2400.0,960.0,2.0,2.0,2.0,,,14177.0742,3698.8141,10,3,0.0,0.0,0,0,20479,2,,,,,,2.0,3650.6597,7860.0,2320.0,-1,,,,,,,199560.0,2014,653,650,0,0,1,1,0,18.0,8.0,40.0,2014,1.0,1,8,2,9300,93001,1,16980,0,2.0,1.0,,7,3,42,1.0,2,44,1,,1,2,1,2,57,301,57,1,0,0,2.0,1.0,,15.0,,10.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,2400.0,360.0,2.0,2.0,2.0,,,13086.7666,3377.5088,10,3,0.0,0.0,0,0,66353,2,,,,,,,3310.648,7860.0,2320.0,-1,,,,,,,202475.0,2015,665,650,0,0,1,1,0,,8.0,40.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
997057808149760,6,1.0,7,4,2,9300,93001,1,1,,17,16980,0,2.0,1.0,,7,2,25,,2,40,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,480.76,2.0,2.0,2.0,,,14245.9335,3672.4054,0,0,0.0,,0,0,20869,1,,,1.0,,,,3619.0452,9470.0,5700.0,-1,,,,,,,199644.0,2014,653,650,0,0,0,0,0,12.0,17.0,51.0,2014,1.0,7,8,2,9300,93001,1,16980,0,2.0,1.0,,7,2,26,,2,41,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,480.76,1.0,,2.0,,,14424.2687,3640.1144,0,0,0.0,,0,0,7737,1,,,2.0,,,,3565.6664,9470.0,5700.0,-1,,,,,,,202546.0,2015,665,650,0,0,0,0,0,13.0,17.0,51.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
999077817149590,6,1.0,7,4,2,9300,93001,1,1,,17,40420,0,2.0,1.0,,3,2,61,,2,40,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,2.0,4.0,35.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,1593.0,637.2,1.0,,,,,12756.1143,3168.9876,0,0,0.0,0.0,0,0,45379,1,,,3.0,,,,3109.6145,7860.0,2540.0,-1,,,,,,,199646.0,2014,653,650,0,0,0,0,0,14.0,8.0,40.0,2014,1.0,7,8,2,9300,93001,1,40420,0,2.0,1.0,,3,2,62,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12929.104,3095.4369,0,0,,,0,0,20627,1,1.0,,,,,,3193.5337,7860.0,2540.0,-1,,,,,,,202547.0,2015,665,650,0,0,0,0,0,12.0,8.0,40.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
999077817149590,6,1.0,7,4,2,9300,93001,1,1,,17,40420,0,2.0,1.0,,3,14,61,,1,39,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,900.0,360.0,2.0,2.0,,,,13654.958,3644.1996,0,0,1.0,1.0,0,42,45379,2,1.0,,,,,,3534.2266,8570.0,4220.0,-1,,,,,,,199647.0,2014,653,650,0,0,0,0,0,12.0,14.0,44.0,2014,1.0,7,8,2,9300,93001,1,40420,0,2.0,1.0,,3,14,62,,1,40,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.0,2.0,2.0,,,,13281.0398,3534.2497,0,0,1.0,,0,42,20627,2,,,2.0,,,,3415.293,8570.0,5000.0,-1,,,,,,,202548.0,2015,665,650,0,0,0,0,0,13.0,17.0,44.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
147190499700993,6,1.0,6,4,2,9300,93001,1,1,,17,28100,91,,1.0,,2,2,29,,1,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,55.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1100.0,450.0,2.0,2.0,2.0,,,13640.6657,3446.4525,0,0,0.0,0.0,0,0,20667,1,1.0,,,,,,3384.3078,7860.0,4220.0,4220,,,,,,,199801.0,2014,653,650,0,0,0,0,0,12.0,14.0,40.0,2014,1.0,6,8,2,9300,93001,1,28100,91,,1.0,,2,2,30,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,55.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1100.0,500.0,2.0,2.0,2.0,,,12101.5665,3008.974,0,0,0.0,0.0,0,0,4258,1,1.0,,,,,,2979.8491,7860.0,4220.0,4220,,,,,,,202653.0,2015,665,650,0,0,0,0,0,12.0,14.0,40.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
177620040740104,6,1.0,1,4,2,9300,93001,1,1,,17,14060,113,,1.0,,2,1,47,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,10.0,,,,,,,,10.0,2.0,0.0,1,2.0,1.0,1.0,911.0,83.07,2.0,2.0,2.0,,,16254.4101,4209.0588,3,3,0.0,0.0,0,0,35190,1,,,,1.0,2.0,,4118.0201,7890.0,230.0,-1,,,,,,,199803.0,2014,653,650,0,0,1,0,0,17.0,1.0,40.0,2014,1.0,1,8,2,9300,93001,1,14060,113,,1.0,,2,1,48,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13459.5347,3249.3278,3,3,,,0,0,20547,1,,,,,,,3475.1556,,,-1,,,,,,,202657.0,2015,665,650,0,0,1,0,0,,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,1,0,0,retention
346190879700918,6,1.0,4,4,2,9300,93001,1,1,,17,16580,0,,1.0,,2,1,46,,2,39,2,,1,1,1,5,2,429,429,429,4,0,17,1.0,1.0,,40.0,,42.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,1290.0,544.8,1.0,,2.0,,,13691.8935,3370.7387,10,2,0.0,0.0,0,0,60064,1,1.0,,,,,,3314.7405,8270.0,3600.0,-1,,,,,,,199839.0,2014,653,650,0,0,1,1,0,12.0,11.0,42.0,2014,1.0,4,8,2,9300,93001,1,16580,0,,1.0,,2,1,47,,2,39,2,,1,1,5,2,429,429,429,4,0,17,1.0,1.0,,20.0,,23.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,1342.0,268.4,1.0,,2.0,,,10240.8887,2631.8969,0,0,0.0,0.0,0,0,53642,1,1.0,,,,,,2610.5324,8270.0,3500.0,-1,,,,,,,202673.0,2015,665,650,0,0,0,0,0,12.0,10.0,42.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,1,0,0,0,retention
