hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,race21_t,race26_t,occ2012_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
995026833349160,6,1.0,7,4,2,9000,90001,1,1,21,36,10580,0,2.0,1.0,,4,2,32,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.53,1.0,,,,,11807.576,2865.5615,0,0,1.0,,0,0,4677,1,,,,,,2.0,2862.0541,7860.0,,-1,,,,,,,212759.0,2012,629,626,0,0,0,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,1.0,7,8,2,9000,90001,1,21,36,10580,0,2.0,1.0,,4,2,33,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,47.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1275.0,1.0,,2.0,,,12697.3739,3187.6187,0,0,0.0,,0,0,4041,1,,,,,,2.0,3168.8851,7860.0,2310.0,-1,,,,,,,212955.0,2013,641,626,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
75683460017500,6,1.0,4,4,2,9000,90001,1,1,21,36,0,0,3.0,2.0,,0,1,60,,2,41,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1695.0,470.0,1.0,,,,,11031.9984,2738.5026,0,0,0.0,0.0,0,0,31944,1,,,3.0,,,,2706.8324,7860.0,,-1,,,,,,,212774.0,2012,629,626,0,0,0,0,0,14.0,,1.0,2540.0,8.0,40.0,2012,1.0,7,8,2,9000,90001,1,21,36,0,0,3.0,2.0,,0,2,61,,2,42,1,,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,555.55,1.0,,,,,12453.9538,2977.6622,0,0,0.0,,0,0,47487,1,,,3.0,,,,2914.3515,7860.0,2540.0,-1,,,,,,,212972.0,2013,641,626,0,0,0,0,0,14.0,8.0,40.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
396914309060609,6,1.0,1,4,2,9000,90001,1,1,21,36,0,0,3.0,2.0,,0,1,52,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,4.0,28.0,,,4.0,,,4.0,3.0,0.0,1,1.0,1.0,1.0,1125.0,596.15,1.0,,,,,12115.0963,3059.735,0,0,0.0,1.0,0,0,12975,1,1.0,,,,,,3042.2291,7860.0,,-1,,,,,,,212809.0,2012,629,626,0,0,0,0,0,12.0,,1.0,5820.0,17.0,40.0,2012,1.0,1,8,2,9000,90001,1,21,36,0,0,3.0,2.0,,0,1,53,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,44.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1704.0,634.61,1.0,,2.0,,,12064.3317,3007.1565,0,0,0.0,0.0,0,0,26005,1,1.0,,,,,,2981.3863,7860.0,5820.0,5110,,,,,,,213000.0,2013,641,626,0,0,0,0,0,12.0,17.0,40.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
430609925250391,6,1.0,1,4,2,9000,90001,1,1,21,36,0,0,3.0,2.0,,0,1,52,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,,,,11946.8505,2935.5919,3,1,0.0,,0,0,60269,1,,,,2.0,,,2916.9501,7870.0,,-1,,,,,,,212829.0,2012,629,626,0,0,1,0,0,16.0,,1.0,735.0,2.0,40.0,2012,1.0,1,8,2,9000,90001,1,21,36,0,0,3.0,2.0,,0,1,53,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,11793.4296,3055.5055,3,1,0.0,,0,0,59053,1,,,,2.0,,,3010.5539,7870.0,230.0,-1,,,,,,,213020.0,2013,641,626,0,0,1,0,0,16.0,1.0,40.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
430609925250391,6,1.0,1,4,2,9000,90001,1,1,21,36,0,0,3.0,2.0,,0,3,51,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,4.0,15.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,12115.0963,3059.735,3,1,0.0,,0,0,60269,2,,,,,,2.0,3042.2291,7270.0,,-1,,,,,,,212830.0,2012,629,626,0,0,1,0,0,18.0,,1.0,2010.0,6.0,36.0,2012,1.0,1,8,2,9000,90001,1,21,36,0,0,3.0,2.0,,0,3,52,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,30.0,,30.0,,,18.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,807.69,2.0,2.0,2.0,,,12064.3317,3007.1565,3,1,0.0,,0,0,59053,2,,,,,,2.0,2981.3863,7270.0,2010.0,-1,,,,,,,213021.0,2013,641,626,0,0,1,0,0,18.0,6.0,36.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,0,1,0,1,retention
856489940809305,6,2.0,3,4,2,9000,90001,1,1,21,36,0,0,3.0,2.0,,0,1,46,,1,39,1,,1,1,1,5,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1600.0,608.0,1.0,,,,,12262.7937,2988.3861,0,0,1.0,1.0,0,0,62421,1,1.0,,,,,,2994.091,770.0,,-1,3.0,,,,,,212896.0,2012,629,626,0,0,0,0,0,12.0,,1.0,6730.0,19.0,4.0,2012,1.0,3,8,2,9000,90001,1,21,36,0,0,3.0,2.0,,0,1,46,,1,39,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,2300.0,800.0,1.0,,2.0,,,12097.846,3107.1401,0,0,1.0,1.0,0,0,38057,1,1.0,,,,,,3088.2635,9570.0,9130.0,-1,3.0,,,,,,213078.0,2013,641,626,0,0,0,0,0,12.0,22.0,51.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
430609953534099,6,1.0,1,4,2,9000,90001,1,1,21,36,46540,0,,1.0,,3,1,45,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,2275.0,1384.61,1.0,,,,,12253.5896,2986.1431,3,2,0.0,1.0,0,0,28511,1,,,3.0,,,,2991.8437,770.0,,-1,,,,,,,212977.0,2012,629,626,0,0,1,0,0,14.0,,1.0,6200.0,19.0,4.0,2012,1.0,1,8,2,9000,90001,1,21,36,46540,0,,1.0,,3,1,46,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,2080.0,1384.61,1.0,,2.0,,,12278.9187,3153.6458,3,2,0.0,1.0,0,0,68594,1,,,3.0,,,,3134.4866,9570.0,1530.0,-1,,,,,,,213151.0,2013,641,626,0,0,1,0,0,14.0,4.0,51.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
636086943349070,6,1.0,6,4,2,9000,90001,1,1,21,36,28740,111,,1.0,,2,2,41,,1,41,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1120.38,1.0,,,,,13994.5209,3493.227,0,0,0.0,,0,0,56848,1,,,3.0,,,,3493.9919,670.0,,-1,,,,,,,212994.0,2012,629,626,0,0,0,0,0,14.0,,1.0,8620.0,21.0,24.0,2012,2.0,6,8,2,9000,90001,1,21,36,28740,111,,1.0,,2,2,42,,1,41,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,2.0,,,15497.4666,3886.6208,0,0,0.0,0.0,0,0,59126,1,,,3.0,,,,3879.4633,670.0,4220.0,-1,,,,,,,213162.0,2013,641,626,0,0,0,0,0,14.0,14.0,24.0,2013,MIS4_to_MIS8,new_york,0,2012-2013,1,0,0,0,retention
13824420982799,6,1.0,1,4,2,9000,90001,1,1,23,42,37980,101,1.0,1.0,,7,1,58,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1400.0,560.0,2.0,2.0,,,,12349.4263,3066.0264,0,0,0.0,0.0,0,0,41681,1,1.0,,,,,,3071.8797,7860.0,,-1,,,,,,,216310.0,2012,629,626,0,0,0,0,0,12.0,,1.0,4220.0,14.0,40.0,2012,1.0,1,8,2,9000,90001,1,23,42,37980,101,1.0,1.0,,7,1,59,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1400.0,560.0,2.0,2.0,,,,13017.1377,3238.735,0,0,0.0,0.0,0,0,12336,1,1.0,,,,,,3230.0646,7860.0,4220.0,-1,,,,,,,216384.0,2013,641,626,0,0,0,0,0,12.0,14.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
52904420987596,6,1.0,7,4,2,9000,90001,1,1,23,42,38300,3,1.0,1.0,,5,14,58,,1,39,2,,2,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1035.0,362.25,2.0,2.0,,,,10022.0043,2621.1997,0,0,0.0,0.0,0,0,60526,2,2.0,7.0,,,,,2648.2756,9370.0,,-1,1.0,4.0,,,,,216321.0,2012,629,626,0,0,0,0,0,11.0,,2.0,5850.0,17.0,51.0,2012,1.0,7,8,2,9000,90001,1,23,42,38300,3,1.0,1.0,,5,14,59,,1,39,2,,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,35.0,5.0,28.0,,,5.0,,,4.0,3.0,0.0,1,2.0,,1.0,1050.0,367.5,2.0,2.0,,,,10778.6437,2817.2719,0,0,0.0,0.0,0,0,12046,2,2.0,7.0,,,,,2839.1697,9370.0,5850.0,-1,1.0,4.0,,,,,216399.0,2013,641,626,0,0,0,0,0,11.0,17.0,51.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
289650059270944,6,1.0,1,4,2,9000,90001,1,1,23,42,38300,3,1.0,1.0,,5,1,57,2.0,1,40,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1105.0,2.0,2.0,,,,10022.0043,2621.1997,0,0,1.0,,0,42,60527,1,,,2.0,,,,2648.2756,8370.0,,-1,,,,,,,216348.0,2012,629,626,0,0,0,0,0,13.0,,2.0,2016.0,6.0,43.0,2012,3.0,1,8,2,9000,90001,1,23,42,38300,3,1.0,1.0,,5,1,58,2.0,1,40,2,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1100.0,440.0,1.0,,,,,10778.6437,2817.2719,0,0,1.0,1.0,0,42,68895,1,,,1.0,,,,2839.1697,7070.0,7700.0,-1,,,,,,,216429.0,2013,641,626,0,0,0,0,0,12.0,21.0,34.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,0,1,0,1,retention
424243054907999,6,1.0,1,4,2,9000,90001,1,1,23,42,37980,101,1.0,1.0,,7,1,32,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,923.07,1.0,,,,,14095.7393,3512.993,1,1,0.0,,0,0,50084,1,,,,2.0,,,3506.9533,9470.0,,-1,,,,,,,216368.0,2012,629,626,1,0,0,0,1,16.0,,1.0,2100.0,7.0,51.0,2012,1.0,1,8,2,9000,90001,1,23,42,37980,101,1.0,1.0,,7,1,33,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,980.76,1.0,,2.0,,,14010.3678,3546.2558,2,1,0.0,,0,0,15383,1,,,,2.0,,,3550.13,9470.0,2100.0,-1,,,,,,,216447.0,2013,641,626,0,1,0,0,1,16.0,7.0,51.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
95094420981697,6,1.0,7,4,2,9000,90001,1,1,23,42,10900,0,2.0,1.0,,4,2,39,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,1.0,,,,13340.924,3514.1011,0,0,0.0,,0,0,14054,1,,,,,,3.0,3461.8858,7860.0,,-1,,,,,,,216578.0,2012,629,626,0,0,0,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,1.0,7,8,2,9000,90001,1,23,42,10900,0,2.0,1.0,,4,2,40,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,13.0,24.0,,,13.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,1.0,2.0,2.0,14116.7847,3638.9126,0,0,0.0,,0,0,12256,1,,,,,,3.0,3558.5013,7860.0,2310.0,-1,,,,,,,216667.0,2013,641,626,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
239240092350944,6,1.0,1,4,2,9000,90001,1,1,23,42,38300,3,2.0,1.0,,5,3,30,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,4.0,12.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,730.0,1.0,,,,,13072.1313,3257.8856,0,0,1.0,,0,0,62632,2,,,,,,2.0,3252.2845,7860.0,,9620,,,,,,,216619.0,2012,629,626,0,0,0,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,1.0,1,8,2,9000,90001,1,23,42,38300,3,2.0,1.0,,5,3,31,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,2.0,2.0,,826.92,2.0,1.0,2.0,,,13540.7021,3427.3756,1,1,0.0,,0,0,38792,2,,,,,,2.0,3431.1199,7860.0,2330.0,2330,,,,,,,216712.0,2013,641,626,1,0,0,0,1,18.0,8.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,0,1,0,1,retention
440209952955992,6,1.0,4,4,2,9000,90001,1,1,23,42,38300,19,2.0,1.0,,5,1,52,,2,43,1,,1,1,1,6,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1400.0,1.0,,,,,12159.7789,3065.1619,0,0,0.0,,0,0,32017,1,,,,2.0,,,3053.4494,7860.0,,-1,,,,,,,216706.0,2012,629,626,0,0,0,0,0,16.0,,1.0,2310.0,8.0,40.0,2012,1.0,4,8,2,9000,90001,1,23,42,38300,19,2.0,1.0,,5,1,53,,2,43,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,37.0,2.0,1.0,,,2.0,,,3.0,2.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,2.0,,,12233.6316,3047.5231,0,0,0.0,,0,0,47946,1,,,,1.0,1.0,,3023.2244,7860.0,2320.0,-1,,,,,,,216819.0,2013,641,626,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
493904006062229,6,2.0,1,4,2,9000,90001,1,1,23,42,37980,29,2.0,1.0,,7,1,34,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,,,,14666.9816,3552.7163,0,0,0.0,,0,0,1912,1,,,,,,2.0,3555.1493,7860.0,,-1,,,,,,,216746.0,2012,629,626,0,0,0,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,1.0,1,8,2,9000,90001,1,23,42,37980,29,2.0,1.0,,7,1,34,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1076.92,1.0,,2.0,,,14017.988,3517.0374,0,0,0.0,,0,0,29350,1,,,,,,2.0,3498.4709,7860.0,2310.0,-1,,,,,,,216860.0,2013,641,626,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
504906984491582,6,1.0,1,4,2,9000,90001,1,1,23,42,38300,3,2.0,1.0,,5,3,55,1.0,2,44,4,,2,1,2,1,2,247,247,247,4,0,6,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,555.0,1.0,,,,,12295.0718,3143.0312,0,0,1.0,,0,42,13814,2,,,,,,1.0,3067.2883,7860.0,,-1,,,,,,,216779.0,2012,629,626,0,0,0,0,0,17.0,,4.0,2300.0,8.0,40.0,2012,1.0,1,8,2,9000,90001,1,23,42,38300,3,2.0,1.0,,5,3,56,1.0,2,44,4,,1,2,1,2,247,247,247,4,0,6,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,769.0,1.0,,,,,11788.4747,3130.2563,0,0,1.0,,0,42,38793,2,,,,,,1.0,3125.1432,7860.0,2300.0,-1,,,,,,,216904.0,2013,641,626,0,0,0,0,0,17.0,8.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
549499899200907,6,1.0,7,4,2,9000,90001,1,1,23,42,37980,91,2.0,1.0,,7,2,40,,2,44,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,44.0,,,,,,2.0,2.0,0.0,1,1.0,2.0,2.0,,1009.61,1.0,,,,,14175.1389,3709.2319,0,0,0.0,,0,0,41645,1,,,,,,2.0,3681.8619,8390.0,,-1,,,,,,,216804.0,2012,629,626,0,0,0,0,0,18.0,,2.0,2000.0,6.0,43.0,2012,1.0,7,8,2,9000,90001,1,23,42,37980,91,2.0,1.0,,7,2,41,,2,44,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,4.0,30.0,,,4.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,2.0,,,11622.0777,2965.9072,0,0,0.0,,0,0,29367,1,,,,,,2.0,2872.4865,8370.0,2000.0,-1,,,,,,,216929.0,2013,641,626,0,0,0,0,0,18.0,6.0,43.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
612399140069409,6,1.0,1,4,2,9000,90001,1,1,23,42,37980,91,2.0,1.0,,7,3,53,1.0,2,46,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1634.61,1.0,,,,,12352.8328,3113.8257,0,0,0.0,,0,0,29676,2,,,,,,,3101.9273,7860.0,,-1,,,,,,,216819.0,2012,629,626,0,0,0,0,0,18.0,,1.0,2320.0,8.0,40.0,2012,1.0,1,8,2,9000,90001,1,23,42,37980,91,2.0,1.0,,7,3,54,1.0,2,46,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,42.0,,44.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1730.76,1.0,,2.0,,,11738.9656,2924.2967,0,0,0.0,,0,0,29366,2,,,,,,,2900.9805,7860.0,2320.0,4620,,,,,,,216943.0,2013,641,626,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
909062639449110,6,1.0,1,4,2,9000,90001,1,1,23,42,37980,91,2.0,1.0,,7,1,43,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,35.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,350.0,2.0,2.0,,,,13022.4768,3387.8852,3,2,0.0,,0,0,14077,1,,,,1.0,2.0,,3379.2508,7860.0,,-1,,,,,,,216916.0,2012,629,626,0,0,1,0,0,17.0,,1.0,2310.0,8.0,40.0,2012,1.0,1,8,2,9000,90001,1,23,42,37980,91,2.0,1.0,,7,1,44,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1700.0,423.07,1.0,,2.0,,,13745.179,3543.123,10,2,0.0,0.0,0,0,12300,1,,,,1.0,1.0,,3464.8285,7860.0,2540.0,-1,,,,,,,217034.0,2013,641,626,0,0,1,1,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
925032884449490,6,1.0,4,4,2,9000,90001,1,1,23,42,42540,0,2.0,1.0,,4,7,20,,2,40,1,,2,1,4,7,2,57,57,57,1,0,0,,7.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,1.0,1.0,2.0,15415.0688,4086.9726,0,0,,,0,0,43332,2,,,2.0,,,,4109.0304,7870.0,,-1,,,,,4.0,1.0,216952.0,2012,629,626,0,0,0,0,0,13.0,,1.0,5400.0,17.0,40.0,2012,3.0,1,8,2,9000,90001,1,23,42,42540,0,2.0,1.0,,4,4,21,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,15941.514,4055.9202,0,0,,,0,0,26894,2,,,4.0,,,,3968.13,,,-1,,,,,4.0,1.0,217064.0,2013,641,626,0,0,0,0,0,15.0,,,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,0,1,0,0,retention
928032855449450,6,1.0,1,4,2,9000,90001,1,1,23,42,10900,0,2.0,1.0,,4,1,35,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,39.0,,,,,,,,5.0,3.0,0.0,1,2.0,1.0,1.0,1125.0,317.3,1.0,,,,,13310.686,3506.1362,3,1,0.0,0.0,0,0,49972,1,,,1.0,,,,3454.0392,7860.0,,-1,,,,,,,216955.0,2012,629,626,0,0,1,0,0,12.0,,1.0,4010.0,13.0,40.0,2012,1.0,1,8,2,9000,90001,1,23,42,10900,0,2.0,1.0,,4,1,36,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,38.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,1284.0,487.92,1.0,,2.0,,,13248.2402,3383.096,3,1,0.0,0.0,0,0,26778,1,,,1.0,,,,3339.5622,7860.0,4010.0,-1,,,,,,,217065.0,2013,641,626,0,0,1,0,0,12.0,13.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
440206999139999,6,1.0,1,4,2,9000,90001,1,1,23,42,0,89,3.0,2.0,,0,1,59,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,10613.883,2837.1526,0,0,,,0,0,5125,1,,,,,,2.0,2856.0712,7870.0,,-1,,,,,,,217050.0,2012,629,626,0,0,0,0,0,18.0,,1.0,2330.0,8.0,40.0,2012,1.0,1,8,2,9000,90001,1,23,42,0,89,3.0,2.0,,0,1,60,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,16.0,,16.0,,,21.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,105.55,1.0,,,,,12574.1182,3190.1765,0,0,0.0,,0,0,4342,1,,,,,,2.0,3140.9469,7860.0,2310.0,-1,,,,,,,217169.0,2013,641,626,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,pennsylvania,0,2012-2013,1,0,0,0,retention
