hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
871721054909491,10,2.0,1,4,2,8900,89001,1,1,33,17,16980,0,2.0,1.0,,7,3,49,1.0,2,43,1,,2,1,2,1,2,449,449,449,4,21,15,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,2.0,,1.0,2700.0,1080.0,1.0,,,,,13395.2617,3291.8951,0,0,1.0,1.0,0,42,35587,2,,,,1.0,1.0,,3296.1058,7860.0,2310.0,-1,,,,,,,352674.0,2011,621,618,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,1,8,2,8900,89001,1,33,17,16980,0,2.0,1.0,,7,3,49,1.0,2,44,1,,1,2,1,2,449,449,449,4,21,15,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,865.0,2.0,2.0,,,,11372.42,2939.0516,0,0,1.0,,0,42,63383,2,,,,,,2.0,2903.3688,7860.0,,-1,,,,,,,351560.0,2012,633,618,0,0,0,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
71523024909195,10,2.0,6,4,2,8900,89001,1,1,33,17,0,0,3.0,2.0,,0,2,24,,1,39,1,1.0,1,0,0,7,2,303,303,303,5,0,18,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,2400.0,1050.52,2.0,2.0,2.0,,,17374.7337,4173.9623,0,0,1.0,1.0,0,42,22700,1,1.0,,,,,,4400.7134,8170.0,9640.0,-1,,,,,,,352747.0,2011,621,618,0,0,0,0,0,12.0,22.0,42.0,2011,1.0,6,8,2,8900,89001,1,33,17,0,0,3.0,2.0,,0,2,25,,1,39,1,1.0,0,0,7,2,303,303,303,5,0,18,1.0,1.0,,42.0,,42.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,900.0,378.0,2.0,2.0,,,,16726.5131,4229.6283,0,0,0.0,0.0,0,0,51298,1,1.0,,,,,,4230.9399,8680.0,,-1,,,,,,,351634.0,2012,633,618,0,0,0,0,0,12.0,,1.0,4030.0,13.0,46.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,1,0,1,retention
340191969700960,10,1.0,1,4,2,8900,89001,1,1,33,17,0,99,3.0,2.0,,0,1,48,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,31.0,,31.0,,,14.0,,,6.0,2.0,0.0,1,2.0,1.0,1.0,1155.0,375.0,1.0,,,,,16194.8528,3914.5632,10,5,0.0,0.0,0,0,45171,1,,,2.0,,,,3954.9927,8170.0,4610.0,-1,3.0,,,,,,352790.0,2011,621,618,0,0,1,1,0,13.0,15.0,42.0,2011,1.0,1,8,2,8900,89001,1,33,17,0,99,3.0,2.0,,0,1,49,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,31.0,,31.0,,,14.0,,,6.0,2.0,0.0,1,2.0,,1.0,1145.0,354.95,1.0,,,,,15654.3927,3796.5647,10,5,0.0,0.0,0,0,21327,1,,,2.0,,,,3793.2212,8170.0,,-1,3.0,,,,,,351677.0,2012,633,618,0,0,1,1,0,13.0,,1.0,4610.0,15.0,42.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
410709925250391,10,1.0,3,4,2,8900,89001,1,1,33,17,0,0,3.0,2.0,,0,1,23,,1,39,1,1.0,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,28.0,,28.0,,,15.0,,,6.0,2.0,0.0,1,2.0,,1.0,1100.0,308.0,2.0,2.0,2.0,,,17374.7337,4173.9623,1,1,0.0,0.0,0,0,22698,1,2.0,6.0,,,,,4400.7134,8170.0,4610.0,-1,,,,,,,352804.0,2011,621,618,1,0,0,0,1,10.0,15.0,42.0,2011,1.0,3,8,2,8900,89001,1,33,17,0,0,3.0,2.0,,0,1,24,,1,39,1,1.0,1,1,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,61.0,5.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,19993.0595,4569.3653,1,1,,,0,0,8536,1,2.0,6.0,,,,,4673.1394,7580.0,,-1,,,,,,,351690.0,2012,633,618,1,0,0,0,1,10.0,,1.0,8965.0,21.0,38.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,1,0,1,retention
410709936019690,10,1.0,4,4,2,8900,89001,1,1,33,17,0,99,3.0,2.0,,0,1,45,,2,42,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,5.0,17.0,,,5.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,2.0,,,,13071.0558,3212.2213,0,0,0.0,,0,0,55945,1,,,3.0,,,,3216.33,9470.0,5020.0,-1,,,,,,,352807.0,2011,621,618,0,0,0,0,0,14.0,17.0,51.0,2011,1.0,4,8,2,8900,89001,1,33,17,0,99,3.0,2.0,,0,1,46,,2,42,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,45.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,2900.0,1153.84,2.0,2.0,,,,11303.1484,2921.1493,0,0,0.0,0.0,0,0,4710,1,,,4.0,,,,2885.6838,8190.0,,-1,,,,,,,351693.0,2012,633,618,0,0,0,0,0,15.0,,1.0,350.0,1.0,41.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,0,1,0,1,retention
72047164140070,10,1.0,1,4,2,8900,89001,1,1,33,17,14060,113,,1.0,,2,3,44,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,,,,13379.7298,3299.6875,3,2,0.0,,0,0,9077,2,,,,,,2.0,3358.0895,7860.0,2310.0,-1,,,,,,,352866.0,2011,621,618,0,0,1,0,0,18.0,8.0,40.0,2011,2.0,1,8,2,8900,89001,1,33,17,14060,113,,1.0,,2,3,45,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1596.15,2.0,2.0,,,,11955.0545,3089.6258,3,2,0.0,,0,0,44175,2,,,,,,2.0,3052.1148,7860.0,,-1,,,,,,,351760.0,2012,633,618,0,0,1,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
197904308016789,10,2.0,1,4,2,8900,89001,1,1,33,17,16580,0,,1.0,,2,3,36,1.0,2,44,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,6.0,28.0,,,6.0,,,4.0,3.0,0.0,1,2.0,,1.0,1196.0,418.6,1.0,,,,,11692.4355,2836.9732,5,2,0.0,0.0,0,0,35365,2,,,,,,2.0,2853.2241,7860.0,2540.0,-1,,,,,,,352900.0,2011,621,618,1,1,0,0,1,18.0,8.0,40.0,2011,2.0,1,8,2,8900,89001,1,33,17,16580,0,,1.0,,2,3,37,1.0,2,44,2,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,950.0,2.0,2.0,,,,14796.9497,3656.9734,2,2,0.0,,0,0,33834,2,,,,,,2.0,3628.2285,7860.0,,-1,,,,,,,351790.0,2012,633,618,0,1,0,0,1,18.0,,2.0,2430.0,8.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
410709984816294,10,1.0,6,4,2,8900,89001,1,1,33,17,19340,0,,1.0,,3,2,24,,1,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,1.0,,,4.0,,,4.0,3.0,0.0,1,2.0,,1.0,2258.0,903.2,1.0,,2.0,,,15188.6637,3819.1267,0,0,0.0,0.0,0,0,55959,1,1.0,,,,,,3847.0204,680.0,1920.0,-1,1.0,,,,,,352928.0,2011,621,618,0,0,0,0,0,12.0,5.0,24.0,2011,1.0,6,8,2,8900,89001,1,33,17,19340,0,,1.0,,3,2,25,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,13.0,24.0,,,13.0,,,4.0,3.0,0.0,1,2.0,,1.0,2217.0,886.8,1.0,,,,,13690.7859,3461.4474,0,0,0.0,0.0,0,0,8613,1,1.0,,,,,,3463.0584,680.0,,-1,1.0,,,,,,351822.0,2012,633,618,0,0,0,0,0,12.0,,1.0,8620.0,21.0,24.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
17551480955196,10,1.0,1,4,2,8900,89001,1,1,32,18,26900,0,1.0,1.0,,5,1,32,2.0,2,43,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,14865.3554,3692.3936,14,4,,,0,0,52541,1,,,,1.0,2.0,,3910.4774,9480.0,2010.0,-1,,,,,,,352997.0,2011,621,618,0,1,1,1,1,17.0,6.0,51.0,2011,1.0,1,8,2,8900,89001,1,32,18,26900,0,1.0,1.0,,5,1,33,2.0,2,44,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1384.0,2.0,2.0,,,,13684.4291,3590.1295,14,4,1.0,,0,42,34277,1,,,,,,1.0,3570.3953,7870.0,,-1,,,,,,,351875.0,2012,633,618,0,1,1,1,1,17.0,,2.0,2000.0,6.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,1,0,1,retention
17551480955196,10,1.0,1,4,2,8900,89001,1,1,32,18,26900,0,1.0,1.0,,5,3,33,1.0,1,40,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1200.0,480.0,1.0,,,,,19742.7602,4662.7515,14,4,0.0,0.0,0,0,52541,2,,,2.0,,,,4605.7889,7860.0,4220.0,-1,,,,,,,352998.0,2011,621,618,0,1,1,1,1,13.0,14.0,40.0,2011,1.0,1,8,2,8900,89001,1,32,18,26900,0,1.0,1.0,,5,3,34,1.0,1,40,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1275.0,510.0,2.0,2.0,,,,14018.4579,3323.8913,14,4,1.0,1.0,0,42,34277,2,,,3.0,,,,3257.5527,7860.0,,-1,,,,,,,351876.0,2012,633,618,0,1,1,1,1,14.0,,2.0,4220.0,14.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
410809909947190,10,1.0,1,4,2,8900,89001,1,1,32,18,16980,89,1.0,1.0,,7,1,77,2.0,2,44,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,21.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,3000.0,653.84,2.0,2.0,,,,12794.9825,2902.2083,0,0,0.0,0.0,0,0,45296,1,,,,,,3.0,2906.7852,7860.0,2320.0,-1,,,,,,,353071.0,2011,621,618,0,0,0,0,0,18.0,8.0,40.0,2011,2.0,1,8,2,8900,89001,1,32,18,16980,89,1.0,1.0,,7,1,78,2.0,2,44,2,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,15.0,,15.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,3000.0,450.0,2.0,2.0,,,,21137.1381,3562.3727,0,0,1.0,1.0,0,0,17884,1,,,,,,3.0,3435.197,7860.0,,-1,,,,,,,351945.0,2012,633,618,0,0,0,0,0,18.0,,2.0,2000.0,6.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
410800006593311,10,1.0,1,4,2,8900,89001,1,1,32,18,16980,89,2.0,1.0,,7,1,58,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,15.0,,,21.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,192.0,2.0,2.0,,,,11722.7236,2962.9956,2,1,1.0,,0,0,45293,1,,,,1.0,1.0,,2922.1686,9470.0,3850.0,-1,,,,,,,353233.0,2011,621,618,0,1,0,0,1,18.0,12.0,51.0,2011,1.0,1,8,2,8900,89001,1,32,18,16980,89,2.0,1.0,,7,1,59,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,3.0,,,21.0,,,7.0,2.0,0.0,1,2.0,2.0,1.0,2900.0,87.0,2.0,2.0,,,,12460.3302,3170.5188,2,1,1.0,1.0,0,42,4760,1,,,,1.0,1.0,,3078.0148,7860.0,,1360,,,,,,,352113.0,2012,633,618,0,1,0,0,1,18.0,,1.0,1020.0,3.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
810230793240041,10,1.0,1,4,2,8900,89001,1,1,32,18,21780,0,2.0,1.0,,3,3,46,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,42.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,1.0,,,,10830.499,2696.3067,10,8,0.0,,0,0,45380,2,,,,,,2.0,2665.0073,7860.0,2310.0,-1,,,,,,,353280.0,2011,621,618,0,0,1,1,0,18.0,8.0,40.0,2011,1.0,1,8,2,8900,89001,1,32,18,21780,0,2.0,1.0,,3,3,47,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,45.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1173.07,2.0,2.0,,,,9294.5753,2456.7418,10,7,0.0,,0,0,51496,2,,,,,,2.0,2372.8969,7860.0,,-1,,,,,,,352147.0,2012,633,618,0,0,1,1,0,18.0,,1.0,2320.0,8.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
937098851149470,10,2.0,1,4,2,8900,89001,1,1,32,18,16980,89,2.0,1.0,,7,1,42,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,5000.0,1538.0,2.0,2.0,,,,13242.1641,3381.2666,2,1,1.0,1.0,0,0,9214,1,2.0,6.0,,,,,3348.5072,7860.0,2550.0,-1,,,,,,,353333.0,2011,621,618,0,1,0,0,1,10.0,8.0,40.0,2011,2.0,1,8,2,8900,89001,1,32,18,16980,89,2.0,1.0,,7,1,44,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,2800.0,1523.0,2.0,2.0,,,,14209.1239,3694.0538,2,1,1.0,1.0,0,0,8666,1,2.0,6.0,,,,,3588.7988,4280.0,,-1,,,,,,,352193.0,2012,633,618,0,1,0,0,1,10.0,,1.0,9620.0,22.0,21.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,1,0,1,retention
196974103010849,10,1.0,1,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,3,32,1.0,2,45,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,30.0,,,,,,,,10.0,3.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,10605.2342,2702.9396,3,2,0.0,,0,0,66968,2,,,,,,,2682.4016,7870.0,230.0,-1,,,,,,,353404.0,2011,621,618,0,0,1,0,0,18.0,1.0,40.0,2011,2.0,1,8,2,8900,89001,1,32,18,0,0,3.0,2.0,,0,3,33,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,,4.0,,,,,,,,52.0,5.0,11.0,3.0,0.0,2,,,,,,,,,,,12215.8378,2781.4352,3,2,,,0,0,66831,2,,,,,,2.0,2905.2589,7860.0,,-1,,,,,,,352247.0,2012,633,618,0,0,1,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
197974907092829,10,1.0,1,4,2,8900,89001,1,1,32,18,11300,95,,1.0,,2,1,57,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,5.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1076.92,2.0,2.0,,,,12124.7509,3064.6106,0,0,0.0,,0,0,68512,1,,,,2.0,,,3022.3835,9490.0,430.0,-1,,,,,,,353532.0,2011,621,618,0,0,0,0,0,16.0,1.0,51.0,2011,1.0,1,8,2,8900,89001,1,32,18,11300,95,,1.0,,2,1,57,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,39.0,2.0,11.0,3.0,0.0,2,,,,,,,,,,,12285.1825,3254.1948,0,0,,,0,0,21571,1,,,,1.0,2.0,,3316.5065,770.0,,-1,,,,,,,352366.0,2012,633,618,0,0,0,0,0,17.0,,1.0,6230.0,19.0,4.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,0,0,retention
8613460959894,10,1.0,4,4,2,8900,89001,1,1,21,36,35620,81,1.0,1.0,,7,4,32,,1,43,2,,2,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1923.0,1.0,,,,,24969.3508,5781.2839,0,0,1.0,,0,0,30288,2,,,,1.0,1.0,,5825.1003,8180.0,3400.0,-1,,,,,1.0,,364406.0,2011,621,618,0,0,0,0,0,18.0,10.0,42.0,2011,2.0,4,8,2,8900,89001,1,21,36,35620,81,1.0,1.0,,7,4,33,,1,43,2,,1,3,7,2,57,57,57,1,0,0,,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13235.3742,3789.3487,0,0,,,0,0,28786,2,,,,1.0,1.0,,3661.3734,,,-1,,,,,1.0,,362888.0,2012,633,618,0,0,0,0,0,18.0,,2.0,,,,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,1,0,0,retention
17223460935293,10,2.0,1,4,2,8900,89001,1,1,21,36,35620,47,1.0,1.0,,7,3,45,1.0,2,44,1,4.0,2,1,2,1,2,365,365,365,4,10,7,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1625.0,1.0,,,,,17024.2339,4174.6575,3,2,1.0,,0,0,30067,2,,,,,,2.0,4189.069,7860.0,2310.0,-1,,,,,,,364425.0,2011,621,618,0,0,1,0,0,18.0,8.0,40.0,2011,2.0,1,8,2,8900,89001,1,21,36,35620,47,1.0,1.0,,7,3,45,1.0,2,44,1,4.0,1,2,1,2,365,365,365,4,10,7,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,2700.0,300.0,1.0,,,,,16418.6724,4243.7806,3,2,1.0,1.0,0,0,1727,2,,,,,,2.0,4191.6726,7860.0,,-1,,,,,,,362902.0,2012,633,618,0,0,1,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
25853460981994,10,1.0,3,4,2,8900,89001,1,1,21,36,35620,47,1.0,1.0,,7,7,29,,2,44,4,,2,1,4,7,2,209,209,209,4,0,17,2.0,1.0,,38.0,,39.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2550.0,969.0,1.0,,,,,10821.3175,2621.3789,0,0,1.0,1.0,0,0,15117,2,,,,,,2.0,2737.056,7860.0,2310.0,-1,,,,,,,364448.0,2011,621,618,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,3,8,2,8900,89001,1,21,36,35620,47,1.0,1.0,,7,7,30,,2,44,4,,1,4,7,2,209,209,209,4,0,17,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,,,,21251.528,5061.0202,0,0,0.0,,0,0,1732,2,,,,,,2.0,5355.4282,7860.0,,-1,,,,,,,362921.0,2012,633,618,0,0,0,0,0,18.0,,4.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
97193460919494,10,1.0,4,4,2,8900,89001,1,1,21,36,35620,61,1.0,1.0,,7,1,57,,2,43,4,,1,1,1,3,2,57,207,207,1,0,0,1.0,4.0,,,,,,,,82.0,2.0,11.0,3.0,0.0,2,,,,,,,,,,,12291.5927,3906.4035,0,0,,,0,0,15256,1,,,,2.0,,,3712.9965,8590.0,330.0,-1,,,,,,,364545.0,2011,621,618,0,0,0,0,0,16.0,1.0,44.0,2011,1.0,4,8,2,8900,89001,1,21,36,35620,61,1.0,1.0,,7,1,58,,2,43,4,,1,1,3,2,57,207,207,1,0,0,1.0,4.0,,,,,,,,113.0,2.0,11.0,2.0,0.0,2,,,,,,,,,,,21971.4421,4771.3066,0,0,,,0,0,18335,1,,,,1.0,2.0,,4625.8628,8590.0,,-1,,,,,,,362996.0,2012,633,618,0,0,0,0,0,17.0,,4.0,4300.0,15.0,44.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
390924008025687,10,1.0,1,4,2,8900,89001,1,1,21,36,35620,47,1.0,1.0,,7,3,39,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,50.0,,,,,,,,5.0,2.0,0.0,1,2.0,2.0,2.0,,1884.61,2.0,2.0,,,,11775.3742,2936.2891,5,2,0.0,,0,0,19540,2,,,,2.0,,,2977.6044,9470.0,5700.0,-1,,,,,,,364637.0,2011,621,618,1,1,0,0,1,16.0,17.0,51.0,2011,1.0,1,8,2,8900,89001,1,21,36,35620,47,1.0,1.0,,7,3,40,1.0,1,45,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1923.07,2.0,2.0,,,,13455.8552,3424.829,6,2,0.0,,0,0,5484,2,,,,,,,3398.5457,9470.0,,-1,,,,,,,363084.0,2012,633,618,1,0,1,0,1,18.0,,1.0,2100.0,7.0,51.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
394994707044619,10,4.0,1,4,2,8900,89001,1,1,21,36,35620,81,1.0,1.0,,7,1,46,2.0,1,44,1,,1,1,1,1,2,160,160,160,4,0,20,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1650.0,660.0,2.0,2.0,,,,12632.7898,3032.5938,4,1,1.0,1.0,0,42,15370,1,,,,,,3.0,3085.0908,9470.0,5110.0,-1,,,,,,,364662.0,2011,621,618,0,0,0,1,0,18.0,17.0,51.0,2011,2.0,1,8,2,8900,89001,1,21,36,35620,81,1.0,1.0,,7,1,47,2.0,1,44,1,,1,1,1,2,160,160,160,4,0,20,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1944.0,2.0,2.0,,,,12946.7864,3144.0096,0,0,1.0,,0,42,28793,1,,,,,,3.0,3137.1402,9470.0,,-1,,,,,,,363112.0,2012,633,618,0,0,0,0,0,18.0,,1.0,3740.0,12.0,51.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,1,0,0,0,retention
394994707044619,10,4.0,1,4,2,8900,89001,1,1,21,36,35620,81,1.0,1.0,,7,3,42,1.0,2,44,1,,2,1,2,1,2,160,160,160,4,0,20,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2115.0,2.0,2.0,,,,13164.1777,3224.2439,4,1,1.0,,0,42,15370,2,,,,,,3.0,3303.9895,9570.0,630.0,-1,,,,,,,364663.0,2011,621,618,0,0,0,1,0,18.0,2.0,51.0,2011,2.0,1,8,2,8900,89001,1,21,36,35620,81,1.0,1.0,,7,3,43,1.0,2,44,1,,1,2,1,2,160,160,160,4,0,20,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1153.0,2.0,2.0,,,,18668.2619,4676.8929,0,0,1.0,,0,42,28793,2,,,,,,3.0,4668.8023,9570.0,,-1,,,,,,,363113.0,2012,633,618,0,0,0,0,0,18.0,,1.0,10.0,1.0,51.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,1,1,0,retention
