HHID,PN,SSUBHH,RSUBHH,SPN_SP,SCSR,SFAMR,SFINR,SJ2JOBNDX,SJ2Z140,SJ2Z142,SJ2Z143,SJ2Z510M,SJ2Z504,SJ2Z139,SJ2Z505,SJ2Z507,SJ2Z200,SJ2Z503,SJ2W401,SJ2W403,SJ2W404M1,SJ2W404M2,SJ2W404M3,SJ2W404M4,SJ2W407,SJ2W408,SJ2W460,SJ2W410,SJ2W411,SJ2W412M,SJ2W405,SJ2W799,SJ2Z508,SJ2W790,SJ2W452,SJ2W419,SJ2W420M1,SJ2W420M2,SJ2W420M3,SJ2W420M4,SJ2W458,SJ2W434,SJ2W435,SJ2W436,SJ2W437,SJ2W439,SJ2W440,SJ2W441,SJ2W443,SJ2W444,SJ2W445,SJ2W446,SJ2W447,SJ2W448,SJ2W449,SJ2W451,SJ2W422,SJ2W424,SJ2352,SJ2850,SJ2338,SJ2945,SJ2W429M1,SJ2W429M2,SJ2W429M3,SJ2W429M4,SJ2W429M5,SJ2W425,SJ2W009,SJ2W455,SJ2W010,SJ2W011,SJ2W012,SJ2W002,SJ2W003,SJ2W004,SJ2W005,SJ2801,SJ2W431,SJ2W432,SJ2W433,SJ2881,SJ2404,SJ2405,SJ2809,SJ2810,SJ2811,SJ2406,SJ2407,SJ2408,SJ2409,SJ2878,SJ2396,SJ2397,SJ2806,SJ2807,SJ2808,SJ2398,SJ2399,SJ2400,SJ2401,SJ2938,SJ2812,SJ2813,SJ2814,SJ2815,SJ2417,SJ2939,SJ2660,SJ2661,SJ2662,SJ2664,SJ2816,SJ2817,SJ2818,SJ2819,SJ2988,SJ2W426,SJ2W013,SJ2W108,SJ2W014,SJ2W086,SJ2W015,SJ2W016,SJ2W028,SJ2W049,SJ2W051,SJ2W052,SJ2W053,SJ2W054,SJ2W065,SJ2W427M1,SJ2W427M2,SJ2W427M3,SJ2W427M4,SJ2W063,SJ2W453M1,SJ2W453M2,SJ2W453M3,SJ2W453M4,SJ2W453M5,SJ2W453M6,SJ2W099,SJ2W018,SJ2W100,SJ2W019,SJ2W428,SJ2353,SJ2903,SJ2354,SJ2W457,SJ2926,SJ2927,SJ2928,SJ2929,SJ2931M1,SJ2931M2,SJ2931M3,SJ2363,SJ2364,SJ2365,SJ2366,SJ2932,SJ2933,SJ2934,SJ2935,SJ2947,SJ2356,SJ2789,SJ2790,SJ2791,SJ2357,SJ2358,SJ2359,SJ2360,SJ2W089,SJ2W091,SJ2W092,SJ2W093,SJ2W094,SJ2W459,SWEBNONRSP,SJ2MODE,SVDATE,SVERSION
500089,010,0,0,020,1,5,1,1,,1971,2002,5,301,1,104,1,2014,2,,2,,,,,1,301,301,1971,2002,5,1,1,1,2,5,1,,,,,,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,,,28,,,,,,,,,1,164000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,1,,7,,,,,,5,5,,,,,,,,,,,,,,1,,,,15000,3,,,,,,,,,,1,72,,,,1,1,1,1,3,,,,,,,,,,,3,,,,,7000,,,,3,2045,-8,-8,1,5,,3,6,1
500089,020,0,0,010,5,1,5,1,,1977,2008,5,301,1,101,1,2010,2,,5,4,,,,1,301,,1977,2008,5,97,1,97,2,5,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2013,-8,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,6,1
500091,020,0,0,,1,1,1,10,,1991,,,,,,,,,5,,,,,,,301,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1
500091,020,0,0,,1,1,1,1,2,1991,,9,301,2,102,7,2014,1,,1,,,,,7,301,,1991,,9,4,2,4,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,22,,,5,,,,,,1,140000,,,,,,,,,,1,5,,1,1,4,,,,,,,,1,1,4,,,,,,,,,100,,,,1,1,5,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,73,,,,1,1,1,1,2,3,,,,,,140000,,,,2,,,,,250,,,,4,,,,,5,,2,4,1
500091,020,0,0,,1,1,1,1,1,1991,,9,301,1,101,3,2010,1,,1,,,,,3,301,,1991,,9,4,1,4,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,98,,,5,,,,,,1,150000,,,,,,,,,,5,,,5,,,,,,,,,,1,1,4,,,,,,,,,998,0,99999996,98,5,,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,72,6,,,1,1,1,1,3,,,,,,,,,,,2,,,,,3000,,,,1,,,,,5,,2,4,1
500094,020,0,0,010,5,5,5,1,,2006,2016,7,301,1,101,1,2014,2,,5,1,,,,1,301,,2006,2016,7,1,1,1,2,5,1,,,,,,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,12000,7,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,6,1
500095,020,0,0,,1,1,1,1,1,1982,2010,2,302,1,101,1,2010,2,,1,,,,,1,302,,1982,2010,2,1,1,1,2,5,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,30,,,,,,,,,1,-8,,250001,99999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,1,1,5,,,5,,,,,-8,1,,,70,,30000,6,5,7,,,,,1,5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,3,5,1
500097,010,0,0,020,5,5,5,1,2,2000,2020,6,301,3,104,6,2014,2,,1,,,,,6,301,,2000,2020,6,1,3,1,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,20,,,,,,,,,1,301579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,5,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,1,5,1,1,3,,,,,,,,,,,2,,,,,1500,,,,1,,,,1,5,,3,6,1
500097,010,0,0,020,5,5,5,1,,2000,2020,6,301,2,103,7,2014,2,,1,,,,,7,301,,2000,2020,6,1,2,1,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,20,,,,,,,,,1,63772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,5,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,1,5,1,1,3,,,,,,,,,,,2,,,,,750,,,,4,,,,3,5,,3,6,1
500097,010,0,0,020,5,5,5,1,2,2000,2020,6,301,1,101,6,2010,2,,1,,,,,6,301,,2000,2020,6,1,1,1,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,20,,,,,,,,,1,823369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,5,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,1,5,1,1,3,,,,,,,,,,,2,,,,,4500,,,,1,,,,1,5,,3,6,1
500097,020,0,0,010,1,1,1,1,2,1994,2016,6,302,2,102,2,2010,2,,1,,,,,2,302,,1994,2016,6,1,2,1,2,5,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,24,,,,,,,,,1,85000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,1,5,,,,,,,,1,1,,,70,,13000,6,5,4,,,,1,1,5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,3,6,1
500097,020,0,0,010,1,1,1,1,2,1994,2016,6,302,1,101,6,2010,2,,5,7,,,,6,302,,1994,2016,6,1,1,1,2,5,1,,,,,,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1100000,1,70,,5172,4,1,5,,,,1,5,5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,6,1
500098,020,0,0,,1,1,1,10,,2018,,8,,,,,,,1,,,,,,3,997,,2018,,8,2,1,,,5,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,30,,8,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,55,,39000,6,1,1,,,,,1,5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,1
500106,010,0,0,020,5,5,1,2,2,1990,2016,7,302,1,102,1,2004,2,,1,,,,,1,302,,1990,2016,7,1,1,1,2,5,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,1,99999999,,0,99999996,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,1,1,5,,,5,,,,,5,5,,,,,,,,,,,,,,2,,,,,,,,,,,2016,9999999,,,1,75,,,,1,1,1,1,3,,,,,,,,,,,9,,,,,9999999999,0,99999996,99,4,,,,1,5,,2,2,1
500106,020,0,0,010,1,1,5,1,1,1981,2010,7,301,1,101,1,2010,2,,1,,,,,1,301,,1981,2010,7,97,1,97,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,1,99999999,,250001,99999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,1,1,1,,1,1,40,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,72,,,,5,,1,1,3,,,,,,,,,,,2,,,,,2000,,,,1,,,,2,5,,2,2,1
500111,010,1,1,,1,1,1,1,1,2001,2020,7,301,1,101,1,2010,2,,5,5,,,,1,301,,2001,2020,7,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
500112,020,0,0,010,5,5,1,1,1,1985,2013,7,302,1,101,3,2014,2,,5,8,,,,3,302,,1985,2013,7,2,1,2,2,5,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,57,,6000,4,1,1,,,,1,1,5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,6,1
500121,020,7,7,010,1,1,1,1,8,2001,2013,8,301,1,101,9,2008,2,,5,6,,,,9,301,,2001,2013,8,1,1,1,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,,,,,,,,,,,,1,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,72,,,,5,,5,1,3,,,,,,,,,,,3,,,,,5000,,,,4,,,,3,5,,1,2,1
500122,011,2,0,,1,1,1,10,,2018,,,,,,,,,5,,,,,,,301,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
500122,011,2,0,,1,1,1,1,2,2018,,8,301,1,101,1,2018,1,,1,,,,,1,301,,2018,,8,1,1,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,4,,,5,,,,,,1,70000,,,,,,,,,,1,5,,1,3,,,,,300,,,,1,1,3,,,,,,,,,100,,,,1,1,5,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,70,,,,1,1,1,1,3,,,,,,,,,,,2,,,,,1000,,,,8,,,,,5,,1,6,1
500130,010,0,0,,1,1,1,3,,1979,1991,99,304,1,103,2,2012,2,,1,,,,,2,304,,1979,1991,99,1,1,1,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,12,,,,,,,,,1,177000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,68,,,,5,,5,1,3,,,,,,,,,,,2,,,,,1000,,,,1,,,,,5,,2,5,1
500131,010,0,0,,1,1,1,1,2,1982,2019,4,302,1,101,1,2010,2,,1,,,,,1,302,,1982,2019,4,1,1,1,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,20,,,,,,,,,1,-8,,250001,99999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,1,1,5,,,5,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,72,,,,1,1,1,1,3,,,,,,,,,,,-8,,,,,,,,,,,,,,5,,3,6,1
500147,011,0,0,,1,1,1,1,2,1996,2015,7,301,1,101,1,2010,2,,1,,,,,1,301,,1996,2015,7,1,1,1,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,1,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,19,,1,1,5,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,2,1
500152,021,2,2,020,5,5,5,1,2,1998,2022,2,301,3,103,4,2010,1,,5,97,,,,4,301,,1998,2022,2,1,3,1,1,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,,,18,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,6,1
500152,021,2,2,020,5,5,5,1,1,1998,2022,2,301,2,102,1,2010,1,,5,97,,,,1,301,,1998,2022,2,1,2,1,1,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,,,18,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,6,1
500152,021,2,2,020,5,5,5,1,2,1998,2022,2,301,1,101,10,2010,1,,5,97,,,,10,301,,1998,2022,2,1,1,1,1,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,,,19,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,6,1
500157,010,0,0,,1,1,1,1,2,1971,2016,3,301,1,101,2,2018,2,,1,,,,,2,301,,1971,2016,3,1,1,1,2,5,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,62,,2180,4,1,1,,,,,1,5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,2,1
500158,010,0,0,,1,1,1,1,9,1998,2014,3,301,1,101,97,2014,2,,1,,,,,97,301,,1998,2014,3,2,1,2,2,5,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,65,6,1000,4,1,1,,,,,1,5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,1
500167,020,0,0,010,5,1,5,1,8,2001,2020,2,302,1,101,1,2010,2,,5,4,,,,1,302,,2001,2020,2,2,1,2,2,5,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2020,9999998,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1
500170,010,0,0,020,1,5,1,10,,1988,,,,,,,,,5,,,,,,,301,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1
500170,010,0,0,020,1,5,1,1,1,1988,,5,301,1,101,1,2010,1,,1,,,,,1,301,,1988,,5,1,1,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,34,,,5,,,,,,1,99999998,,250001,99999996,,,,,,,8,,,5,,,,,,,,,,1,1,998,7,8,,,,,,,100,,,,1,2,5,,,7,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,75,,,,5,,1,1,3,,,,,,,,,,,1,50,,,,,,,,1,,,,1,5,,2,5,1
500170,020,0,0,010,5,1,5,10,,1989,,,,,,,,,5,,,,,,,301,,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1
500170,020,0,0,010,5,1,5,1,1,1989,,5,301,2,102,4,2010,1,,1,,,,,4,301,,1989,,5,1,2,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,20,,,1,3,1,,,,1,99999998,,10001,49999,,,,,,,1,5,,1,3,,,,,99999998,751,1999,,1,3,,,,,99999998,0,1499,,,80,,,,1,1,5,,,7,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,75,,,,1,5,1,1,2,,,,,,,9999998,0,4999,,,,,,,,,,,,,,,,5,,2,5,1
500170,020,0,0,010,5,1,5,1,2,1989,,5,301,1,101,2,2010,1,,1,,,,,2,301,,1989,,5,1,1,1,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,32,,,5,,,,,,1,99999998,,250001,99999996,,,,,,,8,,,1,8,998,4,5,,,,,,1,8,998,0,2,,,,,,,80,,,,1,1,5,,,7,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,75,,,,1,5,1,1,3,,,,,,,,,,,8,,,,,9999999998,12000,12000,,3,,,15,1,5,,2,5,1
500172,020,0,0,010,5,1,5,1,2,1980,1988,4,301,1,102,1,2004,2,,1,,,,,1,301,,1980,1988,4,1,1,1,2,5,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,42,,,,,,,,,1,171000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,5,,,,,5,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,71,,,,5,,8,1,3,,,,,,,,,,,1,10,,,,,,,,3,2034,,,1,5,,2,5,1
500198,010,0,0,020,1,1,1,10,,2016,,4,,,,,,1,1,,,,,,1,304,304,2016,,4,1,1,,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,1,1,2,,,,,,,2,99999998,,0,9999,,,,,,,1,1,999998,1,1,7,,,,,,,,1,1,5,,,,,,,,,998,0,99999996,98,1,1,,,,,,,,,8,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,6,1
500201,010,0,0,020,5,5,1,2,2,2002,,,302,1,101,1,2004,1,,2,,,,,1,302,302,2002,-8,-8,3,1,3,1,5,1,8,,,,,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,996,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,2020,-8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,6,1
500201,020,0,0,010,1,1,5,2,1,2003,2020,2,302,1,101,1,2010,2,,5,4,,,,1,302,,2003,2020,2,1,1,1,2,5,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2020,-8,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,6,1
500201,020,0,0,010,1,1,5,1,2,1972,2002,2,301,2,102,1,2004,2,,5,4,,,,1,301,,1972,2002,2,1,2,1,2,5,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,,,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,-8,-8,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,6,1
500208,010,0,0,,1,1,1,1,2,1975,2016,2,302,1,101,97,2010,2,,5,1,,,,97,302,,1975,2016,2,2,1,2,2,5,1,,,,,,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,10000,4,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,1
500220,020,0,0,010,1,1,5,1,2,1995,2021,5,301,1,101,3,2010,1,,1,,,,,3,301,,1995,2021,5,1,1,1,1,5,1,5,,,,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2021,9999998,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,1
500225,010,1,1,011,1,1,1,3,9,2019,2021,6,303,1,101,3,2018,1,,5,1,,,,3,303,,2019,2021,6,1,1,1,1,5,1,,,,,,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3000,3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,6,1
500225,020,2,2,,1,1,1,10,,2015,,,,,,,,,5,,,,,,,304,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
500225,020,2,2,,1,1,1,2,2,2015,,7,304,1,101,3,2018,1,,1,,,,,3,304,,2015,,7,2,1,2,1,1,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,7,,,8,,,,,,1,2500,,,,,,,,,,5,,,1,1,5,,,,,,,,1,1,10,,,,,,,,,0,,,,1,1,5,,,,,,,,5,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,62,,,,1,1,1,1,1,,,9999998,5001,19999,,,,,,,,,,,,,,,,,,,,5,,2,6,1
500230,011,0,0,010,1,5,5,1,2,2009,2021,9,301,1,101,1,2018,1,,1,,,,,1,301,,2009,2021,9,1,1,1,1,5,1,4,,,,1,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,,,12,,,,,,,,,2,250000,,,,,225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,1,1,5,,,5,,,,,5,5,,,,,,,,,,,,,,3,,,,19000,4,,,,,,,,,,1,72,,,,1,1,1,5,1,,,15000,,,,,,,,,,,,,,,,,,,,,,5,,3,6,1
500232,010,0,0,020,5,5,1,1,9,1983,2017,3,301,1,101,2,2010,2,,1,,,,,2,301,,1983,2017,3,1,1,1,2,5,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,1,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,1,1,5,,,5,,,,,5,1,,,63,,1000,4,5,1,,,,3,1,5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,1,1
500233,010,1,1,,1,1,1,10,,,,,,1,101,,2018,,,1,,,,,,,,,,,4,1,4,,5,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,7,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,98,,1090,4,8,1,,,,,8,5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,6,1
500233,020,2,2,021,1,1,1,1,2,1975,2014,3,301,1,101,,2018,2,,5,4,,,,,301,,1975,2014,3,4,1,4,2,5,1,,,,,,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,2019,123662,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,6,1
500236,010,1,1,012,1,1,1,10,,2017,,5,,,,,,,5,,,,,,,307,,2017,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
500236,010,1,1,012,1,1,1,6,2,2017,,5,307,1,101,97,2018,1,,5,1,,,,97,307,,2017,,5,2,1,2,1,1,1,,,,,,5,5,1,5,5,5,5,5,5,5,5,5,5,5,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1600,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,6,1
