hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
810180425690061,12,1.0,1,4,2,8900,89001,1,1,32,18,26900,0,2.0,1.0,,5,1,39,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14773.3003,3685.958,8,3,,,0,0,22638,1,,,,2.0,,,3619.8414,,,-1,,,,,,,429044.0,2011,623,620,0,1,1,0,1,16.0,,,2011,2.0,1,8,2,8900,89001,1,18,26900,0,2.0,1.0,,5,1,40,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,15427.7889,3916.2573,3,3,,,0,0,34773,1,,,,2.0,,,3910.0417,,,-1,,,,,,,426960.0,2012,635,620,0,0,1,0,0,16.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
810180425690061,12,1.0,1,4,2,8900,89001,1,1,32,18,26900,0,2.0,1.0,,5,3,39,1.0,1,46,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,55.0,,55.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,1192.0,2.0,2.0,,,,13975.7618,3442.7581,8,3,1.0,,0,0,22638,2,,,,,,,3452.483,8190.0,3060.0,-1,,,,,,,429045.0,2011,623,620,0,1,1,0,1,18.0,10.0,41.0,2011,2.0,1,8,2,8900,89001,1,18,26900,0,2.0,1.0,,5,3,40,1.0,1,46,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,70.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,12077.0934,3046.2193,3,3,0.0,,0,0,34773,2,,,,,,,3064.4331,7870.0,,-1,,,,,,,426961.0,2012,635,620,0,0,1,0,0,18.0,,1.0,3060.0,10.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,1,0,1,recruitment
810800432700061,12,1.0,1,4,2,8900,89001,1,1,32,18,26900,81,2.0,1.0,,5,1,48,4.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10959.7934,2701.7814,10,2,,,0,0,4898,1,1.0,,,,,,2685.4334,,,-1,,,,,,,429049.0,2011,623,620,0,0,1,1,0,12.0,,,2011,1.0,1,8,2,8900,89001,1,18,26900,81,2.0,1.0,,5,1,49,4.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10154.7172,2654.3512,3,1,,,0,0,4995,1,1.0,,,,,,2573.6266,,,-1,,,,,,,426965.0,2012,635,620,0,0,1,0,0,12.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
810800432700061,12,1.0,1,4,2,8900,89001,1,1,32,18,26900,81,2.0,1.0,,5,3,33,1.0,1,39,1,,4,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1920.0,1164.0,2.0,2.0,,,,13408.6335,3299.3045,10,2,1.0,1.0,0,42,4898,4,1.0,,,,,,3278.8122,1270.0,8965.0,-1,,,,,,,429050.0,2011,623,620,0,0,1,1,0,12.0,21.0,14.0,2011,1.0,1,8,2,8900,89001,1,18,26900,81,2.0,1.0,,5,3,34,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1500.0,1050.0,2.0,2.0,,,,13090.7343,3234.6391,3,1,1.0,1.0,0,42,4995,4,1.0,,,,,,3247.3454,3190.0,,-1,,,,,,,426966.0,2012,635,620,0,0,1,0,0,12.0,,1.0,7750.0,21.0,7.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
810800432700061,12,1.0,1,4,2,8900,89001,1,1,32,18,26900,81,2.0,1.0,,5,4,17,,1,37,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,8.0,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,14517.7367,3577.1461,0,0,,,0,0,4898,2,,,,,,,3535.1749,,,-1,,,,,1.0,2.0,429051.0,2011,623,620,0,0,0,0,0,11.0,,,2011,1.0,1,8,2,8900,89001,1,18,26900,81,2.0,1.0,,5,4,19,,1,37,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,14167.1358,3504.844,0,0,,,0,0,4995,2,,,,,,,3452.7387,,,-1,,,,,1.0,2.0,426968.0,2012,635,620,0,0,0,0,0,11.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
858019760609107,12,1.0,1,4,2,8900,89001,1,1,32,18,43780,141,2.0,1.0,,3,3,38,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1050.0,420.0,2.0,2.0,,,,14952.6107,3664.0351,3,1,1.0,1.0,0,0,45231,2,1.0,,,,,,3679.5739,8770.0,5700.0,-1,,,,,,,429057.0,2011,623,620,0,0,1,0,0,12.0,17.0,47.0,2011,1.0,1,8,2,8900,89001,1,18,43780,141,2.0,1.0,,3,3,39,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1100.0,440.0,2.0,2.0,,,,17070.6787,4175.2752,3,1,0.0,0.0,0,0,59028,2,1.0,,,,,,4274.9007,8770.0,,-1,,,,,,,426971.0,2012,635,620,0,0,1,0,0,12.0,,1.0,5700.0,17.0,47.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
858939860709109,12,1.0,1,4,2,8900,89001,1,1,32,18,26900,63,2.0,1.0,,5,1,49,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,10920.63,2701.7814,4,1,,,0,0,22656,1,1.0,,,,,,2709.5036,6170.0,9130.0,-1,,,,,,,429059.0,2011,623,620,0,0,0,1,0,12.0,22.0,23.0,2011,1.0,1,8,2,8900,89001,1,18,26900,63,2.0,1.0,,5,1,50,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,10076.781,2473.446,4,1,,,0,0,51711,1,1.0,,,,,,2494.5905,7070.0,,-1,,,,,,,426973.0,2012,635,620,0,0,0,1,0,12.0,,1.0,4020.0,13.0,34.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
858939860709109,12,1.0,1,4,2,8900,89001,1,1,32,18,26900,63,2.0,1.0,,5,3,51,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,12697.6627,3121.5181,4,1,,,0,0,22656,2,1.0,,,,,,3091.7703,6170.0,9130.0,-1,,,,,,,429060.0,2011,623,620,0,0,0,1,0,12.0,22.0,23.0,2011,1.0,1,8,2,8900,89001,1,18,26900,63,2.0,1.0,,5,3,52,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,11744.2597,2903.5434,4,1,,,0,0,51711,2,1.0,,,,,,2922.5001,8680.0,,-1,,,,,,,426974.0,2012,635,620,0,0,0,1,0,12.0,,1.0,4110.0,13.0,46.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
862103700800140,12,1.0,4,4,2,8900,89001,1,1,32,18,26900,81,2.0,1.0,,5,1,51,,2,37,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,780.0,312.0,2.0,2.0,,,,9876.1827,2574.7875,0,0,0.0,0.0,0,0,45172,1,,,,,,,2559.9661,7580.0,4230.0,-1,,,,,,,429064.0,2011,623,620,0,0,0,0,0,11.0,14.0,38.0,2011,1.0,4,8,2,8900,89001,1,18,26900,81,2.0,1.0,,5,1,52,,2,37,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,800.0,320.0,2.0,2.0,,,,9901.5759,2473.446,0,0,0.0,0.0,0,0,34837,1,,,,,,,2494.5905,9070.0,,-1,,,,,,,426977.0,2012,635,620,0,0,0,0,0,11.0,,1.0,4230.0,14.0,48.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
862103700800140,12,1.0,4,4,2,8900,89001,1,1,32,18,26900,81,2.0,1.0,,5,4,18,,1,39,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,15.0,6.0,11.0,,,2,,,,,,,,1.0,1.0,1.0,15594.9516,3577.1461,0,0,,,0,0,45172,3,2.0,7.0,,,,,3731.7183,,,-1,,,,,1.0,,429065.0,2011,623,620,0,0,0,0,0,11.0,,,2011,1.0,4,8,2,8900,89001,1,18,26900,81,2.0,1.0,,5,4,19,,1,39,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,30.0,,30.0,,,15.0,,,6.0,4.0,0.0,1,2.0,,1.0,900.0,270.0,2.0,2.0,2.0,,,13312.3331,3504.844,0,0,0.0,0.0,0,0,34837,3,2.0,7.0,,,,,3582.4334,8190.0,,-1,,,,,1.0,,426978.0,2012,635,620,0,0,0,0,0,11.0,,1.0,4220.0,14.0,41.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
862103700800140,12,1.0,4,4,2,8900,89001,1,1,32,18,26900,81,2.0,1.0,,5,4,19,,1,37,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,41.0,3.0,12.0,4.0,0.0,2,,,,,,,,2.0,,,15594.9516,3577.1461,0,0,,,0,0,45172,2,,,,,,,3731.7183,7580.0,8965.0,-1,,,,,1.0,,429066.0,2011,623,620,0,0,0,0,0,11.0,21.0,38.0,2011,1.0,4,8,2,8900,89001,1,18,26900,81,2.0,1.0,,5,4,20,,1,37,1,,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,63.0,5.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,13661.3937,3908.9557,0,0,,,0,0,34837,2,,,,,,,3408.0739,7580.0,,-1,,,,,1.0,,426979.0,2012,635,620,0,0,0,0,0,11.0,,1.0,8965.0,21.0,38.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
889170756000961,12,1.0,7,4,2,8900,89001,1,1,32,18,43780,141,2.0,1.0,,3,2,85,,2,35,1,,1,0,0,4,2,57,57,103,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9898.8184,2485.788,0,0,,,0,0,8981,1,,,,,,,2498.6927,,,-1,,,,,,,429069.0,2011,623,620,0,0,0,0,0,9.0,,,2011,1.0,7,8,2,8900,89001,1,18,43780,141,2.0,1.0,,3,2,85,,2,35,1,,0,0,4,2,57,57,103,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10353.1254,2585.0961,0,0,,,0,0,18801,1,,,,,,,2589.615,,,-1,,,,,,,426981.0,2012,635,620,0,0,0,0,0,9.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
889380957090961,12,2.0,1,4,2,8900,89001,1,1,32,18,26900,63,2.0,1.0,,5,1,28,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,1.0,2.0,2.0,,600.0,2.0,2.0,,,,16993.9723,4185.92,0,0,1.0,,0,0,8913,1,1.0,,,,,,4155.5348,6370.0,9130.0,-1,,,,,,,429070.0,2011,623,620,0,0,0,0,0,12.0,22.0,23.0,2011,2.0,1,8,2,8900,89001,1,18,26900,63,2.0,1.0,,5,1,29,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,55.0,,65.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,950.0,827.5,2.0,2.0,,,,13623.9294,3313.3448,0,0,1.0,1.0,0,42,9006,1,1.0,,,,,,3379.6121,6170.0,,-1,,,,,,,426982.0,2012,635,620,0,0,0,0,0,12.0,,1.0,9130.0,22.0,23.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,1,0,recruitment
889380957090961,12,2.0,1,4,2,8900,89001,1,1,32,18,26900,63,2.0,1.0,,5,3,20,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,400.0,2.0,2.0,2.0,,,15162.4956,3968.9937,0,0,0.0,,0,0,8913,2,1.0,,,,,,3908.8601,8470.0,2300.0,-1,,,,,,,429071.0,2011,623,620,0,0,0,0,0,12.0,8.0,43.0,2011,2.0,1,8,2,8900,89001,1,18,26900,63,2.0,1.0,,5,3,22,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,1.0,32.0,,,1.0,,,3.0,4.0,0.0,1,2.0,,1.0,750.0,262.5,2.0,2.0,2.0,,,17765.9156,4403.9723,0,0,0.0,0.0,0,0,9006,2,1.0,,,,,,4468.6202,5090.0,,-1,,,,,,,426983.0,2012,635,620,0,0,0,0,0,12.0,,1.0,4720.0,16.0,22.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
898509660139103,12,1.0,1,4,2,8900,89001,1,1,32,18,16980,89,2.0,1.0,,7,1,65,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,5.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,1.0,1.0,1200.0,1000.0,1.0,,,,,10000.1026,2608.216,0,0,0.0,1.0,0,0,18937,1,1.0,,,,,,2528.7753,2670.0,5700.0,-1,,,,,,,429072.0,2011,623,620,0,0,0,0,0,12.0,17.0,6.0,2011,2.0,1,8,2,8900,89001,1,18,16980,89,2.0,1.0,,7,1,66,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9898.1593,2471.4946,0,0,,,0,0,34857,1,1.0,,,,,,2475.8149,,,-1,,,,,,,426984.0,2012,635,620,0,0,0,0,0,12.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
898509660139103,12,1.0,1,4,2,8900,89001,1,1,32,18,16980,89,2.0,1.0,,7,3,66,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,8.0,16.0,,,8.0,,,4.0,1.0,0.0,1,2.0,1.0,1.0,2500.0,1923.07,1.0,,,,,11661.9472,3080.665,0,0,0.0,0.0,0,0,18937,2,1.0,,,,,,2984.2415,6370.0,5550.0,-1,4.0,,,,,,429073.0,2011,623,620,0,0,0,0,0,12.0,17.0,23.0,2011,2.0,1,8,2,8900,89001,1,18,16980,89,2.0,1.0,,7,3,67,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,2.0,5.0,40.0,,,,,,,,5.0,1.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,,,,10881.6663,2907.5162,0,0,1.0,1.0,0,42,34857,2,1.0,,,,,,2872.329,6370.0,,-1,4.0,,,,,,426985.0,2012,635,620,0,0,0,0,0,12.0,,1.0,5560.0,17.0,23.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,1,0,recruitment
910038853169690,12,1.0,1,4,2,8900,89001,1,1,32,18,16980,89,2.0,1.0,,7,1,80,2.0,1,39,1,,1,1,1,1,2,57,128,128,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12328.3912,3047.5117,0,0,,,0,0,22696,1,1.0,,,,,,3077.1605,,,-1,,,,,,,429088.0,2011,623,620,0,0,0,0,0,12.0,,,2011,2.0,1,8,2,8900,89001,1,18,16980,89,2.0,1.0,,7,1,80,2.0,1,39,1,,1,1,1,2,57,128,128,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11541.6065,2833.7355,0,0,,,0,0,22515,1,1.0,,,,,,2843.3562,,,-1,,,,,,,426998.0,2012,635,620,0,0,0,0,0,12.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
910038853169690,12,1.0,1,4,2,8900,89001,1,1,32,18,16980,89,2.0,1.0,,7,3,80,1.0,2,39,1,,2,1,2,1,2,57,128,128,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9958.0455,2500.6611,0,0,,,0,0,22696,2,1.0,,,,,,2513.643,,,-1,,,,,,,429089.0,2011,623,620,0,0,0,0,0,12.0,,,2011,2.0,1,8,2,8900,89001,1,18,16980,89,2.0,1.0,,7,3,80,1.0,2,39,1,,1,2,1,2,57,128,128,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10250.7096,2559.5237,0,0,,,0,0,22515,2,1.0,,,,,,2563.9979,,,-1,,,,,,,426999.0,2012,635,620,0,0,0,0,0,12.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
930886090316519,12,1.0,7,4,2,8900,89001,1,1,32,18,16980,89,2.0,1.0,,7,2,78,,2,37,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9958.0455,2500.6611,0,0,,,0,0,45182,1,,,,,,,2513.643,,,-1,,,,,,,429090.0,2011,623,620,0,0,0,0,0,11.0,,,2011,1.0,7,8,2,8900,89001,1,18,16980,89,2.0,1.0,,7,2,79,,2,37,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10250.7096,2559.5237,0,0,,,0,0,22516,1,,,,,,,2563.9979,,,-1,,,,,,,427004.0,2012,635,620,0,0,0,0,0,11.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
960199459800943,12,2.0,1,4,2,8900,89001,1,1,32,18,26900,57,2.0,1.0,,5,1,55,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,3.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2708.33,2.0,2.0,,,,12216.4107,3156.3162,0,0,0.0,,0,0,4889,1,,,,1.0,1.0,,3159.3468,4170.0,4850.0,-1,,,,,,,429099.0,2011,623,620,0,0,0,0,0,18.0,16.0,21.0,2011,2.0,1,8,2,8900,89001,1,18,26900,57,2.0,1.0,,5,1,56,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,876.0,2.0,2.0,,,,11769.481,2989.8182,0,0,1.0,,0,0,9000,1,,,,1.0,1.0,,3014.3515,7380.0,,-1,,,,,,,427009.0,2012,635,620,0,0,0,0,0,18.0,,1.0,4840.0,16.0,36.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
960199459800943,12,2.0,1,4,2,8900,89001,1,1,32,18,26900,57,2.0,1.0,,5,3,54,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,3.0,1.0,,40.0,,50.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,916.66,2.0,2.0,,,,9876.1827,2574.7875,0,0,0.0,,0,0,4889,2,,,,1.0,1.0,,2559.9661,7860.0,2310.0,-1,,,,,,,429100.0,2011,623,620,0,0,0,0,0,18.0,8.0,40.0,2011,2.0,1,8,2,8900,89001,1,18,26900,57,2.0,1.0,,5,3,55,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,22.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,388.88,2.0,2.0,,,,10736.2883,2661.975,0,0,0.0,,0,0,9000,2,,,,1.0,1.0,,2684.4358,7860.0,,-1,,,,,,,427010.0,2012,635,620,0,0,0,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
961008807169750,12,1.0,1,4,2,8900,89001,1,1,32,18,43780,141,2.0,1.0,,3,1,58,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1249.0,2.0,2.0,,,,12143.7516,3137.5435,0,0,1.0,,0,0,8980,1,,,,1.0,2.0,,3140.5561,5070.0,4760.0,-1,,,,,,,429101.0,2011,623,620,0,0,0,0,0,17.0,16.0,22.0,2011,1.0,1,8,2,8900,89001,1,18,43780,141,2.0,1.0,,3,1,59,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,2.0,,,,11887.071,3019.6898,0,0,0.0,,0,0,34940,1,,,,1.0,1.0,,3044.4681,4380.0,,-1,,,,,,,427011.0,2012,635,620,0,0,0,0,0,18.0,,1.0,4850.0,16.0,21.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
961008807169750,12,1.0,1,4,2,8900,89001,1,1,32,18,43780,141,2.0,1.0,,3,3,50,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,9817.4425,2559.4735,0,0,1.0,,0,0,8980,2,,,,,,3.0,2544.7403,8180.0,3258.0,-1,,,,,,,429102.0,2011,623,620,0,0,0,0,0,18.0,10.0,42.0,2011,1.0,1,8,2,8900,89001,1,18,43780,141,2.0,1.0,,3,3,51,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,923.07,2.0,2.0,,,,10000.5035,2498.1584,0,0,0.0,,0,0,34940,2,,,,,,3.0,2519.5142,8180.0,,-1,,,,,,,427012.0,2012,635,620,0,0,0,0,0,18.0,,1.0,3258.0,10.0,42.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
967195599800907,12,4.0,1,4,2,8900,89001,1,1,32,18,26900,63,2.0,1.0,,5,1,64,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,692.0,2.0,2.0,,,,11379.349,2920.0476,0,0,1.0,,0,0,66397,1,,,3.0,,,,2899.6094,6170.0,9000.0,-1,,,,,,,429103.0,2011,623,620,0,0,0,0,0,14.0,22.0,23.0,2011,1.0,1,8,2,8900,89001,1,18,26900,63,2.0,1.0,,5,1,65,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1575.0,2.0,2.0,,,,10881.6663,2907.5162,0,0,0.0,,0,0,34815,1,,,3.0,,,,2872.329,6170.0,,-1,,,,,,,427013.0,2012,635,620,0,0,0,0,0,14.0,,1.0,50.0,1.0,23.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
967195599800907,12,4.0,1,4,2,8900,89001,1,1,32,18,26900,63,2.0,1.0,,5,3,60,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,576.0,2.0,2.0,,,,10930.6783,2663.4163,0,0,1.0,,0,0,66397,2,,,3.0,,,,2666.3196,8190.0,3500.0,-1,,,,,,,429104.0,2011,623,620,0,0,0,0,0,14.0,10.0,41.0,2011,1.0,1,8,2,8900,89001,1,18,26900,63,2.0,1.0,,5,3,60,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,10520.4089,2642.2902,0,0,1.0,,0,0,34815,2,,,,2.0,,,2622.9468,8190.0,,-1,,,,,,,427014.0,2012,635,620,0,0,0,0,0,16.0,,1.0,3255.0,10.0,41.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
