hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
30611638402496,11,1.0,6,4,2,601,6011,1,1,36,40380,55,2.0,1.0,,5,2,31,,1,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1400.0,1.0,,1.0,1.0,2.0,14276.5225,3644.9374,0,0,0.0,,0,0,6484,1,,,,,,,3591.5075,7860.0,2310.0,-1,,,,,,,400997.0,2016,682,679,0,0,0,0,0,,8.0,40.0,2016,1.0,6,8,2,601,6011,1,40380,55,2.0,1.0,,5,2,32,,1,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,22.0,2.0,11.0,2.0,0.0,2,,,,,,,,2.0,,,19347.0383,4272.1278,0,0,,,0,0,17276,1,,,,,,,4323.0707,770.0,6355.0,-1,,,,,,,395565.0,2017,694,679,0,0,0,0,0,,19.0,4.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
41567014330660,11,1.0,1,4,2,601,6011,1,1,36,35620,119,2.0,1.0,,7,3,57,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,781.39,1.0,,,,,13834.6148,3515.1767,0,0,0.0,,0,42,16665,2,,,,,,,3457.3969,7860.0,2540.0,-1,,,,,,,401026.0,2016,682,679,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,601,6011,1,35620,119,2.0,1.0,,7,3,58,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,47.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,904.76,1.0,,,,,13347.8779,3474.8777,0,0,0.0,,0,0,1979,2,,,,,,,3503.724,7860.0,2540.0,-1,,,,,,,395589.0,2017,694,679,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
63036160504803,11,1.0,4,4,2,601,6011,1,1,36,45060,67,2.0,1.0,,4,1,45,,2,44,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1538.0,1.0,,2.0,,,13473.0198,3392.4043,3,2,1.0,,0,42,16479,1,,,,,,,3378.1978,7860.0,2320.0,-1,,,,,,,401048.0,2016,682,679,0,0,1,0,0,,8.0,40.0,2016,1.0,4,8,2,601,6011,1,45060,67,2.0,1.0,,4,1,46,,2,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,55.0,,47.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1384.61,1.0,,2.0,,,14365.277,3572.5028,3,2,0.0,,0,0,5024,1,,,,,,,3619.8363,7860.0,2310.0,-1,,,,,,,395612.0,2017,694,679,0,0,1,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
120113060247718,11,1.0,1,4,2,601,6011,1,1,36,35620,103,2.0,1.0,,7,1,44,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2643.0,1057.0,1.0,,2.0,,,14082.3409,3525.9619,0,0,1.0,1.0,0,0,2494,1,,,,,,,3480.6156,7860.0,2310.0,-1,,,,,,,401087.0,2016,682,679,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,601,6011,1,35620,103,2.0,1.0,,7,1,45,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1.73,2.0,2.0,2.0,,,14698.1362,3655.2816,0,0,0.0,,0,0,37969,1,,,,,,,3703.7119,7860.0,2330.0,-1,,,,,,,395672.0,2017,694,679,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
120113060247718,11,1.0,1,4,2,601,6011,1,1,36,35620,103,2.0,1.0,,7,3,49,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,2500.0,800.0,1.0,,2.0,,,14231.669,3630.833,0,0,1.0,1.0,0,0,2494,2,1.0,,,,,,3589.179,9470.0,3800.0,-1,,,,,,,401088.0,2016,682,679,0,0,0,0,0,12.0,12.0,51.0,2016,1.0,1,8,2,601,6011,1,35620,103,2.0,1.0,,7,3,50,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1600.0,1.0,,2.0,,,14407.0176,3561.9672,0,0,1.0,,0,0,37969,2,1.0,,,,,,3590.8418,9470.0,3800.0,-1,,,,,,,395673.0,2017,694,679,0,0,0,0,0,12.0,12.0,51.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
163026905302851,11,1.0,1,4,2,601,6011,1,1,36,35620,119,2.0,1.0,,7,1,45,2.0,2,43,6,4.0,1,1,1,1,2,329,329,329,4,0,13,1.0,1.0,,38.0,6.0,30.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,946.18,1.0,,2.0,,,20128.552,5175.8189,2,1,0.0,,0,42,16670,1,,,,,,,5046.9926,7860.0,5700.0,-1,,,,,,,401139.0,2016,682,679,0,1,0,0,1,,17.0,40.0,2016,1.0,1,8,2,601,6011,1,35620,119,2.0,1.0,,7,1,46,2.0,2,43,6,4.0,1,1,1,2,329,329,329,4,0,13,1.0,1.0,,35.0,6.0,28.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,2.0,,,20667.1425,5251.9321,3,1,0.0,,0,0,46205,1,,,,,,,5207.8128,7860.0,5700.0,-1,,,,,,,395720.0,2017,694,679,0,0,1,0,0,,17.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
204301276610470,11,1.0,1,4,2,601,6011,1,1,36,35620,0,2.0,1.0,,7,1,50,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2450.0,1.0,,2.0,,,13137.4318,3385.3191,4,1,0.0,,0,0,45568,1,,,,,,,3313.2161,7860.0,2310.0,-1,3.0,,,,,,401188.0,2016,682,679,0,0,0,1,0,,8.0,40.0,2016,1.0,1,8,2,601,6011,1,35620,0,2.0,1.0,,7,1,51,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1980.76,1.0,,2.0,,,14407.0176,3561.9672,4,1,0.0,,0,0,45994,1,,,,,,,3590.8418,7860.0,2310.0,-1,3.0,,,,,,395760.0,2017,694,679,0,0,0,1,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
204301276610470,11,1.0,1,4,2,601,6011,1,1,36,35620,0,2.0,1.0,,7,3,37,1.0,2,44,1,,2,1,2,1,2,57,110,57,1,0,0,2.0,1.0,,40.0,,60.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1125.0,1.0,,2.0,,,13481.4858,3408.216,4,1,0.0,,0,0,45568,2,,,,,,,3332.1072,7860.0,2540.0,2200,,,,,,,401189.0,2016,682,679,0,0,0,1,0,,8.0,40.0,2016,1.0,1,8,2,601,6011,1,35620,0,2.0,1.0,,7,3,38,1.0,2,44,1,,1,2,1,2,57,110,57,1,0,0,2.0,1.0,,40.0,,52.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,634.61,1.0,,2.0,,,14927.223,3760.6352,4,1,0.0,,0,0,45994,2,,,,,,,3755.8488,7860.0,2540.0,2200,,,,,,,395761.0,2017,694,679,0,0,0,1,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
241162006730446,11,2.0,1,4,2,601,6011,1,1,36,40380,69,2.0,1.0,,5,3,52,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,37.0,6.0,30.0,,,6.0,,,4.0,3.0,0.0,1,2.0,,1.0,1350.0,499.5,1.0,,2.0,,,12655.2875,3210.247,0,0,0.0,0.0,0,0,2380,2,1.0,,,,,,3173.1613,7860.0,5700.0,-1,,,,,,,401217.0,2016,682,679,0,0,0,0,0,12.0,17.0,40.0,2016,2.0,1,8,2,601,6011,1,40380,69,2.0,1.0,,5,3,53,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,6.0,33.0,,,6.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,1459.0,323.07,1.0,,2.0,,,13310.6255,3296.4948,0,0,0.0,0.0,0,0,40355,2,1.0,,,,,,3354.0798,7860.0,5700.0,-1,,,,,,,395785.0,2017,694,679,0,0,0,0,0,12.0,17.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
263044130609618,11,1.0,7,4,2,601,6011,1,1,36,40380,55,2.0,1.0,,5,2,30,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,615.38,1.0,,2.0,,,11794.36,3011.7862,0,0,0.0,,0,0,43230,1,,,,,,,2997.6655,7860.0,2310.0,-1,,,,,,,401218.0,2016,682,679,0,0,0,0,0,,8.0,40.0,2016,1.0,7,8,2,601,6011,1,40380,55,2.0,1.0,,5,2,31,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,2.0,,,15479.6371,3771.913,0,0,0.0,,0,0,37829,1,,,,,,,3822.7896,7860.0,2310.0,-1,,,,,,,395786.0,2017,694,679,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
306310286610944,11,1.0,1,4,2,601,6011,1,1,36,40380,55,2.0,1.0,,5,3,51,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,2.0,2.0,,,12655.2875,3210.247,0,0,0.0,,0,0,2243,2,,,,,,,3173.1613,7860.0,120.0,-1,,,,,,,401254.0,2016,682,679,0,0,0,0,0,,1.0,40.0,2016,1.0,1,8,2,601,6011,1,40380,55,2.0,1.0,,5,3,52,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1730.76,2.0,2.0,2.0,,,13310.6255,3296.4948,0,0,0.0,,0,0,26848,2,,,,,,,3354.0798,7860.0,120.0,-1,,,,,,,395834.0,2017,694,679,0,0,0,0,0,,1.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
314130714067605,11,1.0,1,4,2,601,6011,1,1,36,35620,59,2.0,1.0,,7,1,45,2.0,1,46,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2500.0,1.0,,2.0,,,14231.669,3630.833,5,2,1.0,,0,42,63980,1,,,,,,,3589.179,9470.0,3850.0,-1,,,,,,,401283.0,2016,682,679,1,1,0,0,1,18.0,12.0,51.0,2016,2.0,1,8,2,601,6011,1,35620,59,2.0,1.0,,7,1,46,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1500.0,1.0,,2.0,,,13681.9714,3374.4781,3,2,1.0,,0,0,37838,1,,,,,,,3410.1295,9470.0,3820.0,-1,,,,,,,395866.0,2017,694,679,0,0,1,0,0,,12.0,51.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
314130714067605,11,1.0,1,4,2,601,6011,1,1,36,35620,59,2.0,1.0,,7,3,44,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,17.0,,,7.0,3.0,0.0,1,2.0,,1.0,1000.0,200.0,2.0,2.0,2.0,,,14082.3409,3525.9619,5,2,1.0,1.0,0,42,63980,2,,,,,,,3480.6156,7860.0,2540.0,-1,,,,,,,401284.0,2016,682,679,1,1,0,0,1,,8.0,40.0,2016,2.0,1,8,2,601,6011,1,35620,59,2.0,1.0,,7,3,45,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,17.0,,7.0,,,17.0,,,7.0,3.0,0.0,1,2.0,,1.0,1200.0,204.0,2.0,2.0,2.0,,,14698.1362,3655.2816,3,2,1.0,1.0,0,0,37838,2,,,,,,,3703.7119,7860.0,4600.0,-1,,,,,,,395867.0,2017,694,679,0,0,1,0,0,,15.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
556305601151309,11,1.0,1,4,2,601,6011,1,1,36,15380,0,2.0,1.0,,5,1,49,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2243.9,1.0,,2.0,,,13419.0976,3378.8271,4,1,0.0,,0,0,6451,1,,,,,,,3364.6775,7860.0,2310.0,-1,,,,,,,401377.0,2016,682,679,0,0,0,1,0,,8.0,40.0,2016,1.0,1,8,2,601,6011,1,15380,0,2.0,1.0,,5,1,50,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,2142.85,1.0,,2.0,,,13310.6255,3296.4948,4,1,0.0,,0,0,4980,1,,,,,,,3354.0798,7860.0,2310.0,-1,,,,,,,395960.0,2017,694,679,0,0,0,1,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
641820171071203,11,1.0,1,4,2,601,6011,1,1,36,35620,103,2.0,1.0,,7,1,64,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1730.76,1.0,,,,,12050.6688,2954.4477,0,0,0.0,,0,0,2492,1,,,,,,,2833.4254,7860.0,2330.0,-1,,,,,,,401425.0,2016,682,679,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,601,6011,1,35620,103,2.0,1.0,,7,1,64,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1923.07,2.0,1.0,,,,13495.6494,3294.2322,0,0,0.0,,0,0,37968,1,,,,,,,3304.7076,7860.0,2330.0,-1,,,,,,,396001.0,2017,694,679,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
663155180407113,11,1.0,1,4,2,601,6011,1,1,36,35620,59,2.0,1.0,,7,3,52,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,18.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,1200.0,240.38,2.0,2.0,2.0,,,13308.5013,3375.9467,0,0,0.0,1.0,0,0,16393,2,1.0,,,,,,3336.9468,7860.0,4600.0,-1,,,,,,,401448.0,2016,682,679,0,0,0,0,0,12.0,15.0,40.0,2016,1.0,1,8,2,601,6011,1,35620,59,2.0,1.0,,7,3,53,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,15.0,,25.0,,,18.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,950.0,250.0,2.0,2.0,2.0,,,13737.623,3402.2445,0,0,0.0,1.0,0,0,26872,2,1.0,,,,,,3461.6768,7860.0,4600.0,4230,,,,,,,396019.0,2017,694,679,0,0,0,0,0,12.0,15.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
707313441610560,11,2.0,1,4,2,601,6011,1,1,36,35620,59,2.0,1.0,,7,1,39,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,6.0,24.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,445.0,1.0,,2.0,,,13481.4858,3408.216,6,2,1.0,,0,42,63979,1,,,,,,,3332.1072,7860.0,2310.0,-1,,,,,,,401490.0,2016,682,679,1,0,1,0,1,,8.0,40.0,2016,2.0,1,8,2,601,6011,1,35620,59,2.0,1.0,,7,1,40,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1192.0,1.0,,2.0,,,14466.8195,3581.4703,8,2,1.0,,0,0,57720,1,,,,,,,3640.0064,7860.0,2310.0,-1,,,,,,,396052.0,2017,694,679,0,1,1,0,1,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
351567028830880,11,2.0,1,4,2,601,6011,1,1,36,0,0,3.0,2.0,,0,4,16,,2,36,1,,4,1,3,7,2,138,57,110,3,0,17,2.0,7.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,1.0,1.0,1.0,14452.0571,3532.3244,0,0,,,0,0,6455,4,,,,,,,3628.6929,8590.0,2340.0,-1,,,,,1.0,1.0,401623.0,2016,682,679,0,0,0,0,0,10.0,8.0,44.0,2016,1.0,1,8,2,601,6011,1,0,0,3.0,2.0,,0,4,18,,2,39,1,,1,3,7,2,138,57,110,3,0,17,2.0,3.0,,,,,6.0,,,6.0,1.0,12.0,4.0,0.0,2,,,,,,,,2.0,,,21874.1495,3726.0124,0,0,,,0,0,12836,4,1.0,,,,,,4081.3156,8660.0,4230.0,-1,,,,,1.0,1.0,396177.0,2017,694,679,0,0,0,0,0,12.0,14.0,45.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,1,retention
463855140801411,11,1.0,1,4,2,601,6011,1,1,36,0,0,3.0,2.0,,0,3,73,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,6.0,8.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1562.0,2.0,2.0,,,,12048.2743,3110.4794,0,0,1.0,,0,42,51025,2,,,,,,,3076.616,7880.0,2200.0,-1,,,,,,,401629.0,2016,682,679,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,601,6011,1,0,0,3.0,2.0,,0,3,74,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,13.0,6.0,,,13.0,,,4.0,4.0,0.0,1,2.0,2.0,1.0,5200.0,312.0,2.0,2.0,,,,12489.5896,2990.1929,0,0,1.0,1.0,0,42,37772,2,,,,,,,2961.7457,7880.0,2200.0,-1,,,,,,,396191.0,2017,694,679,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,1,retention
51006921307861,11,1.0,2,4,2,601,6011,1,1,36,48060,0,,1.0,,2,1,29,2.0,1,39,1,1.0,1,1,1,2,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,2.0,5.0,12.0,2.0,0.0,2,,,,,,,,2.0,,,20877.7037,4098.1075,1,1,,,0,0,6458,1,1.0,,,,,,4408.513,9590.0,7020.0,-1,1.0,,,,,,401676.0,2016,682,679,1,0,0,0,1,12.0,20.0,51.0,2016,1.0,2,8,2,601,6011,1,48060,0,,1.0,,2,1,30,2.0,1,39,1,1.0,1,1,2,2,57,57,57,1,0,0,1.0,7.0,,,,,,7.0,,,,1.0,,,2,,,,,,,,2.0,,,17975.4072,4906.0503,2,1,,,0,0,17263,1,1.0,,,,,,4716.1425,,,-1,1.0,,,,,,396243.0,2017,694,679,0,1,0,0,1,12.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,0,retention
697180165021003,11,1.0,1,4,2,601,6011,1,1,36,48060,0,,1.0,,2,3,47,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1900.0,665.0,2.0,1.0,2.0,,,13236.7594,3332.9157,4,2,0.0,0.0,0,0,6459,2,,,3.0,,,,3318.9584,7860.0,630.0,-1,,,,,,,401761.0,2016,682,679,0,0,0,1,0,14.0,2.0,40.0,2016,1.0,1,8,2,601,6011,1,48060,0,,1.0,,2,3,48,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,500.0,2.0,2.0,2.0,,,14113.3702,3509.856,0,0,0.0,,0,0,60255,2,,,3.0,,,,3556.3595,7860.0,5700.0,-1,,,,,,,396316.0,2017,694,679,0,0,0,0,0,14.0,17.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
806302734610292,11,1.0,1,4,2,601,6011,1,1,36,13780,0,,1.0,,3,1,61,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,12576.2547,3144.4425,0,0,,,0,0,21390,1,,,,,,,3131.5079,8290.0,4610.0,-1,3.0,,,,,,401772.0,2016,682,679,0,0,0,0,0,,15.0,42.0,2016,1.0,1,8,2,601,6011,1,13780,0,,1.0,,3,1,62,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11514.5315,2918.3579,0,0,,,0,0,30164,1,,,,,,,2900.4851,,,-1,3.0,,,,,,396323.0,2017,694,679,0,0,0,0,0,,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,0,retention
303413598210849,11,2.0,1,4,2,601,6011,1,1,42,37980,101,1.0,1.0,,7,1,57,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.0,1.0,,,,,15984.7585,4008.02,0,0,1.0,,0,42,3233,1,,,,,,,4006.5807,9470.0,3820.0,-1,3.0,,,,,,405490.0,2016,682,679,0,0,0,0,0,,12.0,51.0,2016,2.0,1,8,2,601,6011,1,37980,101,1.0,1.0,,7,1,58,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,4500.0,1800.0,1.0,,,,,17184.0683,4198.3914,0,0,0.0,0.0,0,0,2560,1,,,,,,,4172.4074,9470.0,3710.0,-1,,,,,,,399807.0,2017,694,679,0,0,0,0,0,,12.0,51.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,1,0,0,0,retention
303413598210849,11,2.0,1,4,2,601,6011,1,1,42,37980,101,1.0,1.0,,7,3,56,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2600.0,1040.0,1.0,,,,,15587.6116,3891.0879,0,0,0.0,0.0,0,0,3233,2,1.0,,,,,,3895.4869,9470.0,3850.0,-1,,,,,,,405491.0,2016,682,679,0,0,0,0,0,12.0,12.0,51.0,2016,2.0,1,8,2,601,6011,1,37980,101,1.0,1.0,,7,3,57,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,4000.0,1039.5,1.0,,,,,13434.9472,3579.3825,0,0,0.0,0.0,0,0,2560,2,1.0,,,,,,3526.5791,9470.0,3850.0,-1,,,,,,,399808.0,2017,694,679,0,0,0,0,0,12.0,12.0,51.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,1,0,0,0,retention
