hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
571388180901807,7,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,3,64,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,2350.0,940.0,1.0,,,,,13312.2392,3397.1261,0,0,0.0,0.0,0,0,30286,2,,,,,,1.0,3327.4426,9490.0,1300.0,-1,,,,,,,236893.0,2014,654,651,0,0,0,0,0,17.0,4.0,51.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,3,65,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11781.9901,2853.9564,0,0,,,0,0,33275,2,,,,,,,2923.1319,,,-1,,,,,,,239847.0,2015,666,651,0,0,0,0,0,,,,2015,MIS4_to_MIS8,2014-2015,False,False,False,True,True,True,True,1
607060701430101,7,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,1,39,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1538.46,1.0,,2.0,,,10150.1561,2495.3669,3,1,0.0,,0,0,17646,1,,,,,,2.0,2491.9213,7860.0,2310.0,-1,,,,,,,236920.0,2014,654,651,0,0,1,0,0,18.0,8.0,40.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,1,40,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,8.0,29.0,,,8.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1634.61,1.0,,2.0,,,11592.4778,2884.1528,3,1,0.0,,0,0,3422,1,,,,,,,2844.7442,7860.0,2310.0,-1,,,,,,,239879.0,2015,666,651,0,0,1,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
721440826391001,7,2.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,1,41,2.0,2,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,2.0,,,9783.3585,2464.1681,8,2,0.0,,0,0,17763,1,,,3.0,,,,2428.2596,9470.0,3800.0,-1,,,,,,,236964.0,2014,654,651,0,1,1,0,1,14.0,12.0,51.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,1,42,2.0,2,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,43.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,2.0,,,11974.3913,3094.3947,8,2,0.0,,0,0,20917,1,,,3.0,,,,3037.7701,9470.0,3800.0,-1,,,,,,,239933.0,2015,666,651,0,1,1,0,1,14.0,12.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,True,1
721440826391001,7,2.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,3,41,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,2.0,,,10727.2761,2680.7635,8,2,0.0,,0,0,17763,2,,,3.0,,,,2633.6075,9470.0,3800.0,-1,,,,,,,236965.0,2014,654,651,0,1,1,0,1,14.0,12.0,51.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,3,42,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,2.0,,,11592.4778,2884.1528,8,2,0.0,,0,0,20917,2,,,1.0,,,,2844.7442,9470.0,3800.0,-1,,,,,,,239934.0,2015,666,651,0,1,1,0,1,12.0,12.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,True,1
722420462091001,7,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,3,69,1.0,1,43,1,,2,1,2,1,2,100,100,100,4,0,16,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,1500.0,653.84,1.0,,,,,8505.8693,2411.1107,0,0,0.0,0.0,0,0,5888,2,,,,2.0,,,2350.626,7690.0,4220.0,-1,,,,,,,236969.0,2014,654,651,0,0,0,0,0,16.0,14.0,38.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,3,70,1.0,1,43,1,,1,2,1,2,100,100,100,4,0,16,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1350.0,538.46,1.0,,,,,9521.5866,2553.256,0,0,0.0,0.0,0,0,54236,2,,,,,,,2493.4131,7870.0,4220.0,-1,,,,,,,239938.0,2015,666,651,0,0,0,0,0,,14.0,40.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
741320369361001,7,2.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,1,48,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,24.0,,24.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,2599.0,415.84,2.0,2.0,2.0,,,12673.0524,3197.4227,3,2,0.0,0.0,0,0,30344,1,,,,,,3.0,3124.7717,6770.0,2430.0,-1,,,,,,,236982.0,2014,654,651,0,0,1,0,0,18.0,8.0,31.0,2014,2.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,1,49,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,16.0,,16.0,,,18.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,2000.0,400.0,2.0,2.0,2.0,,,11779.3602,2965.419,3,2,0.0,1.0,0,0,6648,1,,,,,,,2950.9034,6770.0,2430.0,-1,,,,,,,239953.0,2015,666,651,0,0,1,0,0,,8.0,31.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
771491100007009,7,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,1,27,2.0,2,43,1,1.0,1,1,1,1,2,303,303,303,4,0,13,1.0,1.0,,40.0,7.0,31.0,,,7.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,673.07,2.0,2.0,2.0,,,9534.2294,2468.9775,1,1,0.0,,0,0,42688,1,,,,2.0,,,2438.2578,9370.0,2010.0,-1,,,,,,,237020.0,2014,654,651,1,0,0,0,1,16.0,6.0,51.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,1,28,2.0,2,43,1,1.0,1,1,1,2,303,303,303,4,0,20,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,692.3,2.0,2.0,2.0,,,11205.8153,2918.4292,1,1,0.0,,0,0,50593,1,,,,,,,2824.7211,8370.0,2010.0,-1,,,,,,,239981.0,2015,666,651,1,0,0,0,1,,6.0,43.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
777242301341107,7,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,3,50,1.0,2,39,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,480.76,1.0,,2.0,,,12223.0542,3268.6711,0,0,0.0,,0,0,17559,2,1.0,,,,,,3174.614,9370.0,3600.0,-1,,,,,,,237028.0,2014,654,651,0,0,0,0,0,12.0,11.0,51.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,3,51,1.0,2,39,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,288.0,1.0,,2.0,,,14750.4553,3707.4386,0,0,1.0,,0,0,33300,2,1.0,,,,,,3663.1122,8180.0,3600.0,-1,,,,,,,239989.0,2015,666,651,0,0,0,0,0,12.0,11.0,42.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
791630313971101,7,1.0,1,4,2,201,2011,1,1,,17,16980,0,2.0,1.0,,7,3,49,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,2.0,,,10859.2914,2776.0455,0,0,0.0,0.0,0,0,30305,2,,,,2.0,,,2725.0561,6370.0,5550.0,-1,,,,,,,237031.0,2014,654,651,0,0,0,0,0,16.0,17.0,23.0,2014,1.0,1,8,2,201,2011,1,17,16980,0,2.0,1.0,,7,3,50,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,2000.0,800.0,1.0,,2.0,,,10584.6314,2730.0462,0,0,0.0,0.0,0,0,33293,2,,,,,,,2675.0957,6370.0,5550.0,-1,,,,,,,239995.0,2015,666,651,0,0,0,0,0,,17.0,23.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
871016160004904,7,2.0,1,4,2,201,2011,1,1,,17,16980,111,2.0,1.0,,7,1,63,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,2.0,4.0,38.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,576.0,2.0,1.0,,,,9294.012,2356.6317,0,0,1.0,,0,0,67873,1,,,,2.0,,,2342.5314,7860.0,2540.0,-1,,,,,,,237082.0,2014,654,651,0,0,0,0,0,16.0,8.0,40.0,2014,1.0,1,8,2,201,2011,1,17,16980,111,2.0,1.0,,7,1,64,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2307.0,1.0,,,,,9240.9372,2314.4251,0,0,1.0,,0,0,3428,1,,,,,,,2284.4429,7860.0,230.0,-1,,,,,,,240015.0,2015,666,651,0,0,0,0,0,,1.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
871016160004904,7,2.0,1,4,2,201,2011,1,1,,17,16980,111,2.0,1.0,,7,3,61,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,600.0,2.0,2.0,,,,11540.3266,2944.9549,0,0,1.0,,0,0,67873,2,,,,,,1.0,2884.5466,6770.0,2430.0,-1,,,,,,,237083.0,2014,654,651,0,0,0,0,0,17.0,8.0,31.0,2014,1.0,1,8,2,201,2011,1,17,16980,111,2.0,1.0,,7,3,62,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1520.0,576.0,2.0,2.0,,,,9774.4985,2548.6063,0,0,1.0,1.0,0,0,3428,2,,,,,,,2513.9117,6770.0,2430.0,-1,,,,,,,240016.0,2015,666,651,0,0,0,0,0,,8.0,31.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
910001081406647,7,2.0,1,4,2,201,2011,1,1,,17,16980,111,2.0,1.0,,7,1,44,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,1760.0,528.0,2.0,2.0,2.0,,,9783.3585,2464.1681,0,0,0.0,0.0,0,0,17656,1,1.0,,,,,,2428.2596,670.0,1920.0,-1,,,,,,,237095.0,2014,654,651,0,0,0,0,0,12.0,5.0,24.0,2014,2.0,1,8,2,201,2011,1,17,16980,111,2.0,1.0,,7,1,45,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,415.0,2.0,2.0,2.0,,,11779.3602,2965.419,0,0,1.0,,0,42,54262,1,1.0,,,,,,2950.9034,7790.0,1965.0,-1,,,,,,,240024.0,2015,666,651,0,0,0,0,0,12.0,5.0,39.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
35087361100751,7,1.0,3,4,2,201,2011,1,1,,17,0,0,3.0,2.0,,0,1,45,,1,42,4,,1,1,1,5,2,110,242,57,3,0,5,1.0,1.0,,40.0,,56.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2125.0,850.0,1.0,,2.0,,,10615.7993,2719.7711,3,1,0.0,0.0,0,0,5889,1,,,5.0,,,,2663.9536,9470.0,3850.0,-1,2.0,,,,,,237144.0,2014,654,651,0,0,1,0,0,16.0,12.0,51.0,2014,1.0,3,8,2,201,2011,1,17,0,0,3.0,2.0,,0,1,46,,1,42,4,,1,1,5,2,110,242,57,3,0,5,1.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2200.0,880.0,1.0,,2.0,,,11531.1477,3001.6895,3,1,0.0,0.0,0,0,33391,1,,,5.0,,,,2914.3125,9470.0,3850.0,-1,2.0,,,,,,240059.0,2015,666,651,0,0,1,0,0,16.0,12.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
581377005110630,7,1.0,1,4,2,201,2011,1,1,,17,0,0,3.0,2.0,,0,1,66,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,8.0,28.0,,,8.0,,,4.0,3.0,0.0,1,2.0,,1.0,1836.0,734.4,2.0,2.0,,,,11748.8579,3349.6298,0,0,0.0,0.0,0,0,30357,1,,,3.0,,,,3215.4207,9380.0,20.0,-1,,,,,,,237180.0,2014,654,651,0,0,0,0,0,14.0,1.0,51.0,2014,1.0,1,8,2,201,2011,1,17,0,0,3.0,2.0,,0,1,67,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1800.0,720.0,2.0,2.0,,,,12169.5967,3094.3332,0,0,0.0,0.0,0,0,20780,1,,,3.0,,,,3073.7157,9380.0,20.0,-1,,,,,,,240100.0,2015,666,651,0,0,0,0,0,14.0,1.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
111741070067604,7,1.0,1,4,2,201,2011,1,1,,17,14060,113,,1.0,,2,1,45,2.0,2,36,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1100.0,400.0,2.0,2.0,2.0,,,12557.2159,3168.197,0,0,1.0,1.0,0,0,57562,1,,,,,,,3096.2102,8270.0,3600.0,-1,,,,,,,237307.0,2014,654,651,0,0,0,0,0,10.0,11.0,42.0,2014,2.0,1,8,2,201,2011,1,17,14060,113,,1.0,,2,1,46,2.0,2,36,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,2.0,,,11968.856,3013.124,0,0,1.0,1.0,0,42,6689,1,,,,,,,2998.3749,8270.0,4610.0,-1,,,,,,,240200.0,2015,666,651,0,0,0,0,0,10.0,15.0,42.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
111741070067604,7,1.0,1,4,2,201,2011,1,1,,17,14060,113,,1.0,,2,3,51,1.0,1,36,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1415.0,500.0,2.0,2.0,2.0,,,10683.4459,2716.6279,0,0,0.0,1.0,0,0,57562,2,,,,,,,2680.929,8270.0,4220.0,-1,,,,,,,237308.0,2014,654,651,0,0,0,0,0,10.0,14.0,42.0,2014,2.0,1,8,2,201,2011,1,17,14060,113,,1.0,,2,3,52,1.0,1,36,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1175.0,510.0,1.0,,2.0,,,10754.9075,2773.9647,0,0,1.0,1.0,0,42,6689,2,,,,,,,2718.1303,8270.0,4610.0,-1,,,,,,,240201.0,2015,666,651,0,0,0,0,0,10.0,15.0,42.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
157701070038500,7,1.0,6,4,2,201,2011,1,1,,17,19340,0,,1.0,,3,2,69,,1,39,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2635.0,1057.69,1.0,,,,,8953.0093,2537.859,0,0,0.0,0.0,0,0,40501,1,1.0,,,,,,2474.1946,770.0,6730.0,-1,,,,,,,237313.0,2014,654,651,0,0,0,0,0,12.0,19.0,4.0,2014,1.0,6,8,2,201,2011,1,17,19340,0,,1.0,,3,2,70,,1,39,1,,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2285.0,914.0,1.0,,,,,9467.3388,2538.7092,0,0,1.0,1.0,0,42,43449,1,1.0,,,,,,2479.2072,6170.0,9130.0,-1,,,,,,,240214.0,2015,666,651,0,0,0,0,0,12.0,22.0,23.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
710990448991001,7,1.0,1,4,2,201,2011,1,1,,17,19340,0,,1.0,,3,1,31,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,13.0,,13.0,,,15.0,,,6.0,1.0,0.0,1,2.0,,1.0,1188.0,154.44,2.0,2.0,2.0,,,10489.7026,2668.723,8,4,0.0,0.0,0,0,17696,1,,,2.0,,,,2682.608,6370.0,430.0,-1,,,,,,,237359.0,2014,654,651,0,1,1,0,1,13.0,1.0,23.0,2014,1.0,1,8,2,201,2011,1,17,19340,0,,1.0,,3,1,32,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,25.0,,25.0,,,22.0,,,7.0,1.0,0.0,1,2.0,,1.0,1563.0,390.75,1.0,,2.0,,,11674.4582,2982.9155,8,4,0.0,0.0,0,0,33472,1,,,4.0,,,,2942.8548,6370.0,5560.0,-1,,,,,,,240264.0,2015,666,651,0,1,1,0,1,15.0,17.0,23.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
971267190002409,7,1.0,7,4,2,201,2011,1,1,,17,44100,0,,1.0,,2,2,45,,2,40,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,846.15,1.0,,2.0,,,10205.1414,2574.7665,0,0,0.0,,0,0,3641,1,,,1.0,,,,2516.2634,9480.0,5920.0,-1,,,,,,,237414.0,2014,654,651,0,0,0,0,0,12.0,17.0,51.0,2014,1.0,7,8,2,201,2011,1,17,44100,0,,1.0,,2,2,46,,2,40,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,769.23,1.0,,2.0,,,12771.4864,3215.1838,0,0,0.0,,0,0,3448,1,,,1.0,,,,3199.4457,9480.0,5810.0,-1,,,,,,,240295.0,2015,666,651,0,0,0,0,0,12.0,17.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
35037344105351,8,1.0,6,4,2,201,2011,1,1,,17,16980,0,1.0,1.0,1.0,7,2,50,,1,40,2,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,3500.0,1400.0,1.0,,2.0,,,15315.6121,3732.88,0,0,1.0,1.0,0,42,23291,1,,,3.0,,,,3648.057,9370.0,6420.0,-1,,,,,,,274272.0,2014,655,652,0,0,0,0,0,14.0,19.0,51.0,2014,1.0,6,8,2,201,2011,1,17,16980,0,1.0,1.0,1.0,7,2,51,,1,40,2,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1100.0,440.0,1.0,,2.0,,,16768.2428,3974.2712,0,0,1.0,1.0,0,0,23812,1,,,2.0,,,,4031.4905,9370.0,6420.0,-1,,,,,,,276170.0,2015,667,652,0,0,0,0,0,13.0,19.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
103570414073727,8,1.0,1,4,2,201,2011,1,1,,17,16980,0,1.0,1.0,1.0,7,3,43,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1365.0,546.0,1.0,,2.0,,,10580.5269,2696.7339,3,1,1.0,1.0,0,0,68859,2,,,3.0,,,,2631.9902,9370.0,9620.0,-1,,,,,,,274298.0,2014,655,652,0,0,1,0,0,14.0,22.0,51.0,2014,2.0,1,8,2,201,2011,1,17,16980,0,1.0,1.0,1.0,7,3,44,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,3500.0,923.07,1.0,,2.0,,,12989.6919,3314.8114,3,1,0.0,0.0,0,0,64325,2,,,2.0,,,,3300.9285,7790.0,9720.0,-1,,,,,,,276186.0,2015,667,652,0,0,1,0,0,13.0,22.0,39.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
133341070054565,8,1.0,7,4,2,201,2011,1,1,,17,16980,0,1.0,1.0,1.0,7,2,26,,2,44,1,1.0,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,538.0,1.0,,2.0,,,11346.9031,2886.744,0,0,1.0,,0,42,23302,1,,,,,,3.0,2838.0795,5790.0,4760.0,-1,,,,,,,274328.0,2014,655,652,0,0,0,0,0,18.0,16.0,22.0,2014,1.0,7,8,2,201,2011,1,17,16980,0,1.0,1.0,1.0,7,2,26,,2,44,1,1.0,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1500.0,600.0,2.0,2.0,2.0,,,13619.5907,3416.1315,0,0,1.0,1.0,0,42,36963,1,,,,,,,3375.8117,5790.0,4760.0,-1,,,,,,,276220.0,2015,667,652,0,0,0,0,0,,16.0,22.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
175881070178338,8,1.0,7,4,2,201,2011,1,1,,17,16980,0,1.0,1.0,1.0,7,2,38,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1923.0,1.0,,2.0,,,10984.8915,2801.2399,0,0,1.0,,0,0,56240,1,,,,,,2.0,2784.7513,9370.0,930.0,-1,,,,,,,274352.0,2014,655,652,0,0,0,0,0,18.0,2.0,51.0,2014,1.0,7,8,2,201,2011,1,17,16980,0,1.0,1.0,1.0,7,2,38,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,692.0,1.0,,2.0,,,12270.3419,3063.2357,0,0,1.0,,0,0,36995,1,,,,,,,3116.2781,9380.0,930.0,-1,,,,,,,276246.0,2015,667,652,0,0,0,0,0,,2.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
410008451396387,8,1.0,4,4,2,201,2011,1,1,,17,16980,0,1.0,1.0,1.0,7,4,25,,1,34,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,725.0,290.0,1.0,,2.0,,,13061.4186,3355.1629,0,0,1.0,1.0,0,0,9320,2,,,,,,,3283.1015,9480.0,3600.0,-1,,,,,1.0,,274461.0,2014,655,652,0,0,0,0,0,7.5,11.0,51.0,2014,1.0,4,8,2,201,2011,1,17,16980,0,1.0,1.0,1.0,7,4,26,,1,36,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,64.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1010.0,404.0,1.0,,2.0,,,15594.0691,3874.7312,0,0,1.0,1.0,0,0,35033,2,,,,,,,3904.6358,9480.0,4610.0,6260,,,,,1.0,,276335.0,2015,667,652,0,0,0,0,0,10.0,15.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
