hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
190958800024799,6,1.0,1,4,2,9100,91001,1,1,33,17,0,0,3.0,2.0,,0,1,59,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,0.0,,40.0,,,22.0,,,9.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,,,,11466.8823,3066.4448,0,0,0.0,,0,0,14698,1,,,,1.0,1.0,,3039.8886,7860.0,2320.0,-1,,,,,,,200365.0,2013,641,638,0,0,0,0,0,18.0,8.0,40.0,2013,1.0,1,8,2,9100,91001,1,,17,0,0,3.0,2.0,,0,1,60,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,12904.0238,3205.7326,0,0,0.0,,0,0,67731,1,,,,1.0,1.0,,3145.671,7860.0,2320.0,-1,,,,,,,199660.0,2014,653,638,0,0,0,0,0,18.0,8.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
908908251990137,6,1.0,7,4,2,9100,91001,1,1,33,17,0,0,3.0,2.0,,0,2,47,,2,40,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,1600.0,640.0,2.0,2.0,2.0,,,12913.1944,3237.2356,0,0,1.0,1.0,0,42,66409,1,,,3.0,,,,3191.1607,8190.0,3420.0,-1,,,,,,,200470.0,2013,641,638,0,0,0,0,0,14.0,10.0,41.0,2013,1.0,7,8,2,9100,91001,1,,17,0,0,3.0,2.0,,0,2,48,,2,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,2600.0,1170.0,2.0,2.0,2.0,,,13500.6204,3295.5482,0,0,1.0,1.0,0,42,35254,1,,,2.0,,,,3275.0801,8190.0,3420.0,-1,,,,,,,199778.0,2014,653,638,0,0,0,0,0,13.0,10.0,41.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
8903161999917,6,1.0,4,4,2,9100,91001,1,1,33,17,28100,91,,1.0,,2,1,31,,2,40,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,65.0,2.0,11.0,3.0,0.0,2,,,,,,,,2.0,,,11763.3766,3140.858,14,4,,,0,0,31545,1,,,2.0,,,,3063.0587,8570.0,5940.0,-1,,,,,,,200478.0,2013,641,638,0,1,1,1,1,13.0,17.0,44.0,2013,1.0,4,8,2,9100,91001,1,,17,28100,91,,1.0,,2,1,31,,2,40,1,,1,1,5,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,14775.0901,3814.486,15,5,,,0,0,20669,1,,,2.0,,,,3744.7489,,,-1,,,,,,,199784.0,2014,653,638,1,1,1,1,1,13.0,,,2014,MIS4_to_MIS8,2013-2014,False,False,False,True,False,True,True,1
190968203006709,6,1.0,4,4,2,9100,91001,1,1,33,17,16580,0,,1.0,,2,1,53,,2,40,1,,1,1,1,6,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,2.0,,,12240.3006,2983.5952,10,3,,,0,0,14681,1,,,2.0,,,,3067.9198,8470.0,4600.0,-1,,,,,,,200502.0,2013,641,638,0,0,1,1,0,13.0,15.0,43.0,2013,1.0,4,8,2,9100,91001,1,,17,16580,0,,1.0,,2,1,54,,2,40,1,,1,1,6,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12016.2182,2941.9361,10,3,,,0,0,6911,1,,,2.0,,,,3045.5124,,,-1,,,,,,,199808.0,2014,653,638,0,0,1,1,0,13.0,,,2014,MIS4_to_MIS8,2013-2014,False,False,False,True,False,True,True,1
308005621107737,6,1.0,7,4,2,9100,91001,1,1,33,17,16580,0,,1.0,,2,14,47,,2,41,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,18.0,,,7.0,2.0,0.0,1,2.0,,1.0,1000.0,200.0,2.0,2.0,2.0,,,13956.6134,3498.8125,0,0,1.0,1.0,0,0,6159,2,,,3.0,,,,3449.0146,9480.0,4610.0,-1,,,,,,,200532.0,2013,641,638,0,0,0,0,0,14.0,15.0,51.0,2013,3.0,4,8,2,9100,91001,1,,17,16580,0,,1.0,,2,14,48,,2,41,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,8.0,,,21.0,,,7.0,2.0,0.0,1,2.0,2.0,1.0,1122.0,89.76,2.0,2.0,2.0,,,14492.229,3537.6033,0,0,1.0,1.0,0,42,20391,2,,,5.0,,,,3515.6319,9480.0,4610.0,-1,,,,,,,199835.0,2014,653,638,0,0,0,0,0,16.0,15.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
308905981997487,6,1.0,7,4,2,9100,91001,1,1,33,17,44100,0,,1.0,,2,2,63,,2,44,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,11960.9369,2958.5942,0,0,,,0,0,3430,1,,,,,,2.0,3042.9898,7860.0,2310.0,-1,,,,,,,200535.0,2013,641,638,0,0,0,0,0,18.0,8.0,40.0,2013,1.0,7,8,2,9100,91001,1,,17,44100,0,,1.0,,2,2,64,,2,44,1,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,13044.7896,3161.7675,0,0,,,0,0,16784,1,,,,,,2.0,3282.4471,7860.0,2310.0,-1,,,,,,,199838.0,2014,653,638,0,0,0,0,0,18.0,8.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,True,False,False,1
608900631990207,6,1.0,3,4,2,9100,91001,1,1,33,17,16580,0,,1.0,,2,4,23,,1,39,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,3.0,,,,,3.0,,,3.0,1.0,12.0,3.0,0.0,2,,,,,,,,2.0,,,19551.4663,4034.0591,0,0,,,0,0,70316,2,1.0,,,,,,4157.011,7860.0,4220.0,-1,,,,,,1.0,200574.0,2013,641,638,0,0,0,0,0,12.0,14.0,40.0,2013,1.0,3,8,2,9100,91001,1,,17,16580,0,,1.0,,2,4,24,,1,39,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,1000.0,350.0,2.0,2.0,2.0,,,15792.5638,4072.1914,0,0,1.0,1.0,0,0,52693,2,1.0,,,,,,3997.581,6370.0,5550.0,-1,,,,,,1.0,199883.0,2014,653,638,0,0,0,0,0,12.0,17.0,23.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,True,1
810709991316990,6,1.0,4,4,2,9100,91001,1,1,33,17,28100,91,,1.0,,2,1,32,,2,39,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,8.0,32.0,,,8.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,673.07,1.0,,2.0,,,12434.2338,3140.858,3,2,0.0,,0,0,54196,1,1.0,,,,,,3103.2132,9480.0,3420.0,-1,,,,,,,200605.0,2013,641,638,0,0,1,0,0,12.0,10.0,51.0,2013,1.0,4,8,2,9100,91001,1,,17,28100,91,,1.0,,2,1,33,,2,39,1,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,692.3,1.0,,2.0,,,15105.4765,3814.486,3,2,0.0,,0,0,20670,1,1.0,,,,,,3837.404,8190.0,3600.0,-1,,,,,,,199910.0,2014,653,638,0,0,1,0,0,12.0,11.0,41.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
195831105097788,7,2.0,4,4,2,9200,92001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,78,,2,40,1,1.0,1,1,1,5,2,303,303,303,5,0,6,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,634.0,1.0,,,,,12687.351,3529.5967,4,1,1.0,,0,42,20090,1,,,5.0,,,,3363.4706,7860.0,2310.0,-1,,,,,,,237355.0,2013,642,639,0,0,0,1,0,16.0,8.0,40.0,2013,2.0,4,8,2,9200,92001,1,,17,16980,0,1.0,1.0,1.0,7,1,79,,2,43,1,1.0,1,1,5,2,303,303,303,5,0,6,1.0,2.0,4.0,37.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,500.0,1.0,,,,,11650.4006,3325.1327,0,0,0.0,,0,0,75721,1,,,,2.0,,,3188.475,7860.0,2310.0,-1,,,,,,,236345.0,2014,654,639,0,0,0,0,0,16.0,8.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,True,1
937819510759109,7,1.0,1,4,2,9200,92001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,49,1.0,2,45,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1875.0,2.0,2.0,2.0,,,13616.5413,3436.0568,0,0,1.0,,0,0,20096,2,,,,,,,3354.8087,9370.0,20.0,-1,,,,,,,237521.0,2013,642,639,0,0,0,0,0,18.0,1.0,51.0,2013,2.0,1,8,2,9200,92001,1,,17,16980,0,1.0,1.0,1.0,7,3,50,1.0,2,46,1,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13206.3136,3159.3517,0,0,,,0,0,30191,2,,,,,,,3247.0722,,,-1,,,,,,,236512.0,2014,654,639,0,0,0,0,0,18.0,,,2014,MIS4_to_MIS8,2013-2014,False,False,False,True,False,True,True,1
67171170997599,7,1.0,1,4,2,9200,92001,1,1,33,17,16980,111,2.0,1.0,,7,3,60,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,50.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,,,,12386.5507,3243.8961,0,0,1.0,,0,42,33303,2,,,,,,2.0,3102.653,7860.0,2310.0,-1,,,,,,,237596.0,2013,642,639,0,0,0,0,0,18.0,8.0,40.0,2013,1.0,1,8,2,9200,92001,1,,17,16980,111,2.0,1.0,,7,3,61,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11791.9258,2829.3793,0,0,,,0,0,67864,2,,,,,,2.0,2941.7971,,,-1,,,,,,,236635.0,2014,654,639,0,0,0,0,0,18.0,,,2014,MIS4_to_MIS8,2013-2014,False,False,False,True,True,True,True,1
190273096311737,7,4.0,1,4,2,9200,92001,1,1,33,17,16980,0,2.0,1.0,,7,1,38,4.0,1,40,2,,1,1,1,1,2,57,57,57,1,0,0,2.0,2.0,5.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,1.0,1.0,3000.0,1250.0,1.0,,2.0,,,17691.1075,4168.6771,3,2,0.0,0.0,0,0,43069,1,,,3.0,,,,4188.9735,9470.0,3850.0,-1,,,,,,,237672.0,2013,642,639,0,0,1,0,0,14.0,12.0,51.0,2013,4.0,1,8,2,9200,92001,1,,17,16980,0,2.0,1.0,,7,1,39,4.0,1,40,2,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1900.0,760.0,1.0,,2.0,,,13919.4826,3566.3462,3,2,1.0,1.0,0,42,67817,1,,,3.0,,,,3459.8167,9470.0,3850.0,-1,,,,,,,236753.0,2014,654,639,0,0,1,0,0,14.0,12.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
500773091111429,7,2.0,1,4,2,9200,92001,1,1,33,17,16980,0,2.0,1.0,,7,3,63,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,15735.4772,3708.6773,0,0,,,0,0,20242,2,,,,,,2.0,3912.1014,7860.0,5320.0,-1,,,,,,,237798.0,2013,642,639,0,0,0,0,0,18.0,17.0,40.0,2013,1.0,1,8,2,9200,92001,1,,17,16980,0,2.0,1.0,,7,3,64,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13602.4692,3263.8049,0,0,,,0,0,17583,2,,,,,,2.0,3393.4833,,,-1,,,,,,,236867.0,2014,654,639,0,0,0,0,0,18.0,,,2014,MIS4_to_MIS8,2013-2014,False,False,False,True,True,True,True,1
501002571104057,7,1.0,1,4,2,9200,92001,1,1,33,17,16980,0,2.0,1.0,,7,1,30,2.0,1,44,4,,1,1,1,1,2,57,240,240,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.0,2.0,2.0,2.0,,,9813.2826,2518.187,0,0,1.0,,0,42,33351,1,,,,,,3.0,2439.7817,9370.0,1107.0,-1,,,,,,,237799.0,2013,642,639,0,0,0,0,0,18.0,3.0,51.0,2013,1.0,1,8,2,9200,92001,1,,17,16980,0,2.0,1.0,,7,1,31,2.0,1,44,4,,1,1,1,2,57,240,240,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1153.0,1.0,,2.0,,,12024.5443,3058.4406,0,0,1.0,,0,0,30450,1,,,,,,3.0,3020.2611,7290.0,1020.0,-1,,,,,,,236868.0,2014,654,639,0,0,0,0,0,18.0,3.0,36.0,2014,MIS4_to_MIS8,2013-2014,False,True,False,False,False,True,True,1
501002571104057,7,1.0,1,4,2,9200,92001,1,1,33,17,16980,0,2.0,1.0,,7,3,30,1.0,2,44,4,,2,1,2,1,2,240,240,240,4,0,8,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1800.0,1.0,,2.0,,,10790.6243,2705.2996,0,0,1.0,,0,42,33351,2,,,,,,2.0,2671.5418,7860.0,2320.0,-1,,,,,,,237800.0,2013,642,639,0,0,0,0,0,18.0,8.0,40.0,2013,1.0,1,8,2,9200,92001,1,,17,16980,0,2.0,1.0,,7,3,31,1.0,2,44,4,,1,2,1,2,240,240,240,4,0,8,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,750.0,1.0,,2.0,,,10131.9075,2640.1376,0,0,1.0,,0,42,30450,2,,,,,,2.0,2591.1064,7860.0,2310.0,-1,,,,,,,236869.0,2014,654,639,0,0,0,0,0,18.0,8.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
737817510759109,7,1.0,1,4,2,9200,92001,1,1,33,17,16980,0,2.0,1.0,,7,3,29,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,2.0,0.0,1,2.0,2.0,2.0,,923.0,1.0,,2.0,,,12236.4413,3052.1485,0,0,1.0,,0,42,43071,2,,,,,,2.0,3029.497,9480.0,2340.0,-1,,,,,,,237883.0,2013,642,639,0,0,0,0,0,18.0,8.0,51.0,2013,1.0,1,8,2,9200,92001,1,,17,16980,0,2.0,1.0,,7,3,30,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,14.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1666.66,1.0,,2.0,,,9679.3353,2462.5545,0,0,0.0,,0,0,57497,2,,,,,,2.0,2475.3668,7860.0,2310.0,-1,,,,,,,236981.0,2014,654,639,0,0,0,0,0,18.0,8.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,True,1
767569510349109,7,3.0,3,4,2,9200,92001,1,1,33,17,16980,0,2.0,1.0,,7,6,58,3.0,2,44,1,,2,2,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,1.0,1,2.0,2.0,2.0,,1923.07,2.0,2.0,,,,13091.2802,3274.9193,4,1,0.0,,0,0,43181,2,,,,,,3.0,3242.0811,190.0,20.0,-1,,,,,,,237906.0,2013,642,639,0,0,0,1,0,18.0,1.0,2.0,2013,3.0,3,8,2,9200,92001,1,,17,16980,0,2.0,1.0,,7,6,59,3.0,2,44,1,,2,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,1.0,1,2.0,2.0,2.0,,2019.23,2.0,2.0,,,,11551.5193,2923.3505,4,1,0.0,,0,0,17635,2,,,,,,3.0,2892.1979,190.0,6005.0,-1,,,,,,,237017.0,2014,654,639,0,0,0,1,0,18.0,18.0,2.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
799880572360911,7,2.0,1,4,2,9200,92001,1,1,33,17,37900,0,2.0,1.0,,3,1,63,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,65.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,11021.0212,2894.3762,0,0,0.0,,0,0,43228,1,,,,,,1.0,2787.2664,9470.0,2100.0,-1,,,,,,,237957.0,2013,642,639,0,0,0,0,0,17.0,7.0,51.0,2013,2.0,1,8,2,9200,92001,1,,17,37900,0,2.0,1.0,,3,1,64,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1384.61,2.0,2.0,,,,9297.0662,2357.4061,0,0,0.0,,0,0,52200,1,,,,2.0,,,2343.3012,3080.0,430.0,-1,,,,,,,237050.0,2014,654,639,0,0,0,0,0,16.0,1.0,7.0,2014,MIS4_to_MIS8,2013-2014,False,True,False,False,False,True,True,1
901903991892647,7,1.0,1,4,2,9200,92001,1,1,33,17,16980,0,2.0,1.0,,7,1,49,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,20.0,,,4.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,2.0,,,13126.3038,3312.3481,0,0,0.0,,0,0,50552,1,,,,,,2.0,3234.0253,7860.0,2310.0,-1,,,,,,,237983.0,2013,642,639,0,0,0,0,0,18.0,8.0,40.0,2013,1.0,1,8,2,9200,92001,1,,17,16980,0,2.0,1.0,,7,1,50,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,18.0,,18.0,,,23.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,2384.61,1.0,,2.0,,,12324.915,3080.25,0,0,0.0,,0,0,5977,1,,,,,,2.0,3038.9321,7860.0,2310.0,-1,,,,,,,237087.0,2014,654,639,0,0,0,0,0,18.0,8.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,True,1
971057789117530,7,1.0,3,4,2,9200,92001,1,1,33,17,16980,0,2.0,1.0,,7,7,43,,2,43,1,,2,1,4,5,2,239,239,239,5,0,22,2.0,4.0,,,,,,,,35.0,5.0,11.0,1.0,0.0,2,,,,,,,,2.0,,,11540.0472,2802.4089,0,0,,,0,0,20085,2,,,,2.0,,,3008.9065,9570.0,5860.0,-1,,,,,,,238046.0,2013,642,639,0,0,0,0,0,16.0,17.0,51.0,2013,2.0,3,8,2,9200,92001,1,,17,16980,0,2.0,1.0,,7,7,44,,2,43,1,,1,4,5,2,239,239,239,5,0,23,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,9918.4728,2367.4611,0,0,,,0,0,5796,2,,,,1.0,2.0,,2438.6819,,,-1,,,,,,,237125.0,2014,654,639,0,0,0,0,0,17.0,,,2014,MIS4_to_MIS8,2013-2014,False,False,False,True,False,True,True,1
652097997119450,7,2.0,1,4,2,9200,92001,1,1,33,17,0,0,3.0,2.0,,0,3,37,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,3.0,,,,,8.0,,,8.0,1.0,12.0,2.0,0.0,2,,,,,,,,2.0,,,10533.3328,2716.8094,10,3,,,0,0,43052,2,1.0,,,,,,2746.4198,7860.0,4030.0,-1,,,,,,,238115.0,2013,642,639,0,0,1,1,0,12.0,13.0,40.0,2013,2.0,1,8,2,9200,92001,1,,17,0,0,3.0,2.0,,0,3,38,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,2.0,,,10920.7733,2684.5945,3,2,,,0,0,57494,2,,,2.0,,,,2685.1202,7860.0,4020.0,-1,,,,,,,237186.0,2014,654,639,0,0,1,0,0,13.0,13.0,40.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,True,1
652097997119450,7,2.0,1,4,2,9200,92001,1,1,33,17,0,0,3.0,2.0,,0,4,17,,2,36,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,25.0,,,23.0,,,7.0,3.0,0.0,1,2.0,,1.0,900.0,180.0,2.0,2.0,2.0,,,12386.7227,2912.8785,0,0,0.0,0.0,0,0,43052,3,,,,,,,2815.8471,8590.0,4060.0,-1,,,,,2.0,3.0,238118.0,2013,642,639,0,0,0,0,0,10.0,13.0,44.0,2013,2.0,1,8,2,9200,92001,1,,17,0,0,3.0,2.0,,0,4,18,,2,39,1,,1,3,7,2,57,57,57,1,0,0,2.0,2.0,4.0,35.0,,,,,,,,5.0,4.0,0.0,1,2.0,,1.0,870.0,304.5,2.0,2.0,2.0,,,11143.9752,2595.2712,0,0,1.0,1.0,0,0,57494,3,1.0,,,,,,2583.4476,9290.0,4600.0,-1,,,,,2.0,3.0,237189.0,2014,654,639,0,0,0,0,0,12.0,15.0,50.0,2014,MIS4_to_MIS8,2013-2014,False,True,False,False,False,True,True,1
799480117240911,7,1.0,1,4,2,9200,92001,1,1,33,17,0,0,3.0,2.0,,0,4,23,,1,39,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1000.0,400.0,1.0,,2.0,,,13491.465,3419.6057,0,0,1.0,1.0,0,0,66895,3,1.0,,,,,,3369.3621,9470.0,3800.0,-1,,,,,1.0,1.0,238141.0,2013,642,639,0,0,0,0,0,12.0,12.0,51.0,2013,1.0,1,8,2,9200,92001,1,,17,0,0,3.0,2.0,,0,4,24,,1,39,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,875.0,350.0,1.0,,2.0,,,12493.677,3203.1057,0,0,1.0,1.0,0,0,52231,3,1.0,,,,,,3194.8963,9470.0,3800.0,-1,,,,,1.0,1.0,237216.0,2014,654,639,0,0,0,0,0,12.0,12.0,51.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,False,1
977139810689109,7,1.0,4,4,2,9200,92001,1,1,33,17,0,99,3.0,2.0,,0,1,58,,2,42,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,54.0,,54.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1165.0,629.1,2.0,2.0,,,,13403.5682,3353.0413,0,0,0.0,0.0,0,0,66860,1,,,2.0,,,,3319.4198,8390.0,4610.0,-1,,,,,,,238172.0,2013,642,639,0,0,0,0,0,13.0,15.0,43.0,2013,1.0,4,8,2,9200,92001,1,,17,0,99,3.0,2.0,,0,1,59,,2,42,1,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,52.0,,52.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1384.0,719.68,2.0,2.0,,,,12156.5211,3076.4587,0,0,1.0,1.0,0,0,52168,1,,,3.0,,,,3043.6745,8370.0,4610.0,-1,,,,,,,237242.0,2014,654,639,0,0,0,0,0,14.0,15.0,43.0,2014,MIS4_to_MIS8,2013-2014,True,False,False,False,False,False,True,1
