hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
74037558100401,2,2.0,1,4,2,301,3011,1,1,17,0,0,3.0,2.0,,0,3,64,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,10874.8197,2704.1661,0,0,,,0,0,19963,2,,,,,,,2726.0585,7870.0,5700.0,-1,,,,,,,51152.0,2015,661,658,0,0,0,0,0,,17.0,40.0,2015,1.0,1,8,2,301,3011,1,17,0,0,3.0,2.0,,0,3,65,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11631.48,2877.7268,0,0,,,0,0,30882,2,,,,,,,2883.1213,,,-1,,,,,,,50179.0,2016,673,658,0,0,0,0,0,,,,2016,MIS4_to_MIS8,2015-2016,False,False,False,True,True,True,True,1
13027404101121,2,2.0,1,4,2,301,3011,1,1,17,0,0,,1.0,,0,3,55,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,11.0,,,,1.0,3.0,0.0,2,,,,,,,,,,,12084.5908,3087.6555,0,0,,,0,0,48340,2,1.0,,,,,,3062.8181,7860.0,9120.0,-1,,,,,,,51242.0,2015,661,658,0,0,0,0,0,12.0,22.0,40.0,2015,2.0,1,8,2,301,3011,1,17,0,0,,1.0,,0,3,56,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,32.0,,32.0,,,15.0,,,6.0,4.0,0.0,1,2.0,,1.0,950.0,304.0,2.0,2.0,,,,13152.1798,3294.2331,0,0,0.0,0.0,0,0,18602,2,1.0,,,,,,3288.678,5090.0,4020.0,-1,,,,,,,50266.0,2016,673,658,0,0,0,0,0,12.0,13.0,22.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
32077299101631,2,1.0,1,4,2,301,3011,1,1,17,44100,0,,1.0,,2,1,51,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,865.0,1.0,,2.0,,,11440.3371,2834.17,0,0,1.0,,0,0,20112,1,,,,,,,2841.0859,7860.0,2310.0,-1,,,,,,,51244.0,2015,661,658,0,0,0,0,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,44100,0,,1.0,,2,1,52,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1115.38,1.0,,2.0,,,12312.892,3085.249,0,0,0.0,,0,0,49159,1,,,,,,,3081.4693,7860.0,2310.0,-1,,,,,,,50268.0,2016,673,658,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
81037666100061,2,2.0,1,4,2,301,3011,1,1,17,0,0,,1.0,,0,1,43,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,36.0,,36.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1596.15,2.0,2.0,2.0,,,13269.3266,3230.3063,3,1,0.0,,0,0,60993,1,,,,,,,3272.8964,9470.0,2000.0,-1,,,,,,,51254.0,2015,661,658,0,0,1,0,0,,6.0,51.0,2015,2.0,1,8,2,301,3011,1,17,0,0,,1.0,,0,1,44,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1500.0,2.0,2.0,2.0,,,14373.3866,3511.329,3,1,0.0,,0,0,57398,1,,,,,,,3525.9836,9470.0,2010.0,-1,,,,,,,50275.0,2016,673,658,0,0,1,0,0,,6.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,True,1
237921601370109,2,1.0,1,4,2,301,3011,1,1,17,44100,0,,1.0,,2,1,28,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,950.0,484.0,1.0,,2.0,,,15975.4552,3970.8641,2,1,1.0,1.0,0,0,29285,1,,,2.0,,,,3985.4654,9370.0,8630.0,-1,1.0,,,,,,51297.0,2015,661,658,0,1,0,0,1,13.0,21.0,51.0,2015,1.0,1,8,2,301,3011,1,17,44100,0,,1.0,,2,1,29,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,4300.0,1720.0,1.0,,2.0,,,16242.7927,4063.975,2,1,0.0,0.0,0,0,28574,1,,,1.0,,,,4090.5428,570.0,7340.0,-1,1.0,,,,,,50316.0,2016,673,658,0,1,0,0,1,12.0,20.0,24.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
271657170100303,2,1.0,1,4,2,301,3011,1,1,17,16580,0,,1.0,,2,1,34,2.0,1,44,4,,1,1,1,1,2,220,220,220,5,0,21,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,461.53,2.0,2.0,1.0,1.0,2.0,21071.4693,5137.9044,0,0,0.0,,0,0,16790,1,,,,,,,5256.79,7870.0,2200.0,-1,,,,,,,51307.0,2015,661,658,0,0,0,0,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,16580,0,,1.0,,2,1,35,2.0,1,44,4,,1,1,1,2,220,220,220,5,0,21,1.0,1.0,,20.0,,20.0,,,20.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,423.07,2.0,1.0,1.0,1.0,2.0,17058.947,4171.6777,0,0,0.0,,0,0,4563,1,,,,,,,4184.7874,7870.0,2200.0,-1,,,,,,,50325.0,2016,673,658,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
510004491409467,2,1.0,1,4,2,301,3011,1,1,17,14010,0,,1.0,,2,1,75,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12373.3,3116.9307,0,0,,,0,0,4536,1,,,,,,,3125.9047,8570.0,5240.0,-1,5.0,,,,,,51332.0,2015,661,658,0,0,0,0,0,,17.0,44.0,2015,1.0,1,8,2,301,3011,1,17,14010,0,,1.0,,2,1,76,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12516.4689,3125.9691,0,0,,,0,0,4624,1,,,,,,,3155.8449,,,-1,5.0,,,,,,50347.0,2016,673,658,0,0,0,0,0,,,,2016,MIS4_to_MIS8,2015-2016,False,False,False,True,True,True,True,1
667610001830106,2,2.0,7,4,2,301,3011,1,1,17,0,0,,1.0,,0,2,50,,2,40,1,,1,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2060.0,762.2,2.0,2.0,2.0,,,11440.3371,2834.17,0,0,0.0,0.0,0,0,4560,1,,,1.0,,,,2841.0859,7870.0,4010.0,-1,,,,,,,51340.0,2015,661,658,0,0,0,0,0,12.0,13.0,40.0,2015,2.0,7,8,2,301,3011,1,17,0,0,,1.0,,0,2,51,,2,40,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2058.0,823.2,2.0,2.0,2.0,,,12312.892,3085.249,0,0,0.0,0.0,0,0,41715,1,,,2.0,,,,3081.4693,7870.0,4010.0,-1,,,,,,,50360.0,2016,673,658,0,0,0,0,0,13.0,13.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
667610001830106,2,2.0,7,4,2,301,3011,1,1,17,0,0,,1.0,,0,14,46,,2,39,1,,2,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,37.0,,49.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2312.0,855.44,2.0,2.0,2.0,,,12207.3795,2996.8239,0,0,0.0,0.0,0,0,4560,2,1.0,,,,,,3031.5728,7870.0,4010.0,-1,,,,,,,51341.0,2015,661,658,0,0,0,0,0,12.0,13.0,40.0,2015,2.0,7,8,2,301,3011,1,17,0,0,,1.0,,0,14,47,,2,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2460.0,1353.0,2.0,2.0,2.0,,,12792.9777,3196.0782,0,0,0.0,0.0,0,0,41715,2,,,2.0,,,,3201.6173,7870.0,630.0,-1,,,,,,,50361.0,2016,673,658,0,0,0,0,0,13.0,2.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
721260933791001,2,1.0,1,4,2,301,3011,1,1,17,44100,0,,1.0,,2,3,51,1.0,1,42,1,,2,1,2,1,2,57,57,57,1,0,0,,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1250.0,500.0,1.0,,2.0,,,12489.7094,3052.3939,0,0,1.0,1.0,41,41,4557,2,,,3.0,,,,3082.7949,9480.0,5400.0,-1,,,,,,,51355.0,2015,661,658,0,0,0,0,0,14.0,17.0,51.0,2015,2.0,1,8,2,301,3011,1,17,44100,0,,1.0,,2,3,53,1.0,1,41,1,,1,2,1,2,57,57,57,1,0,0,,1.0,,40.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,3200.0,1280.0,1.0,,2.0,,,13127.503,3295.2583,0,0,1.0,1.0,41,41,4648,2,,,4.0,,,,3284.2642,570.0,7340.0,-1,,,,,,,50369.0,2016,673,658,0,0,0,0,0,15.0,20.0,24.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,True,1
721260933791001,2,1.0,1,4,2,301,3011,1,1,17,44100,0,,1.0,,2,4,20,,2,36,1,,3,1,3,7,2,57,57,57,1,0,0,,1.0,,24.0,,24.0,,,23.0,,,7.0,3.0,0.0,1,1.0,,1.0,1000.0,915.0,2.0,2.0,2.0,,,15577.5129,3833.2277,0,0,1.0,1.0,41,41,4557,3,,,,,,,3888.2765,7860.0,4130.0,-1,,,,,1.0,2.0,51357.0,2015,661,658,0,0,0,0,0,10.0,13.0,40.0,2015,2.0,1,8,2,301,3011,1,17,44100,0,,1.0,,2,4,22,,2,37,1,,1,3,7,2,57,57,57,1,0,0,,1.0,,25.0,,25.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,900.0,225.0,2.0,2.0,2.0,,,13218.7236,3365.5644,0,0,1.0,1.0,41,41,4648,3,,,,,,,3378.5391,4970.0,5240.0,-1,,,,,1.0,2.0,50371.0,2016,673,658,0,0,0,0,0,11.0,17.0,22.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
771244160004905,2,1.0,1,4,2,301,3011,1,1,17,16060,0,,1.0,,2,1,52,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,70.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1192.0,2.0,2.0,2.0,,,12489.7094,3052.3939,0,0,0.0,,0,0,8167,1,,,3.0,,,,3082.7949,9370.0,430.0,410,,,,,,,51370.0,2015,661,658,0,0,0,0,0,14.0,1.0,51.0,2015,1.0,1,8,2,301,3011,1,17,16060,0,,1.0,,2,1,53,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,2.0,2.0,2.0,,,13127.503,3295.2583,0,0,0.0,,0,0,30919,1,,,4.0,,,,3284.2642,9370.0,430.0,410,,,,,,,50388.0,2016,673,658,0,0,0,0,0,15.0,1.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
910004271404657,2,1.0,1,4,2,301,3011,1,1,17,16060,0,,1.0,,2,3,55,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,5200.0,2080.0,2.0,2.0,,,,12711.6868,3087.6555,0,0,1.0,1.0,0,42,19998,2,,,,,,,3109.4447,7860.0,2330.0,-1,,,,,,,51398.0,2015,661,658,0,0,0,0,0,,8.0,40.0,2015,2.0,1,8,2,301,3011,1,17,16060,0,,1.0,,2,3,55,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,10.0,32.0,,,10.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1212.92,1.0,,,,,13152.1798,3294.2331,0,0,0.0,,0,0,30920,2,,,,,,,3288.678,7860.0,2330.0,-1,,,,,,,50409.0,2016,673,658,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
10100861447487,3,1.0,4,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,1,43,,2,42,1,2.0,1,1,1,5,2,57,73,73,1,0,0,1.0,1.0,,36.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,500.0,1.0,,2.0,,,11891.0721,2903.0267,3,1,0.0,,0,0,28600,1,,,3.0,,,,3007.7801,7860.0,2540.0,-1,,,,,,,88100.0,2015,662,659,0,0,1,0,0,14.0,8.0,40.0,2015,1.0,4,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,1,44,,2,42,1,2.0,1,1,5,2,57,73,73,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1400.0,560.0,1.0,,2.0,,,13602.7755,3345.5854,4,1,0.0,0.0,0,0,48941,1,,,3.0,,,,3368.9483,7860.0,2540.0,-1,,,,,,,87184.0,2016,674,659,0,0,0,1,0,14.0,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
10710977669560,3,2.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,,7,3,59,1.0,2,43,4,,2,1,2,1,2,233,233,233,5,0,6,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,1.0,,,,12361.335,3198.9797,0,0,0.0,,0,0,61728,2,,,,,,,3143.7436,9370.0,3255.0,-1,,,,,,,88105.0,2015,662,659,0,0,0,0,0,,10.0,51.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,,7,3,60,1.0,2,43,4,,1,2,1,2,233,233,233,5,0,6,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1730.76,2.0,2.0,,,,17133.6608,4204.3522,0,0,0.0,,0,0,57773,2,,,,,,,4243.9644,8190.0,3255.0,-1,,,,,,,87193.0,2016,674,659,0,0,0,0,0,,10.0,41.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
114931070065601,3,2.0,1,4,2,301,3011,1,1,17,40420,0,1.0,1.0,,3,1,41,2.0,1,40,2,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1300.0,481.0,1.0,,2.0,,,24302.9925,5866.1784,0,0,0.0,0.0,0,0,28803,1,,,3.0,,,,5648.4657,9480.0,4610.0,-1,,,,,,,88161.0,2015,662,659,0,0,0,0,0,14.0,15.0,51.0,2015,1.0,1,8,2,301,3011,1,17,40420,0,1.0,1.0,,3,1,42,2.0,1,40,2,,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,2.0,,,,1.0,4.0,0.0,2,,,,,,,,2.0,,,25550.1232,5981.3879,0,0,,,0,0,67807,1,,,2.0,,,,6787.687,770.0,6440.0,-1,,,,,,,87230.0,2016,674,659,0,0,0,0,0,13.0,19.0,4.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
114931070065601,3,2.0,1,4,2,301,3011,1,1,17,40420,0,1.0,1.0,,3,3,42,1.0,2,40,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,32.0,,32.0,,,14.0,,,6.0,2.0,0.0,1,2.0,,1.0,1300.0,416.0,1.0,,2.0,,,18233.4351,4592.2423,0,0,0.0,0.0,0,0,28803,2,,,2.0,,,,4642.2808,9480.0,4610.0,-1,,,,,,,88162.0,2015,662,659,0,0,0,0,0,13.0,15.0,51.0,2015,1.0,1,8,2,301,3011,1,17,40420,0,1.0,1.0,,3,3,42,1.0,2,39,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,32.0,,32.0,,,15.0,,,6.0,2.0,0.0,1,2.0,,1.0,725.0,232.0,1.0,,2.0,,,16904.6091,4322.8339,0,0,1.0,1.0,0,42,67807,2,1.0,,,,,,4282.6902,9480.0,4610.0,-1,,,,,,,87231.0,2016,674,659,0,0,0,0,0,12.0,15.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
171328140007602,3,1.0,1,4,2,301,3011,1,1,17,37900,0,1.0,1.0,,3,1,51,2.0,2,46,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,1.0,2.0,2.0,13335.09,3361.3993,0,0,0.0,,0,0,17407,1,,,,,,,3342.7436,7860.0,2330.0,-1,,,,,,,88175.0,2015,662,659,0,0,0,0,0,18.0,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,37900,0,1.0,1.0,,3,1,52,2.0,2,46,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1480.76,1.0,,2.0,,,16355.716,4081.4696,0,0,0.0,,0,0,30958,1,,,,,,,4038.3676,7860.0,2330.0,-1,,,,,,,87267.0,2016,674,659,0,0,0,0,0,18.0,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
671807140404018,3,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,1,43,6.0,1,43,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1750.0,1.0,,2.0,,,22728.2298,5486.0672,3,4,0.0,,0,0,55288,1,,,,,,,5282.4617,7860.0,2320.0,-1,,,,,,,88268.0,2015,662,659,0,0,1,0,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,1,45,6.0,1,43,2,,1,1,1,2,57,57,57,1,0,0,1.0,3.0,,,,,3.0,,,3.0,1.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,18461.8115,4045.3184,10,4,,,0,0,63443,1,,,,,,,4239.7963,770.0,6230.0,-1,,,,,,,87357.0,2016,674,659,0,0,1,1,0,,19.0,4.0,2016,MIS4_to_MIS8,2015-2016,False,True,False,False,False,True,True,1
784030996101201,3,1.0,7,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,2,30,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,461.0,1.0,,2.0,,,15751.6437,3850.1678,0,0,1.0,,0,42,38423,1,,,,,,,3858.9586,8570.0,2340.0,-1,,,,,,,88310.0,2015,662,659,0,0,0,0,0,,8.0,44.0,2015,1.0,7,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,2,31,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,2.0,,,14682.4916,3687.8097,0,0,1.0,,0,42,57800,1,,,,,,,3628.2638,8570.0,2300.0,-1,,,,,,,87399.0,2016,674,659,0,0,0,0,0,,8.0,44.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
107280818076741,3,2.0,1,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,1,31,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,2.0,,,15492.5195,3927.7954,0,0,0.0,,0,0,38452,1,,,,,,,3940.4766,7860.0,2320.0,-1,,,,,,,88462.0,2015,662,659,0,0,0,0,0,,8.0,40.0,2015,2.0,1,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,1,31,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1115.38,1.0,,2.0,,,13630.381,3504.7698,1,1,0.0,,0,0,30900,1,,,,,,,3463.6175,7860.0,2320.0,-1,,,,,,,87579.0,2016,674,659,1,0,0,0,1,,8.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
210006281311897,3,1.0,1,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,1,56,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,7.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,711.53,1.0,,,,,12134.5205,3110.1449,0,0,0.0,,0,0,17435,1,1.0,,,,,,3086.06,9370.0,430.0,-1,,,,,,,88533.0,2015,662,659,0,0,0,0,0,12.0,1.0,51.0,2015,1.0,4,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,1,56,,2,39,1,,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,885.0,1.0,,,,,14475.3361,3604.1011,0,0,0.0,,0,0,19003,1,1.0,,,,,,3543.8914,9370.0,5860.0,-1,,,,,,,87661.0,2016,674,659,0,0,0,0,0,12.0,17.0,51.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
210006281311897,3,1.0,1,4,2,301,3011,1,1,17,16980,0,2.0,1.0,,7,4,18,,1,36,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,9.0,5.0,12.0,3.0,0.0,2,,,,,,,,1.0,1.0,1.0,18043.4562,3789.5219,0,0,,,0,0,17435,3,,,,,,,3761.8512,9370.0,5700.0,-1,,,,,1.0,3.0,88535.0,2015,662,659,0,0,0,0,0,10.0,17.0,51.0,2015,1.0,4,8,2,301,3011,1,17,16980,0,2.0,1.0,,7,4,18,,1,37,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,8.0,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,13649.5527,3420.7519,0,0,,,0,0,19003,3,,,,,,,3434.07,,,-1,,,,,1.0,,87662.0,2016,674,659,0,0,0,0,0,11.0,,,2016,MIS4_to_MIS8,2015-2016,False,False,False,True,False,True,True,1
10710079805243,3,1.0,1,4,2,301,3011,1,1,17,0,0,3.0,2.0,,0,3,61,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1300.0,455.0,2.0,2.0,,,,12756.8565,3229.0715,0,0,0.0,0.0,0,0,28701,2,2.0,5.0,,,,,3182.5173,7860.0,4020.0,-1,,,,,,,88877.0,2015,662,659,0,0,0,0,0,9.0,13.0,40.0,2015,1.0,1,8,2,301,3011,1,17,0,0,3.0,2.0,,0,3,62,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,30.0,,30.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,900.0,270.0,2.0,1.0,,,,13756.6728,3466.3701,0,0,1.0,1.0,0,0,30914,2,2.0,5.0,,,,,3407.493,7860.0,4020.0,-1,,,,,,,87955.0,2016,674,659,0,0,0,0,0,9.0,13.0,40.0,2016,MIS4_to_MIS8,2015-2016,True,False,False,False,False,False,False,1
