hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
743830714721001,6,1.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,4,20,,1,39,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,30.0,,30.0,,,15.0,,,6.0,3.0,0.0,1,2.0,,1.0,1200.0,360.0,2.0,2.0,2.0,,,15288.9855,3617.0616,0,0,0.0,0.0,0,0,42948,3,1.0,,,,,,3645.7267,8570.0,4250.0,-1,,,,,2.0,1.0,200297.0,2016,677,674,0,0,0,0,0,12.0,14.0,44.0,2016,1.0,1,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,4,21,,1,39,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,32.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1400.0,461.53,2.0,2.0,2.0,,,16041.0929,3878.4989,0,0,0.0,0.0,0,0,18193,3,1.0,,,,,,3888.0853,8570.0,9130.0,6260,,,,,2.0,1.0,199474.0,2017,689,674,0,0,0,0,0,12.0,22.0,44.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
802107380710956,6,1.0,1,4,2,501,5011,1,1,17,37900,0,2.0,1.0,,3,1,70,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,11008.5283,2761.7437,0,0,,,0,0,3811,1,,,,,,,2770.0927,9480.0,150.0,-1,,,,,,,200337.0,2016,677,674,0,0,0,0,0,,1.0,51.0,2016,1.0,1,8,2,501,5011,1,17,37900,0,2.0,1.0,,3,1,71,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12012.842,2994.083,0,0,,,0,0,31825,1,,,,,,,3041.6586,,,-1,,,,,,,199517.0,2017,689,674,0,0,0,0,0,,,,2017,MIS4_to_MIS8,2016-2017,False,False,False,True,True,True,True,1
802107380710956,6,1.0,1,4,2,501,5011,1,1,17,37900,0,2.0,1.0,,3,3,69,1.0,1,46,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,12267.9369,3040.8183,0,0,,,0,0,3811,2,,,,,,,3069.2309,7870.0,2200.0,-1,,,,,,,200338.0,2016,677,674,0,0,0,0,0,18.0,8.0,40.0,2016,1.0,1,8,2,501,5011,1,17,37900,0,2.0,1.0,,3,3,71,1.0,1,46,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11643.4119,2916.4826,0,0,,,0,0,31825,2,,,,,,,2964.0623,,,-1,,,,,,,199518.0,2017,689,674,0,0,0,0,0,18.0,,,2017,MIS4_to_MIS8,2016-2017,False,False,False,True,True,True,True,1
808133572710088,6,1.0,7,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,12,30,,1,42,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,24.0,,24.0,,,15.0,,,6.0,2.0,0.0,1,2.0,,1.0,1805.0,433.2,1.0,,2.0,,,13544.2837,3362.2622,0,0,0.0,0.0,0,0,3782,2,,,4.0,,,,3333.4032,670.0,20.0,-1,,,,,,,200348.0,2016,677,674,0,0,0,0,0,15.0,1.0,24.0,2016,1.0,7,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,12,31,,1,44,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,28.0,,22.0,,,23.0,,,7.0,3.0,0.0,1,1.0,,1.0,8300.0,2411.4,2.0,2.0,2.0,,,14266.191,3545.8959,0,0,1.0,1.0,0,42,31592,2,,,,,,,3552.6064,9370.0,9620.0,-1,,,,,,,199527.0,2017,689,674,0,0,0,0,0,,22.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,True,1
871261180305209,6,1.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,3,55,1.0,2,39,1,1.0,2,1,2,1,2,57,303,303,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1800.0,630.0,2.0,2.0,,,,10853.2663,2850.7637,0,0,1.0,1.0,0,42,20695,2,2.0,6.0,,,,,2704.8585,7860.0,2300.0,-1,,,,,,,200365.0,2016,677,674,0,0,0,0,0,10.0,8.0,40.0,2016,2.0,1,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,3,56,1.0,2,39,1,1.0,1,2,1,2,57,303,303,1,0,0,1.0,2.0,4.0,20.0,,,,,,,,10.0,3.0,0.0,1,2.0,2.0,2.0,,625.0,1.0,,,,,12625.4668,3111.6711,0,0,0.0,,0,0,53931,2,2.0,6.0,,,,,3080.8895,7860.0,2300.0,-1,,,,,,,199564.0,2017,689,674,0,0,0,0,0,10.0,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
107170218089726,6,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,3,61,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,11574.2754,2894.2298,0,0,,,0,0,44486,2,,,,,,,2912.4525,7860.0,2320.0,-1,,,,,,,200416.0,2016,677,674,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,3,62,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,0.0,,20.0,,,21.0,,,7.0,4.0,1.0,1,2.0,2.0,2.0,,43.0,2.0,2.0,,,,12454.4004,3034.4389,0,0,1.0,,0,41,14849,2,,,,,,,3007.5632,170.0,205.0,1650,,,,,,,199613.0,2017,689,674,0,0,0,0,0,,1.0,1.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
257402501470107,6,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,3,66,1.0,1,41,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,48.0,,,,,,2.0,2.0,0.0,1,1.0,1.0,1.0,2000.0,826.92,1.0,,,,,12551.1427,3054.785,0,0,0.0,0.0,0,0,17018,2,,,3.0,,,,2976.866,8270.0,3600.0,-1,,,,,,,200431.0,2016,677,674,0,0,0,0,0,14.0,11.0,42.0,2016,1.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,3,67,1.0,1,41,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,3400.0,900.0,1.0,,,,,14145.8416,3230.539,0,0,0.0,1.0,0,0,17970,2,,,3.0,,,,3153.2499,8270.0,3255.0,-1,,,,,,,199631.0,2017,689,674,0,0,0,0,0,14.0,10.0,42.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
510003441900247,6,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,1,33,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1384.61,2.0,2.0,2.0,,,13901.7736,3451.0063,3,2,0.0,,0,0,33732,1,,,,,,,3421.3855,9570.0,1640.0,6050,,,,,,,200448.0,2016,677,674,0,0,1,0,0,,5.0,51.0,2016,1.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,1,34,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,80.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1538.46,2.0,2.0,2.0,,,14218.4739,3534.0357,3,2,0.0,,0,0,42053,1,,,,,,,3540.7238,9570.0,430.0,205,,,,,,,199650.0,2017,689,674,0,0,1,0,0,,1.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
510003441900247,6,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,3,32,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,14.0,40.0,,,,,,,,5.0,2.0,0.0,1,2.0,2.0,2.0,,673.07,1.0,,2.0,,,13784.5296,3422.0015,3,2,0.0,,0,0,33732,2,,,,,,,3418.1311,7870.0,2300.0,-1,,,,,,,200449.0,2016,677,674,0,0,1,0,0,,8.0,40.0,2016,1.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,3,33,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,769.23,1.0,,2.0,,,13072.2637,3273.4238,3,2,0.0,,0,0,42053,2,,,,,,,3205.1583,7860.0,2310.0,-1,,,,,,,199651.0,2017,689,674,0,0,1,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
722050754741001,6,1.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,1,66,2.0,2,39,1,,1,1,1,1,2,57,139,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,11543.243,2895.8892,0,0,,,0,0,51701,1,1.0,,,,,,2904.6437,8290.0,3600.0,-1,,,,,,,200459.0,2016,677,674,0,0,0,0,0,12.0,11.0,42.0,2016,2.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,1,67,2.0,2,39,1,,1,1,1,2,57,139,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12096.4348,3014.9177,0,0,,,0,0,17971,1,1.0,,,,,,3062.8243,,,-1,,,,,,,199664.0,2017,689,674,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,2016-2017,False,False,False,True,True,True,True,1
10710379244418,6,1.0,6,4,2,501,5011,1,1,17,0,0,,1.0,,0,2,37,,1,45,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,4.0,,4.0,,,15.0,,,6.0,3.0,0.0,1,2.0,2.0,2.0,,562.5,2.0,2.0,2.0,,,13377.745,3315.9361,0,0,0.0,,0,0,3818,1,,,,,,,3312.9869,7860.0,2310.0,-1,,,,,,,200487.0,2016,677,674,0,0,0,0,0,18.0,8.0,40.0,2016,1.0,6,8,2,501,5011,1,17,0,0,,1.0,,0,2,38,,1,45,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,600.0,2.0,2.0,2.0,,,13370.3027,3385.4852,0,0,0.0,,0,0,31854,1,,,,,,,3353.8959,7270.0,2100.0,-1,,,,,,,199691.0,2017,689,674,0,0,0,0,0,18.0,7.0,36.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
43057437101341,6,1.0,1,4,2,501,5011,1,1,17,44100,0,,1.0,,2,3,49,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,38.0,,,,,,,,5.0,2.0,0.0,1,2.0,2.0,2.0,,1387.38,1.0,,2.0,,,12009.4696,3047.683,3,1,0.0,,0,0,33986,2,,,,,,,3028.0361,9380.0,800.0,-1,,,,,,,200491.0,2016,677,674,0,0,1,0,0,,2.0,51.0,2016,1.0,1,8,2,501,5011,1,17,44100,0,,1.0,,2,3,49,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,2.0,,,12803.6485,3183.2181,3,1,0.0,,0,0,18336,2,,,,,,,3143.3881,9380.0,800.0,-1,,,,,,,199696.0,2017,689,674,0,0,1,0,0,,2.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
167561070047129,6,1.0,7,4,2,501,5011,1,1,17,16580,0,,1.0,,2,2,47,,2,40,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2836.0,1077.68,2.0,2.0,2.0,,,12224.4029,3224.6265,0,0,0.0,0.0,0,0,3760,1,,,3.0,,,,3231.3028,6770.0,5320.0,-1,,,,,,,200529.0,2016,677,674,0,0,0,0,0,14.0,17.0,31.0,2016,1.0,7,8,2,501,5011,1,17,16580,0,,1.0,,2,2,48,,2,40,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,2.0,2.0,2.0,,,10753.9798,2802.272,0,0,0.0,,0,0,18003,1,,,3.0,,,,2721.5943,6770.0,5320.0,-1,,,,,,,199734.0,2017,689,674,0,0,0,0,0,14.0,17.0,31.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
171476009610752,6,1.0,6,4,2,501,5011,1,1,17,16580,0,,1.0,,2,2,29,,1,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1500.0,487.17,1.0,,1.0,1.0,2.0,14561.596,3589.6334,0,0,0.0,0.0,0,0,31641,1,,,,,,,3583.7753,7870.0,2200.0,-1,,,,,,,200531.0,2016,677,674,0,0,0,0,0,,8.0,40.0,2016,1.0,6,8,2,501,5011,1,17,16580,0,,1.0,,2,2,30,,1,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,423.07,2.0,2.0,2.0,,,14271.4882,3547.2125,0,0,0.0,,0,0,18002,1,,,,,,,3553.9256,7870.0,2200.0,-1,,,,,,,199737.0,2017,689,674,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
417792601570106,6,1.0,7,4,2,501,5011,1,1,17,16580,0,,1.0,,2,2,37,,2,46,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1550.0,620.0,2.0,2.0,2.0,,,12887.8329,3190.0029,0,0,0.0,0.0,0,0,55488,1,,,,,,,3193.4305,7870.0,1610.0,1610,,,,,,,200546.0,2016,677,674,0,0,0,0,0,18.0,5.0,40.0,2016,1.0,7,8,2,501,5011,1,17,16580,0,,1.0,,2,2,38,,2,46,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1673.0,2.0,2.0,2.0,,,12267.3911,3115.0701,0,0,1.0,,0,0,18004,1,,,,,,,3081.0468,7870.0,1610.0,-1,,,,,,,199759.0,2017,689,674,0,0,0,0,0,18.0,5.0,40.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
791874003810750,6,1.0,7,4,2,501,5011,1,1,17,19340,0,,1.0,,3,2,63,,2,40,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,1700.0,680.0,2.0,2.0,,,,11348.0078,2846.8959,0,0,1.0,1.0,0,0,59538,1,,,2.0,,,,2827.2972,9590.0,5700.0,-1,,,,,,,200585.0,2016,677,674,0,0,0,0,0,13.0,17.0,51.0,2016,1.0,7,8,2,501,5011,1,17,19340,0,,1.0,,3,2,64,,2,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,2000.0,2.0,2.0,,,,12033.7983,2931.9617,0,0,1.0,,0,42,62663,1,,,2.0,,,,2905.9937,9590.0,5700.0,-1,,,,,,,199791.0,2017,689,674,0,0,0,0,0,13.0,17.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
8106859710661,7,1.0,7,4,2,501,5011,1,1,17,16980,0,1.0,1.0,3.0,7,2,55,,2,39,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,4.0,2.0,11.0,2.0,0.0,2,,,,,,,,,,,9570.3597,3425.0955,0,0,,,0,0,37517,1,1.0,,,,,,3433.5088,9480.0,4600.0,-1,,,,,,,236710.0,2016,678,675,0,0,0,0,0,12.0,15.0,51.0,2016,1.0,7,8,2,501,5011,1,17,16980,0,1.0,1.0,3.0,7,2,57,,2,39,2,,0,0,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14186.0267,3618.1971,0,0,,,0,0,21572,1,1.0,,,,,,3714.5035,,,-1,,,,,,,236333.0,2017,690,675,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,2016-2017,False,False,False,True,False,True,True,1
531673085410438,7,2.0,7,4,2,501,5011,1,1,17,16980,0,1.0,1.0,1.0,7,2,36,,2,39,2,,1,0,0,6,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,14.0,,,6.0,2.0,0.0,1,2.0,,1.0,1100.0,220.0,2.0,2.0,2.0,,,17987.9423,4698.4525,0,0,0.0,0.0,0,0,53625,1,1.0,,,,,,4642.8464,8370.0,3600.0,-1,,,,,,,236903.0,2016,678,675,0,0,0,0,0,12.0,11.0,43.0,2016,1.0,7,8,2,501,5011,1,17,16980,0,1.0,1.0,1.0,7,2,36,,2,39,2,,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1250.0,500.0,2.0,2.0,2.0,,,14258.8133,3504.1053,0,0,0.0,0.0,0,0,21297,1,1.0,,,,,,3409.2297,6390.0,9130.0,-1,,,,,,,236506.0,2017,690,675,0,0,0,0,0,12.0,22.0,23.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
837887701858108,7,1.0,1,4,2,501,5011,1,1,17,16980,0,1.0,1.0,1.0,7,1,41,2.0,1,41,1,7.0,1,1,1,1,2,57,370,370,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1440.0,2.0,2.0,2.0,,,14453.6489,3560.7865,0,0,1.0,,0,0,9133,1,,,3.0,,,,3586.1183,8190.0,3320.0,-1,,,,,,,236986.0,2016,678,675,0,0,0,0,0,14.0,10.0,41.0,2016,1.0,1,8,2,501,5011,1,17,16980,0,1.0,1.0,1.0,7,1,42,2.0,1,41,1,7.0,1,1,1,2,57,370,370,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1500.0,600.0,1.0,,2.0,,,17847.5697,4458.9522,0,0,1.0,1.0,0,0,21289,1,,,3.0,,,,4467.1234,8190.0,3060.0,-1,,,,,,,236568.0,2017,690,675,0,0,0,0,0,14.0,10.0,41.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
113020315022717,7,1.0,7,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,2,44,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,24.0,,24.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,12368.7969,3142.4964,0,0,0.0,,0,0,46824,1,,,,,,,3115.1744,7860.0,2330.0,-1,,,,,,,237136.0,2016,678,675,0,0,0,0,0,,8.0,40.0,2016,1.0,7,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,2,45,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,25.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,1961.53,1.0,,2.0,,,12553.6181,3192.5873,0,0,0.0,,0,0,7448,1,,,,,,,3151.2561,7860.0,2330.0,-1,,,,,,,236715.0,2017,690,675,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
210101251702337,7,1.0,4,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,44,,2,39,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,759.61,2.0,2.0,2.0,,,12368.7969,3142.4964,4,1,0.0,,0,0,64589,1,1.0,,,,,,3115.1744,9470.0,5700.0,4110,,,,,,,237229.0,2016,678,675,0,0,0,1,0,12.0,17.0,51.0,2016,1.0,4,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,1,45,,2,39,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,2.0,,,12553.6181,3192.5873,4,1,0.0,,0,0,34363,1,1.0,,,,,,3151.2561,9470.0,5700.0,4110,,,,,,,236792.0,2017,690,675,0,0,0,1,0,12.0,17.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,True,1
281279008110629,7,2.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,31,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2115.38,1.0,,2.0,,,12254.7728,3086.7415,1,1,0.0,,0,0,37511,1,,,3.0,,,,3056.8527,9470.0,3710.0,-1,,,,,,,237243.0,2016,678,675,1,0,0,0,1,14.0,12.0,51.0,2016,1.0,1,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,1,32,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,62.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,2115.38,1.0,,2.0,,,13996.8264,3529.5625,1,1,0.0,,0,0,21562,1,,,2.0,,,,3509.5053,9470.0,3710.0,-1,,,,,,,236813.0,2017,690,675,1,0,0,0,1,13.0,12.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
410000031571677,7,2.0,1,4,2,501,5011,1,1,17,16980,97,2.0,1.0,,7,4,19,,1,40,1,,4,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,10.0,28.0,,,10.0,,,4.0,3.0,0.0,1,2.0,,1.0,950.0,266.0,2.0,2.0,2.0,,,11890.6119,2850.4283,0,0,0.0,0.0,0,0,60713,4,,,2.0,,,,2851.5669,8590.0,4430.0,-1,,,,,1.0,1.0,237297.0,2016,678,675,0,0,0,0,0,13.0,15.0,44.0,2016,1.0,1,8,2,501,5011,1,17,16980,97,2.0,1.0,,7,4,20,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,14.0,,,6.0,4.0,0.0,1,2.0,2.0,2.0,,100.0,2.0,2.0,2.0,,,14140.4799,3512.8575,0,0,1.0,,0,0,51594,4,,,3.0,,,,3462.2771,8590.0,9620.0,-1,,,,,1.0,1.0,236865.0,2017,690,675,0,0,0,0,0,14.0,22.0,44.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
987489701680107,7,2.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,41,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,13.0,12.0,,,13.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1807.69,2.0,2.0,2.0,,,10962.6108,2727.2588,3,1,0.0,,0,0,23746,1,,,,,,,2719.9511,9370.0,1410.0,-1,,,,,,,237506.0,2016,678,675,0,0,1,0,0,,4.0,51.0,2016,2.0,1,8,2,501,5011,1,17,16980,0,2.0,1.0,,7,1,42,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,42.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1846.15,2.0,2.0,2.0,,,13596.4646,3411.9311,3,1,0.0,,0,0,7442,1,,,,,,,3403.1012,9370.0,5030.0,-1,,,,,,,237083.0,2017,690,675,0,0,1,0,0,,17.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
971259110306000,7,2.0,1,4,2,501,5011,1,1,17,0,0,3.0,2.0,,0,3,57,1.0,2,41,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,12721.9323,3102.1587,0,0,,,0,0,5288,2,,,2.0,,,,3136.6987,7870.0,5940.0,-1,,,,,,,237595.0,2016,678,675,0,0,0,0,0,13.0,17.0,40.0,2016,2.0,1,8,2,501,5011,1,17,0,0,3.0,2.0,,0,3,58,1.0,2,41,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13616.9912,3240.8529,0,0,,,0,0,42981,2,,,3.0,,,,3309.5291,,,-1,,,,,,,237174.0,2017,690,675,0,0,0,0,0,14.0,,,2017,MIS4_to_MIS8,2016-2017,False,False,False,True,True,True,True,1
