hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ00_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
799270486510911,7,1.0,6,4,2,8600,86001,1,1,33,17,28100,91,,1.0,,2,2,52,,1,39,1,,1,0,0,7,2,57,102,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,1000.0,400.0,1.0,,,,,12094.4211,2984.5314,,,1.0,1.0,0,0,8118,1,1.0,,,,,,2990.249,6370.0,5560.0,-1,,,,,,,240689.0,2009,594,591,,,,,,12.0,17.0,23.0,2009,1.0,6,8,2,8600,86001,1,33,17,28100,91,,1.0,,2,2,53,,1,39,1,,0,0,7,2,57,102,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,2500.0,1000.0,1.0,,,,,12167.8799,3083.018,0,0,0.0,0.0,0,0,34891,1,1.0,,,,,,3064.291,6370.0,5560.0,-1,,,,,,,242134.0,2010,606,591,0,0,0,0,0,12.0,17.0,23.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
799310418210911,7,1.0,3,4,2,8600,86001,1,1,33,17,16580,0,,1.0,,2,1,48,,1,39,2,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,25.0,,,4.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1134.61,2.0,2.0,,,,11863.637,2875.5402,0.0,0.0,0.0,,0,0,35285,1,1.0,,,,,,2884.9145,7870.0,4210.0,-1,3.0,,,,,,240693.0,2009,594,591,0.0,0.0,0.0,0.0,0.0,12.0,14.0,40.0,2009,1.0,3,8,2,8600,86001,1,33,17,16580,0,,1.0,,2,1,49,,1,39,2,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,3000.0,1200.0,2.0,2.0,,,,10443.1715,2850.5914,0,0,0.0,0.0,0,0,21694,1,1.0,,,,,,2824.3574,7870.0,7000.0,-1,3.0,,,,,,242135.0,2010,606,591,0,0,0,0,0,12.0,20.0,40.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
917139110829104,7,1.0,4,4,2,8600,86001,1,1,33,17,16580,0,,1.0,,2,1,48,,2,44,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,2.0,4.0,50.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,857.69,1.0,,,,,13322.1741,3306.5568,10.0,2.0,0.0,,0,0,45415,1,,,,,,2.0,3335.6003,7860.0,2330.0,-1,,,,,,,240716.0,2009,594,591,0.0,0.0,1.0,1.0,0.0,18.0,8.0,40.0,2009,1.0,4,8,2,8600,86001,1,33,17,16580,0,,1.0,,2,1,49,,2,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,2.0,4.0,60.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,826.92,1.0,,,,,12230.4468,3079.1514,4,2,0.0,,0,0,34648,1,,,,,,2.0,3063.3179,7860.0,2330.0,-1,,,,,,,242154.0,2010,606,591,0,0,0,1,0,18.0,8.0,40.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
79051270936697,8,2.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,57,1.0,2,40,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,923.07,1.0,,,,,8953.1667,2176.2908,0.0,0.0,0.0,,0,0,55949,2,,,2.0,,,,2210.0364,9470.0,5810.0,-1,,,,,,,277866.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,13.0,17.0,51.0,2009,2.0,1,8,2,8600,86001,1,33,17,16980,0,1.0,1.0,1.0,7,3,58,1.0,2,43,2,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,461.53,1.0,,,,,9383.3041,2237.0427,0,0,0.0,,0,0,19409,2,,,,2.0,,,2214.4201,9470.0,5860.0,-1,,,,,,,278953.0,2010,607,592,0,0,0,0,0,16.0,17.0,51.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,True,1
85461270908493,8,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,40,2.0,1,44,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,48.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1476.92,1.0,,,,,11481.523,2958.9,2.0,1.0,0.0,,0,0,34906,1,,,,,,3.0,2907.0621,9470.0,3820.0,-1,,,,,,,277867.0,2009,595,592,0.0,1.0,0.0,0.0,1.0,18.0,12.0,51.0,2009,1.0,1,8,2,8600,86001,1,33,17,16980,0,1.0,1.0,1.0,7,1,41,2.0,1,44,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,,,,9741.7416,2411.8878,6,2,0.0,,0,0,7036,1,,,,,,2.0,2420.4847,9470.0,3820.0,-1,,,,,,,278954.0,2010,607,592,1,0,1,0,1,18.0,12.0,51.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
210709906593391,8,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,,7,1,77,2.0,2,39,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,11.0,,,,1.0,3.0,0.0,2,,,,,,,,,,,9004.8873,2298.6797,0.0,0.0,,,0,0,22540,1,1.0,,,,,,2249.8696,7860.0,4600.0,-1,,,,,,,277935.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,12.0,15.0,40.0,2009,2.0,1,8,2,8600,86001,1,33,17,16980,0,1.0,1.0,,7,1,78,2.0,2,39,2,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,,,,9590.9605,2486.0009,0,0,,,0,0,49961,1,1.0,,,,,,2514.1273,7860.0,4600.0,-1,,,,,,,279009.0,2010,607,592,0,0,0,0,0,12.0,15.0,40.0,2010,MIS4_to_MIS8,2009-2010,False,True,False,False,True,True,True,1
571486032809498,8,3.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,48,1.0,2,39,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,1400.0,560.0,1.0,,,,,9287.0462,2409.1006,4.0,1.0,1.0,1.0,42,0,34905,2,1.0,,,,,,2446.4562,7860.0,4130.0,-1,,,,,,,278020.0,2009,595,592,0.0,0.0,0.0,1.0,0.0,12.0,13.0,40.0,2009,1.0,1,8,2,8600,86001,1,33,17,16980,0,1.0,1.0,1.0,7,3,49,1.0,2,39,2,,1,2,1,2,57,57,57,1,0,0,1.0,2.0,4.0,35.0,,,,,,,,5.0,3.0,0.0,1,2.0,1.0,1.0,1400.0,388.88,2.0,1.0,,,,9503.4627,2434.1796,4,1,0.0,0.0,0,0,60981,2,1.0,,,,,,2409.5634,7860.0,4010.0,-1,,,,,,,279095.0,2010,607,592,0,0,0,1,0,12.0,13.0,40.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
628193379700925,8,2.0,1,4,2,8600,86001,1,1,33,17,40420,0,1.0,1.0,,3,4,20,,1,40,1,,4,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,46.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,2100.0,300.0,2.0,2.0,1.0,1.0,2.0,13766.0503,3246.0624,,,1.0,1.0,0,0,35193,4,,,3.0,,,,3317.0422,8570.0,3950.0,2720,,,,,2.0,1.0,278056.0,2009,595,592,,,,,,14.0,12.0,44.0,2009,4.0,1,8,2,8600,86001,1,33,17,40420,0,1.0,1.0,,3,4,21,,1,40,1,,1,3,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,2.0,,,12941.4312,3200.669,0,0,1.0,1.0,0,42,64974,4,,,4.0,,,,3213.3767,4770.0,5240.0,-1,,,,,2.0,1.0,279127.0,2010,607,592,0,0,0,0,0,15.0,17.0,22.0,2010,MIS4_to_MIS8,2009-2010,False,True,False,False,False,True,True,1
671807042904098,8,1.0,7,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,2,56,,2,44,1,,1,0,0,7,2,57,139,57,1,0,0,1.0,1.0,,45.0,,52.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1442.3,2.0,2.0,,,,12375.2955,3104.9855,,,0.0,,0,42,22325,1,,,,,,3.0,3104.3756,9370.0,2820.0,-1,,,,,,,278066.0,2009,595,592,,,,,,18.0,9.0,51.0,2009,1.0,7,8,2,8600,86001,1,33,17,16980,0,1.0,1.0,1.0,7,2,57,,2,44,1,,0,0,7,2,57,139,57,1,0,0,1.0,1.0,,38.0,,36.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1519.23,1.0,,,,,12732.9876,3171.2706,0,0,0.0,,0,0,16418,1,,,,,,2.0,3198.9441,9480.0,60.0,-1,,,,,,,279141.0,2010,607,592,0,0,0,0,0,18.0,1.0,51.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
769030996100921,8,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,65,2.0,1,39,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,1.0,0.0,1,2.0,1.0,1.0,2800.0,1076.92,2.0,2.0,,,,7642.1228,1930.9308,0.0,0.0,0.0,0.0,0,0,63257,1,1.0,,,,,,1946.754,6370.0,7010.0,-1,5.0,4.0,,,,,278099.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,12.0,20.0,23.0,2009,1.0,1,8,2,8600,86001,1,33,17,16980,0,1.0,1.0,1.0,7,1,66,2.0,1,43,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,,,,10200.5512,2434.3044,0,0,0.0,,0,0,49863,1,,,,2.0,,,2433.517,6370.0,5550.0,-1,5.0,4.0,,,,,279178.0,2010,607,592,0,0,0,0,0,16.0,17.0,23.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
769030996100921,8,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,63,1.0,2,44,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,2.0,2.0,,,,7036.3624,2176.2908,0.0,0.0,0.0,,0,0,63257,2,,,,,,2.0,2210.0364,8370.0,2010.0,-1,,,,,,,278100.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,18.0,6.0,43.0,2009,1.0,1,8,2,8600,86001,1,33,17,16980,0,1.0,1.0,1.0,7,3,64,1.0,2,44,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,730.76,2.0,2.0,,,,9662.5203,2237.0427,0,0,0.0,,0,0,49863,2,,,,,,3.0,2214.4201,8370.0,5860.0,-1,,,,,,,279179.0,2010,607,592,0,0,0,0,0,18.0,17.0,43.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
960017609129390,8,2.0,1,4,2,8600,86001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,60,2.0,2,40,2,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,923.0,2.0,2.0,,,,7036.3624,2176.2908,0.0,0.0,1.0,,0,42,52376,1,,,3.0,,,,2210.0364,9470.0,5810.0,-1,,,,,,,278176.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,14.0,17.0,51.0,2009,1.0,1,8,2,8600,86001,1,33,17,16980,0,1.0,1.0,1.0,7,1,61,2.0,2,40,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2135.0,673.0,1.0,,,,,9662.5203,2237.0427,0,0,1.0,1.0,0,0,42705,1,,,3.0,,,,2214.4201,9470.0,5260.0,-1,,,,,,,279263.0,2010,607,592,0,0,0,0,0,14.0,17.0,51.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
2111270980698,8,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,3,33,1.0,1,44,1,,2,1,2,1,2,301,57,57,3,0,6,2.0,1.0,,40.0,,56.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,2880.0,1442.3,1.0,,,,,12245.8671,2993.5025,2.0,1.0,0.0,1.0,0,0,35064,2,,,,,,2.0,3020.3053,9470.0,3740.0,2340,,,,,,,278188.0,2009,595,592,0.0,1.0,0.0,0.0,1.0,18.0,12.0,51.0,2009,1.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,3,34,1.0,1,44,1,,1,2,1,2,301,57,57,3,0,6,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1442.3,1.0,,,,,11972.4559,2945.9799,2,1,0.0,,0,0,19593,2,,,,,,2.0,2948.5322,9470.0,3740.0,2340,,,,,,,279271.0,2010,607,592,0,1,0,0,1,18.0,12.0,51.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
37471270982198,8,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,1,26,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,44.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.53,1.0,,,,,12607.7559,3095.2535,0.0,0.0,0.0,,0,0,22489,1,,,,1.0,2.0,,3109.5611,7860.0,2320.0,-1,,,,,,,278227.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,17.0,8.0,40.0,2009,1.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,1,27,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,65.0,4.0,20.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,,,,12301.2953,3028.361,0,0,0.0,,0,0,49945,1,,,,1.0,2.0,,3029.5175,7860.0,2720.0,-1,,,,,,,279306.0,2010,607,592,0,0,0,0,0,17.0,9.0,40.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
37471270982198,8,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,3,25,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,4.0,20.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,1.0,,,,,11891.0693,2908.2509,0.0,0.0,0.0,,0,0,22489,2,,,,1.0,2.0,,2983.4645,7860.0,2320.0,4040,,,,,,,278228.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,17.0,8.0,40.0,2009,1.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,3,26,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,65.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,,,,12364.441,3122.2034,0,0,0.0,,0,0,49945,2,,,,1.0,2.0,,3122.7665,7860.0,2320.0,-1,,,,,,,279307.0,2010,607,592,0,0,0,0,0,17.0,8.0,40.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
97661270984696,8,1.0,1,4,2,8600,86001,1,1,33,17,37900,0,2.0,1.0,,3,1,22,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,45.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2100.0,840.0,1.0,,2.0,,,13889.2758,3275.1192,0.0,0.0,0.0,0.0,0,0,56011,1,,,3.0,,,,3346.7344,9470.0,3800.0,-1,1.0,,,,,,278277.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,14.0,12.0,51.0,2009,1.0,1,8,2,8600,86001,1,33,17,37900,0,2.0,1.0,,3,1,23,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,884.61,1.0,,2.0,,,12956.191,3204.3194,0,0,0.0,,0,0,19708,1,,,2.0,,,,3217.0416,9470.0,3800.0,4720,1.0,,,,,,279359.0,2010,607,592,0,0,0,0,0,13.0,12.0,51.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
167460220460102,8,1.0,1,4,2,8600,86001,1,1,33,17,37900,179,2.0,1.0,,3,4,19,,1,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,8.0,,8.0,,,20.0,,,7.0,3.0,0.0,1,2.0,,1.0,1000.0,80.0,2.0,2.0,1.0,1.0,2.0,9333.5931,2547.3089,,,1.0,1.0,0,0,35166,3,,,1.0,,,,2556.4008,8590.0,2720.0,-1,,,,,1.0,2.0,278318.0,2009,595,592,,,,,,12.0,9.0,44.0,2009,1.0,1,8,2,8600,86001,1,33,17,37900,179,2.0,1.0,,3,4,20,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,20.0,,,20.0,,,7.0,5.0,0.0,1,2.0,2.0,2.0,,100.0,2.0,2.0,1.0,1.0,2.0,12956.191,3204.3194,0,0,0.0,,0,0,19756,3,,,3.0,,,,3217.0416,8590.0,2720.0,-1,,,,,1.0,2.0,279394.0,2010,607,592,0,0,0,0,0,14.0,9.0,44.0,2010,MIS4_to_MIS8,2009-2010,False,True,False,False,False,True,True,1
170873098712249,8,1.0,3,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,4,22,,1,43,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,800.0,320.0,2.0,2.0,2.0,,,13942.959,3287.7778,,,0.0,0.0,0,0,8654,2,,,,2.0,,,3359.6698,7860.0,4220.0,-1,,,,,,1.0,278320.0,2009,595,592,,,,,,16.0,14.0,40.0,2009,1.0,3,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,4,23,,1,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,45.0,4.0,27.0,,,4.0,,,4.0,4.0,0.0,1,2.0,2.0,2.0,,634.61,2.0,2.0,2.0,,,13139.0103,3249.5342,0,0,0.0,,0,0,32396,2,,,,2.0,,,3262.4359,3890.0,1530.0,-1,,,,,,1.0,279396.0,2010,607,592,0,0,0,0,0,16.0,4.0,12.0,2010,MIS4_to_MIS8,2009-2010,False,True,False,False,False,True,True,1
193772404073727,8,4.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,4,20,,2,40,4,,4,1,3,7,2,57,217,217,1,0,0,1.0,1.0,,25.0,,25.0,,,20.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,850.0,250.0,2.0,2.0,1.0,1.0,2.0,12107.3268,2832.184,,,0.0,0.0,0,0,44888,4,,,3.0,,,,2952.7588,8570.0,2720.0,-1,,,,,2.0,1.0,278336.0,2009,595,592,,,,,,14.0,9.0,44.0,2009,1.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,4,21,,2,40,4,,1,3,7,2,57,217,217,1,0,0,1.0,7.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,1.0,1.0,2.0,13077.5737,3140.9993,0,0,,,0,0,7030,4,,,4.0,,,,3203.74,8190.0,3500.0,-1,,,,,2.0,1.0,279415.0,2010,607,592,0,0,0,0,0,15.0,10.0,41.0,2010,MIS4_to_MIS8,2009-2010,False,True,False,False,False,True,True,1
193772404073727,8,4.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,4,22,,2,42,4,,3,1,3,7,2,57,217,217,1,0,0,2.0,1.0,,25.0,,25.0,,,20.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,850.0,250.0,2.0,2.0,1.0,1.0,2.0,12107.3268,2832.184,,,0.0,0.0,0,0,44888,3,,,3.0,,,,2952.7588,8570.0,2720.0,-1,,,,,2.0,1.0,278337.0,2009,595,592,,,,,,14.0,9.0,44.0,2009,1.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,4,23,,2,43,4,,1,3,7,2,57,217,217,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1500.0,240.0,2.0,2.0,2.0,,,12528.4454,3140.9993,0,0,0.0,0.0,0,0,7030,3,,,,2.0,,,3158.9522,4380.0,620.0,-1,,,,,2.0,1.0,279416.0,2010,607,592,0,0,0,0,0,16.0,2.0,21.0,2010,MIS4_to_MIS8,2009-2010,False,True,False,False,False,True,True,1
199922808012769,8,1.0,7,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,2,51,,2,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,25.0,1.0,12.0,,,1.0,,,3.0,3.0,0.0,1,2.0,,1.0,1300.0,325.0,2.0,2.0,,,,11081.2106,2737.7616,,,0.0,0.0,0,0,45072,1,1.0,,,,,,2762.8037,7860.0,9120.0,4720,,,,,,,278377.0,2009,595,592,,,,,,12.0,22.0,40.0,2009,1.0,7,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,2,51,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,20.0,,14.0,,,14.0,,,6.0,3.0,0.0,1,2.0,1.0,1.0,1640.0,200.0,1.0,,,,,11436.5282,2838.7438,0,0,0.0,1.0,0,0,40859,1,1.0,,,,,,2823.8041,7860.0,9120.0,4720,,,,,,,279470.0,2010,607,592,0,0,0,0,0,12.0,22.0,40.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
202906281991897,8,2.0,3,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,6,56,3.0,2,39,1,,2,2,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,20.0,,,,,,,,10.0,3.0,0.0,1,2.0,,1.0,750.0,150.0,2.0,2.0,,,,11729.8918,2943.0525,0.0,0.0,1.0,1.0,0,42,35173,2,1.0,,,,,,2942.4744,7860.0,9120.0,-1,,,,,,,278380.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,12.0,22.0,40.0,2009,2.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,1,57,3.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,20.0,,,14.0,,,6.0,3.0,0.0,1,2.0,2.0,1.0,1100.0,220.0,2.0,2.0,,,,12391.8445,3086.3057,0,0,1.0,1.0,0,42,50019,2,1.0,,,,,,3113.2378,7860.0,9120.0,-1,,,,,,,279472.0,2010,607,592,0,0,0,0,0,12.0,22.0,40.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,False,1
210709703091946,8,1.0,1,4,2,8600,86001,1,1,33,17,16980,0,2.0,1.0,,7,3,59,1.0,2,42,1,2.0,2,1,2,1,2,73,73,73,2,0,2,2.0,2.0,4.0,40.0,,,,,,,,5.0,2.0,0.0,1,2.0,2.0,2.0,,769.23,1.0,,,,,10525.0048,2627.1645,0.0,0.0,0.0,,0,0,66391,2,,,3.0,,,,2640.2253,7860.0,2540.0,-1,,,,,,,278388.0,2009,595,592,0.0,0.0,0.0,0.0,0.0,14.0,8.0,40.0,2009,2.0,1,8,2,8600,86001,1,33,17,16980,0,2.0,1.0,,7,3,60,1.0,2,40,1,2.0,1,2,1,2,73,73,73,2,0,2,1.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,9875.5217,2566.1292,0,0,0.0,,0,0,49854,2,,,2.0,,,,2557.6441,7860.0,2540.0,-1,,,,,,,279475.0,2010,607,592,0,0,0,0,0,13.0,8.0,40.0,2010,MIS4_to_MIS8,2009-2010,True,False,False,False,False,False,True,1
