hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
807408104210926,12,1.0,1,4,2,601,6011,1,1,42,0,107,3.0,2.0,,0,1,62,2.0,1,38,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,99.0,,,,,,2.0,6.0,0.0,2,,,,,,,,,,,13484.5163,3441.2926,0,0,,,0,0,31279,1,,,,,,,3447.6355,770.0,220.0,-1,,,,,,,444618.0,2016,683,680,0,0,0,0,0,12.0,1.0,4.0,2016,1.0,1,8,2,601,6011,1,0,107,3.0,2.0,,0,1,62,2.0,1,38,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,47.0,,,,,,2.0,6.0,0.0,2,,,,,,,,,,,15852.1426,3780.8043,0,0,,,0,0,33118,1,,,,,,,3722.6187,770.0,6230.0,-1,,,,,,,437286.0,2017,695,680,0,0,0,0,0,12.0,19.0,4.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
807408104210926,12,1.0,1,4,2,601,6011,1,1,42,0,107,3.0,2.0,,0,3,54,1.0,2,38,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12590.3353,3215.3178,0,0,,,0,0,31279,2,,,,,,,3155.516,,,-1,,,,,,,444619.0,2016,683,680,0,0,0,0,0,12.0,,,2016,1.0,1,8,2,601,6011,1,0,107,3.0,2.0,,0,3,55,1.0,2,38,1,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,15011.5028,3718.2499,0,0,,,0,0,33118,2,,,,,,,3752.7416,,,-1,,,,,,,437287.0,2017,695,680,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
1326001140035,12,1.0,1,4,2,601,6011,1,1,42,39740,11,,1.0,,3,1,29,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1537.0,614.8,2.0,2.0,2.0,,,14477.322,3625.8985,8,2,0.0,0.0,0,0,9143,1,1.0,,,,,,3621.584,6170.0,700.0,-1,,,,,,,444625.0,2016,683,680,0,1,1,0,1,12.0,2.0,23.0,2016,1.0,4,8,2,601,6011,1,39740,11,,1.0,,3,1,30,,2,40,1,,1,1,6,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1624.0,649.6,2.0,2.0,2.0,,,13207.8098,3396.9465,11,3,0.0,0.0,0,0,2687,1,,,1.0,,,,3375.6065,7390.0,700.0,-1,,,,,,,437295.0,2017,695,680,1,1,1,0,1,12.0,2.0,36.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
24751190301503,12,2.0,6,4,2,601,6011,1,1,42,27780,21,,1.0,,2,2,50,,1,39,1,,2,0,0,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,15095.3678,3536.0241,0,0,,,0,0,9194,2,1.0,,,,,,3641.1353,,,-1,,,,,,,444634.0,2016,683,680,0,0,0,0,0,12.0,,,2016,2.0,6,8,2,601,6011,1,27780,21,,1.0,,2,2,51,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,16444.4896,3943.3795,0,0,,,0,0,2708,2,1.0,,,,,,4298.6432,,,-1,,,,,,,437307.0,2017,695,680,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
24859150301702,12,1.0,6,4,2,601,6011,1,1,42,25420,0,,1.0,,4,2,73,,1,42,1,,1,0,0,3,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12586.6805,3246.2195,0,0,,,0,0,9262,1,,,3.0,,,,3212.2769,,,-1,5.0,,,,,,444637.0,2016,683,680,0,0,0,0,0,14.0,,,2016,1.0,6,8,2,601,6011,1,25420,0,,1.0,,4,2,74,,1,42,1,,0,0,3,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14097.2127,3473.4192,0,0,,,0,0,15421,1,,,3.0,,,,3524.809,,,-1,5.0,,,,,,437309.0,2017,695,680,0,0,0,0,0,14.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
32194901991409,12,1.0,1,4,2,601,6011,1,1,42,20700,89,,1.0,,2,1,72,2.0,2,40,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12495.2674,3230.7203,0,0,,,0,0,42166,1,,,2.0,,,,3205.9962,,,-1,,,,,,,444641.0,2016,683,680,0,0,0,0,0,13.0,,,2016,1.0,1,8,2,601,6011,1,20700,89,,1.0,,2,1,73,2.0,2,40,2,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13357.5147,3403.117,0,0,,,0,0,33041,1,,,3.0,,,,3422.8658,,,-1,,,,,,,437318.0,2017,695,680,0,0,0,0,0,14.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
32194901991409,12,1.0,1,4,2,601,6011,1,1,42,20700,89,,1.0,,2,3,80,1.0,1,39,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12888.5803,3396.6301,0,0,,,0,0,42166,2,1.0,,,,,,3348.1928,,,-1,,,,,,,444642.0,2016,683,680,0,0,0,0,0,12.0,,,2016,1.0,1,8,2,601,6011,1,20700,89,,1.0,,2,3,80,1.0,1,39,2,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12354.3329,3053.6369,0,0,,,0,0,33041,2,1.0,,,,,,3074.6619,,,-1,,,,,,,437319.0,2017,695,680,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
40210393570115,12,1.0,4,4,2,601,6011,1,1,42,27780,21,,1.0,,2,1,54,,2,40,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,43.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,960.0,2.0,2.0,2.0,,,13261.0338,3257.4601,0,0,1.0,,0,42,49929,1,,,2.0,,,,3289.624,7590.0,7340.0,-1,,,,,,,444653.0,2016,683,680,0,0,0,0,0,13.0,20.0,38.0,2016,3.0,4,8,2,601,6011,1,27780,21,,1.0,,2,1,55,,2,39,1,,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,,,,15207.955,3778.1312,0,0,1.0,1.0,0,42,47773,1,1.0,,,,,,3745.4678,7590.0,4940.0,-1,,,,,,,437329.0,2017,695,680,0,0,0,0,0,12.0,16.0,38.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
40210393570115,12,1.0,4,4,2,601,6011,1,1,42,27780,21,,1.0,,2,4,33,,2,39,1,,2,2,1,7,2,57,57,57,1,0,0,2.0,2.0,8.0,36.0,,,,,,,,5.0,4.0,0.0,1,2.0,,1.0,1200.0,432.0,2.0,2.0,2.0,,,11649.9551,2875.8259,14,3,1.0,1.0,0,42,49929,2,2.0,6.0,,,,,2914.3022,8170.0,3600.0,-1,,,,,1.0,,444655.0,2016,683,680,0,1,1,1,1,10.0,11.0,42.0,2016,3.0,4,8,2,601,6011,1,27780,21,,1.0,,2,4,34,,2,37,1,,2,1,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13087.8967,3273.095,10,3,,,0,0,47773,2,,,,,,,3271.8572,,,-1,,,,,1.0,,437330.0,2017,695,680,0,0,1,1,0,11.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
40210393570115,12,1.0,4,4,2,601,6011,1,1,42,27780,21,,1.0,,2,12,38,,1,37,1,,3,0,0,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,11.0,,,,1.0,,,2,,,,,,,,2.0,,,12351.174,3190.4101,2,1,,,0,0,49929,3,,,,,,,2979.2117,,,-1,,,,,,,444660.0,2016,683,680,0,1,0,0,1,11.0,,,2016,3.0,4,8,2,601,6011,1,27780,21,,1.0,,2,12,39,,1,34,1,,0,0,7,2,57,57,57,1,0,0,1.0,2.0,10.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,,1.0,1200.0,480.0,2.0,2.0,2.0,,,14179.1576,3584.7726,3,1,0.0,0.0,0,0,47773,3,,,,,,,3536.4963,770.0,6515.0,-1,,,,,,,437335.0,2017,695,680,0,0,1,0,0,7.5,19.0,4.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
40210785954519,12,1.0,4,4,2,601,6011,1,1,42,29540,71,,1.0,,4,1,45,,2,39,1,2.0,1,1,1,7,2,57,73,73,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1101.0,990.4,2.0,2.0,2.0,,,12240.2294,2988.5889,4,1,0.0,0.0,0,0,9419,1,1.0,,,,,,3036.3962,4795.0,4760.0,-1,,,,,,,444671.0,2016,683,680,0,0,0,1,0,12.0,16.0,22.0,2016,1.0,4,8,2,601,6011,1,29540,71,,1.0,,4,1,46,,2,39,1,2.0,1,1,7,2,57,73,73,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1450.0,580.0,2.0,2.0,2.0,,,11958.2423,3070.7119,4,1,0.0,0.0,0,0,2794,1,1.0,,,,,,3011.0497,6880.0,5240.0,-1,,,,,,,437344.0,2017,695,680,0,0,0,1,0,12.0,17.0,32.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
48052378404351,12,1.0,6,4,2,601,6011,1,1,42,49620,133,,1.0,,3,2,58,,1,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,700.0,2.0,2.0,,,,16156.2545,3932.6038,0,0,0.0,,0,0,50065,1,1.0,,,,,,3952.4932,770.0,9130.0,-1,,,,,,,444673.0,2016,683,680,0,0,0,0,0,12.0,22.0,4.0,2016,1.0,6,8,2,601,6011,1,49620,133,,1.0,,3,2,59,,1,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1350.0,540.0,2.0,2.0,,,,16349.5928,3962.7511,0,0,1.0,1.0,0,0,15695,1,1.0,,,,,,3940.3065,770.0,9130.0,-1,,,,,,,437347.0,2017,695,680,0,0,0,0,0,12.0,22.0,4.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
92072551404051,12,1.0,1,4,2,601,6011,1,1,42,39740,11,,1.0,,3,1,72,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13205.32,3347.3766,0,0,,,0,0,57172,1,1.0,,,,,,3325.72,,,-1,,,,,,,444678.0,2016,683,680,0,0,0,0,0,12.0,,,2016,2.0,1,8,2,601,6011,1,39740,11,,1.0,,3,1,73,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,16014.453,3991.3997,0,0,,,0,0,2680,1,1.0,,,,,,4044.7769,,,-1,,,,,,,437360.0,2017,695,680,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
92072551404051,12,1.0,1,4,2,601,6011,1,1,42,39740,11,,1.0,,3,3,72,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13304.323,3431.306,0,0,,,0,0,57172,2,1.0,,,,,,3395.4281,,,-1,4.0,,,,,,444679.0,2016,683,680,0,0,0,0,0,12.0,,,2016,2.0,1,8,2,601,6011,1,39740,11,,1.0,,3,3,73,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14824.4727,3652.6091,0,0,,,0,0,2680,2,2.0,7.0,,,,,3706.6501,,,-1,4.0,,,,,,437361.0,2017,695,680,0,0,0,0,0,11.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
171223008740243,12,1.0,4,4,2,601,6011,1,1,42,25420,43,,1.0,,4,1,57,,2,43,1,,1,1,1,6,2,57,57,57,1,0,0,1.0,1.0,,32.0,,32.0,,,22.0,,,7.0,5.0,0.0,1,2.0,,1.0,3500.0,1120.0,2.0,2.0,,,,12663.3226,3139.4743,0,0,1.0,1.0,0,42,31120,1,,,,,,,3128.3329,8190.0,3255.0,-1,,,,,,,444719.0,2016,683,680,0,0,0,0,0,,10.0,41.0,2016,1.0,4,8,2,601,6011,1,25420,43,,1.0,,4,1,58,,2,43,1,,1,1,6,2,57,57,57,1,0,0,1.0,1.0,,36.0,,36.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,6300.0,2268.0,2.0,2.0,,,,15833.3867,3933.508,0,0,1.0,1.0,0,42,15431,1,,,,,,,3899.5012,8190.0,3255.0,-1,,,,,,,437386.0,2017,695,680,0,0,0,0,0,,10.0,41.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
171223008740243,12,1.0,4,4,2,601,6011,1,1,42,25420,43,,1.0,,4,4,35,,1,43,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1538.0,2.0,2.0,2.0,,,12759.3655,3153.8336,0,0,1.0,,0,42,31120,2,,,,,,,3191.9584,5180.0,4760.0,-1,,,,,1.0,,444720.0,2016,683,680,0,0,0,0,0,,16.0,22.0,2016,1.0,4,8,2,601,6011,1,25420,43,,1.0,,4,4,36,,1,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.0,2.0,2.0,2.0,,,14762.2797,3732.1975,0,0,1.0,,0,42,15431,2,,,,,,,3681.9358,6690.0,5240.0,-1,,,,,1.0,,437387.0,2017,695,680,0,0,0,0,0,,17.0,29.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
177954020032166,12,1.0,6,4,2,601,6011,1,1,42,29540,71,,1.0,,4,2,55,,1,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,15493.7496,3720.477,0,0,,,0,0,9409,1,1.0,,,,,,3737.2285,,,-1,,,,,,,444721.0,2016,683,680,0,0,0,0,0,12.0,,,2016,1.0,6,8,2,601,6011,1,29540,71,,1.0,,4,2,56,,1,37,1,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14623.9671,3768.3462,0,0,,,0,0,15517,1,,,,,,,3822.7527,,,-1,,,,,,,437388.0,2017,695,680,0,0,0,0,0,11.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
199092019404931,12,1.0,1,4,2,601,6011,1,1,42,20700,89,,1.0,,2,1,70,2.0,1,39,2,,1,1,1,1,2,316,316,316,4,0,4,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12888.5803,3396.6301,0,0,,,0,0,42167,1,1.0,,,,,,3348.1928,,,-1,4.0,,,,,,444732.0,2016,683,680,0,0,0,0,0,12.0,,,2016,1.0,1,8,2,601,6011,1,20700,89,,1.0,,2,1,71,2.0,1,39,2,,1,1,1,2,316,316,316,4,0,4,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12354.3329,3053.6369,0,0,,,0,0,33042,1,1.0,,,,,,3074.6619,,,-1,4.0,,,,,,437395.0,2017,695,680,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
199994020101349,12,1.0,3,4,2,601,6011,1,1,42,20700,89,,1.0,,2,1,50,,1,40,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,13834.7226,3536.0241,0,0,,,0,0,60767,1,,,3.0,,,,3537.1741,8470.0,230.0,-1,,,,,,,444734.0,2016,683,680,0,0,0,0,0,14.0,1.0,43.0,2016,2.0,1,8,2,601,6011,1,20700,89,,1.0,,2,1,52,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,45.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,1.0,2685.0,1456.71,2.0,2.0,2.0,,,15457.5886,3943.3795,0,0,1.0,1.0,0,42,58354,1,,,3.0,,,,3866.6746,8470.0,230.0,-1,,,,,,,437397.0,2017,695,680,0,0,0,0,0,14.0,1.0,43.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
199994020101349,12,1.0,3,4,2,601,6011,1,1,42,20700,89,,1.0,,2,4,20,2.0,1,40,1,,3,2,1,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,14995.9867,3661.6056,0,0,,,0,0,60767,3,,,3.0,,,,3792.9024,,,-1,,,,,,1.0,444735.0,2016,683,680,0,0,0,0,0,14.0,,,2016,2.0,1,8,2,601,6011,1,20700,89,,1.0,,2,7,21,,1,40,1,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,8.0,,,20.0,,,7.0,4.0,0.0,1,2.0,2.0,1.0,800.0,64.0,2.0,2.0,1.0,1.0,2.0,17279.4576,4388.3575,0,0,1.0,1.0,42,42,58354,3,,,3.0,,,,4411.8425,8590.0,4430.0,-1,,,,,,,437401.0,2017,695,680,0,0,0,0,0,14.0,15.0,44.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
199994020101349,12,1.0,3,4,2,601,6011,1,1,42,20700,89,,1.0,,2,7,16,,2,36,1,,5,1,4,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,11877.7096,3195.4963,0,0,,,0,0,60767,5,,,,,,,3166.8504,,,-1,,,,,,,444736.0,2016,683,680,0,0,0,0,0,10.0,,,2016,2.0,1,8,2,601,6011,1,20700,89,,1.0,,2,7,17,,2,37,1,,1,4,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,15051.0651,3869.4983,0,0,,,0,0,58354,5,,,,,,,3861.7834,,,-1,,,,,,,437399.0,2017,695,680,0,0,0,0,0,11.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
199994020101349,12,1.0,3,4,2,601,6011,1,1,42,20700,89,,1.0,,2,7,20,,1,40,1,,4,1,4,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,14995.9867,3661.6056,0,0,,,0,0,60767,4,,,2.0,,,,3792.9024,,,-1,,,,,,,444737.0,2016,683,680,0,0,0,0,0,13.0,,,2016,2.0,1,8,2,601,6011,1,20700,89,,1.0,,2,7,20,,1,40,1,,1,4,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,1.0,1.0,2.0,17523.9375,4388.3575,0,0,,,0,0,58354,4,,,2.0,,,,4271.0268,6870.0,5160.0,-1,,,,,,,437400.0,2017,695,680,0,0,0,0,0,13.0,17.0,32.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
199994020101349,12,1.0,3,4,2,601,6011,1,1,42,20700,89,,1.0,,2,8,48,3.0,2,44,1,,2,2,2,1,2,57,57,57,1,0,0,2.0,1.0,,55.0,,55.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,12675.4535,3074.9689,0,0,,,0,0,60767,2,,,,,,,3100.2176,8470.0,10.0,-1,,,,,,,444738.0,2016,683,680,0,0,0,0,0,,1.0,43.0,2016,2.0,1,8,2,601,6011,1,20700,89,,1.0,,2,3,49,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,45.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,15580.2198,3858.8125,0,0,,,0,0,58354,2,,,,,,,3812.9246,8470.0,230.0,-1,,,,,,,437398.0,2017,695,680,0,0,0,0,0,,1.0,43.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
210009494955332,12,1.0,7,4,2,601,6011,1,1,42,49620,133,,1.0,,3,2,79,,2,39,1,,1,0,0,4,2,57,120,120,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13652.6666,3460.7732,0,0,,,0,0,9781,1,1.0,,,,,,3438.3829,,,-1,,,,,,,444743.0,2016,683,680,0,0,0,0,0,12.0,,,2016,1.0,7,8,2,601,6011,1,49620,133,,1.0,,3,2,80,,2,39,1,,0,0,4,2,57,120,120,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,17622.7492,4392.2472,0,0,,,0,0,15700,1,1.0,,,,,,4450.985,,,-1,,,,,,,437405.0,2017,695,680,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
224523140602609,12,1.0,7,4,2,601,6011,1,1,42,0,0,,1.0,,0,2,64,,2,41,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12472.622,3054.9903,0,0,,,0,0,42090,1,,,4.0,,,,3141.1922,,,-1,,,,,,,444748.0,2016,683,680,0,0,0,0,0,15.0,,,2016,1.0,7,8,2,601,6011,1,0,0,,1.0,,0,2,65,,2,41,1,,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14054.6886,3502.9533,0,0,,,0,0,32923,1,,,3.0,,,,3549.7984,,,-1,,,,,,,437408.0,2017,695,680,0,0,0,0,0,14.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,0,recruitment
234830854571004,12,1.0,1,4,2,601,6011,1,1,42,49620,133,,1.0,,3,1,65,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,1057.0,2.0,2.0,,,,12389.2002,3096.1748,0,0,1.0,,0,42,50066,1,1.0,,,,,,3056.7085,6990.0,5840.0,-1,,,,,,,444749.0,2016,683,680,0,0,0,0,0,12.0,17.0,33.0,2016,1.0,1,8,2,601,6011,1,49620,133,,1.0,,3,1,66,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,961.53,2.0,2.0,,,,14332.1815,3635.5024,0,0,0.0,,0,0,2920,1,1.0,,,,,,3495.7112,6990.0,5840.0,-1,,,,,,,437412.0,2017,695,680,0,0,0,0,0,12.0,17.0,33.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
234830854571004,12,1.0,1,4,2,601,6011,1,1,42,49620,133,,1.0,,3,3,66,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1000.0,2.0,2.0,,,,14051.1469,3384.434,0,0,1.0,,0,42,50066,2,,,,,,,3395.6241,4180.0,4850.0,-1,,,,,,,444750.0,2016,683,680,0,0,0,0,0,,16.0,21.0,2016,1.0,1,8,2,601,6011,1,49620,133,,1.0,,3,3,67,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,13635.8134,3643.9877,0,0,0.0,,0,0,2920,2,,,,,,,3526.5834,490.0,4850.0,-1,,,,,,,437413.0,2017,695,680,0,0,0,0,0,,16.0,3.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,0,1,recruitment
