pair,pair_code,dv,term,term_group,coef,coef_pct_points,std_err,std_err_pct_points,p_value,ci_low,ci_high,ci_low_pct_points,ci_high_pct_points,nobs,r_squared,weight_var,controls,file
2008-2009,0809,stayed_state_local,C(docc00_t)[T.5.0],occupation,-0.10067106695479634,-10.067106695479634,0.1528613006848547,15.28613006848547,0.5101668895462538,-0.40027371092705943,0.19893157701746678,-40.02737109270594,19.893157701746677,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.6.0],occupation,-0.011303663719233026,-1.1303663719233026,0.10651301005046158,10.65130100504616,0.9154833955544234,-0.22006532730309053,0.19745799986462448,-22.006532730309054,19.745799986462448,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.7.0],occupation,-0.12721689987295143,-12.721689987295143,0.12721808219213138,12.721808219213138,0.3173150054618882,-0.3765597591517853,0.12212595940588247,-37.65597591517853,12.212595940588248,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.8.0],occupation,0.046460315942404004,4.646031594240401,0.07444619816463781,7.4446198164637805,0.5325756424408656,-0.09945155124621798,0.192372183131026,-9.945155124621797,19.2372183131026,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(docc00_t)[T.9.0],occupation,-0.3597224855747864,-35.97224855747864,0.26769622822131456,26.769622822131456,0.17902238072047472,-0.8843974516857778,0.16495248053620487,-88.43974516857777,16.495248053620486,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(ind02_t)[T.3580.0],industry,-0.082793100326924,-8.2793100326924,0.20350214072224435,20.350214072224436,0.6841244615480715,-0.4816499669193248,0.31606376626547683,-48.16499669193248,31.606376626547682,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(ind02_t)[T.3870.0],industry,-0.5345438712591171,-53.45438712591171,0.33208001206793825,33.208001206793824,0.10746686681912318,-1.1854087348979025,0.11632099237966842,-118.54087348979026,11.632099237966841,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(ind02_t)[T.4870.0],industry,0.92647940676431,92.64794067643099,0.18015029235947902,18.015029235947903,2.7065386207735315e-07,0.5733913219353698,1.2795674915932502,57.339132193536976,127.95674915932503,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(ind02_t)[T.5370.0],industry,1.1153993795344084,111.53993795344084,0.1749772055196388,17.49772055196388,1.8351165877829021e-10,0.7724503586004532,1.4583484004683636,77.24503586004532,145.83484004683635,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
2008-2009,0809,stayed_state_local,C(ind02_t)[T.6180.0],industry,0.343148494883468,34.3148494883468,0.2599919739278084,25.999197392780836,0.18688755976834148,-0.1664264102845131,0.8527234000514491,-16.64264102845131,85.27234000514491,693,0.22212089943418367,earnwt_t,"age_t, I(age_t**2), np.log(earnwke_t), C(sex_t), C(race_t), C(ethnic_t), C(grade92_t), C(docc00_t), C(ind02_t), C(unionmme_t), C(unioncov_t)",analytic_sample_0809_retention.csv
